x_mpc,y_mpc,z_mpc
625.3198,166.8825,185.0302
-538.4541,-402.4776,34.4933
-569.6901,-356.7058,-36.4141
-442.1800,193.0778,469.3727
-509.7014,-180.2146,401.0502
534.5788,328.7603,243.4293
641.8410,-170.5891,109.7980
-343.6623,-546.0164,192.0447
575.6682,321.3674,135.8268
616.8822,-269.1673,11.2602
-673.0488,5.3198,-10.0589
-235.7741,-100.1290,622.5025
-434.5657,-386.4121,339.0722
-286.5662,132.2639,594.5758
434.9755,447.6859,6.8442
-351.4416,479.2503,191.0014
-301.6103,-1.7400,546.5399
-320.1124,-256.7454,470.4136
-249.7290,160.2283,549.2194
427.3477,-454.9241,-10.0284
-297.7067,270.5210,477.3597
-450.3092,227.1941,367.8146
-603.9484,-90.3195,129.5079
-297.4501,-114.3416,536.7802
-503.2243,369.3687,-4.0194
-317.0735,476.8040,248.6091
-383.2399,166.7652,463.6843
-206.5370,-503.5748,305.6819
-539.9832,292.1956,112.8139
-588.1758,204.6482,43.0746
-588.1591,202.7065,51.6434
-380.1084,-433.9538,238.5189
-370.8408,289.5048,410.3104
-265.1175,-433.0361,363.1569
-290.1805,-371.4193,409.3086
601.9015,3.8590,165.5178
-539.9639,-289.4875,119.7225
-137.8641,-444.1401,416.4500
-377.1155,-497.0506,20.5460
-606.8629,-37.3675,141.4925
562.4519,-270.6180,-10.6422
-507.3326,363.7404,3.3113
443.4807,-425.6703,108.7849
-396.0100,-185.9867,445.2982
-508.0218,-315.2002,179.6347
-592.8730,-154.3796,119.8937
-294.4999,266.5412,481.5927
-291.8467,333.6405,439.5634
-479.0233,-400.2578,6.1125
-410.0188,-423.1205,206.3034
-265.3278,265.2433,498.9560
614.4836,-12.4888,-109.3817
-583.5894,219.7231,29.2596
-387.4643,370.0046,320.4363
-406.2309,-406.5763,243.6958
-341.8378,-384.1856,353.9297
-435.6239,435.3477,102.0887
-613.6759,66.3797,93.3543
610.8293,-81.3537,-99.9450
-520.0391,275.2861,208.5600
-381.2265,-192.0774,455.5162
-449.2554,343.2498,264.7177
-470.0611,328.6729,246.4620
362.0665,502.0793,-80.9385
621.9019,54.4376,-2.1006
-420.2098,115.8327,446.9193
-461.5214,122.7488,402.0741
-410.8515,398.6274,249.0583
-370.1342,-48.4303,500.3908
-247.8952,478.0414,315.8491
-421.5667,-81.9143,453.1102
-548.0955,36.7356,296.6135
-266.8588,-102.2482,555.0401
-452.8314,-52.7100,426.5022
-613.2927,11.0130,116.1464
-364.1001,162.8412,480.2657
-279.4324,-306.3061,466.7299
-476.4892,399.3630,56.6657
-576.7923,-198.7715,132.4587
-365.0602,163.2499,479.4019
-518.6706,-67.0408,340.9318
-390.8974,-442.2917,203.2902
-266.6009,-525.3122,206.6925
-341.2367,487.1617,189.6882
-587.1261,-29.8385,210.1044
-599.3073,19.1488,173.8269
-301.2255,-1.7340,546.8221
614.9432,-25.6513,-104.5993
-383.9630,-474.5433,130.9056
-273.9248,-431.8323,358.1085
-273.0368,173.6295,533.9104
-239.7586,-449.0154,361.4680
564.2948,200.3631,176.5945
-344.2497,401.5956,331.6221
-255.6823,115.9832,557.6182
551.5198,-250.2350,151.5715
602.7960,-58.5634,151.5880
-579.6052,112.8027,202.7435
-288.3560,511.3922,212.3710
-409.8086,245.6320,401.8655
-582.4228,60.8189,216.4712
-509.8299,15.4070,360.0161
-341.3681,-423.0528,307.0338
-578.7152,-71.0853,223.1852
-617.3897,-27.2209,88.6962
-269.9121,-107.0935,552.6812
-467.8015,-19.2014,413.0146
-264.5581,-219.1717,521.3077
-239.5418,-497.8044,290.8599
613.5328,115.2222,9.5068
-369.2939,67.4491,498.8618
-305.5596,-347.0920,419.4692
-348.8338,-517.1999,24.7730
-321.1152,-521.0437,123.2634
-504.2429,353.4756,102.9126
604.1983,143.3331,64.8034
-305.3853,344.8827,421.4210
-611.9096,30.7460,120.0944
-305.5039,-359.2424,409.1640
-252.2208,440.4540,363.5839
-595.2362,50.3800,181.5738
355.7588,513.0789,0.1123
-282.4247,-437.4530,344.5076
577.4019,190.2885,142.1763
-579.8475,188.4546,134.4621
524.9523,337.9683,4.5546
519.1853,346.7433,-5.9582
-250.6558,278.5492,499.4025
578.8898,-174.2648,156.0134
453.9221,-318.7104,286.7075
590.3858,203.0726,5.6908
-310.4385,2.7306,541.7077
-495.4754,256.4121,280.3288
614.8246,107.0902,-18.7115
-223.0900,-530.9233,241.2055
-510.6986,248.2668,259.5781
-574.2805,243.9199,-23.1566
-293.6386,-214.2444,507.6499
-486.6316,88.3719,381.0693
612.9044,119.0632,-2.4263
-612.5784,-29.5717,117.0767
-552.1300,-283.6380,67.3584
-451.3521,-405.0941,148.3839
-587.6555,-208.2741,-33.4974
-596.3114,-22.4825,183.7102
-137.5095,-529.4006,301.1151
-311.9381,-82.7683,534.4981
-315.1671,-366.6615,395.0641
-334.7134,-516.4452,105.3465
542.0933,236.7705,199.8042
442.9103,-439.9247,-12.0154
-287.0637,-366.9999,415.6358
-353.6894,193.4474,476.7919
-334.3540,-435.8229,296.8407
-435.6421,-433.2259,111.2715
533.7052,309.8616,94.8404
-314.3087,-538.5811,31.4806
-285.8884,-110.1107,544.0542
-360.2720,-49.5242,507.5466
-335.9959,-525.1252,34.6898
-198.3764,-358.7508,470.9546
588.5179,208.2952,-10.7188
-619.7333,-75.1211,-11.9999
566.1410,217.9972,147.7132
-148.4331,-373.9835,477.4532
-146.6794,-474.1109,378.8978
602.3596,-44.5848,158.2314
-274.0469,-383.7438,409.2694
624.2041,-12.5383,8.6657
449.8585,432.9414,7.2519
-210.2149,-451.0804,377.0970
-212.2020,-539.5647,231.7514
-450.1053,-285.0389,325.6179
-565.9268,-214.9216,152.9936
581.5559,-226.5571,18.3464
-166.1654,-532.3933,280.7478
-313.2813,409.5330,352.1526
-486.1342,223.5549,321.8294
-355.9860,318.9029,401.8113
604.2464,142.1612,67.4860
-379.3357,162.3959,468.6282
-581.7979,-197.1477,111.9216
585.3428,189.5321,-106.4603
615.1611,106.6962,8.7282
-556.7967,256.1725,119.3191
593.1833,163.0921,-106.8615
-415.2693,390.9292,254.1864
-403.3428,-403.4079,253.8928
-612.5084,118.9960,23.6490
581.1906,-146.1966,175.2996
615.7236,-103.6208,-5.7929
-532.7204,297.5786,132.4608
-207.3691,-232.5536,541.1166
617.4121,-92.5876,10.9847
587.5236,-90.0332,191.3176
-382.9460,-463.7332,167.9188
-181.8823,-382.9486,458.4354
-417.4009,446.0899,129.1398
-534.6607,-321.3965,-27.1940
-274.3095,-384.9371,408.0135
-253.1701,-168.3772,545.3919
-371.2643,-155.0216,477.5295
-583.2415,61.1971,214.4481
-605.3871,14.8414,152.2940
-389.5906,-486.3398,40.0062
-273.2743,-554.8385,85.9255
-417.2905,-90.5703,455.6034
-399.9452,211.2309,430.5068
-502.2081,-371.0630,-3.6045
-546.9662,-100.9220,283.8247
-304.9669,-346.8732,420.2260
-490.9696,366.0395,121.9823
623.1490,-9.8556,-38.7866
-594.7684,50.6857,183.2996
-453.7134,316.7984,289.3140
-259.7584,-94.7361,559.8842
-488.6509,-321.2839,218.9010
-610.5305,129.8187,17.9932
-357.2291,267.5334,354.0904
-441.3304,-360.2586,-2.9095
470.2175,231.6101,223.2037
-289.9010,306.8315,382.5987
549.0131,86.5985,125.1302
-534.2853,-196.2261,24.6697
-515.7215,-34.6764,239.5929
-339.8015,-274.2570,365.9151
-190.4313,256.2812,471.8387
-472.4732,-165.9219,271.6923
-292.0148,307.1768,380.7209
496.7259,278.9796,3.5772
-505.4402,10.7691,262.6674
-423.9279,353.0104,142.3028
431.8525,368.6505,-46.7075
-456.4275,-313.7255,133.5366
480.0965,297.4750,-74.8246
-190.6941,235.1898,482.6020
-513.6081,36.4596,243.8472
-464.7565,-230.8885,235.1113
-397.2679,-213.7768,347.9440
-326.6724,-176.3525,432.1715
-517.4503,-224.5860,79.9656
467.1087,-302.7519,121.4061
-298.1168,-320.6711,364.5347
-361.8109,-108.4267,426.5279
-108.8741,-512.0465,224.8217
-157.8972,-399.9696,373.7429
-183.9993,282.4286,459.3154
-550.7017,131.1421,64.2151
526.5785,217.2481,10.6260
-438.3360,-285.1308,226.1803
-415.9687,-225.9536,317.0353
-287.4161,92.8677,483.0790
428.9213,-374.9640,-5.1707
417.2348,387.9288,-5.0490
-256.7828,-339.4642,378.7197
-185.9891,-455.2456,287.6835
-415.0240,348.7712,175.2613
-543.7107,-148.6052,83.0540
-345.8077,-228.6176,390.8386
-161.9859,-450.7288,308.5583
445.4195,-355.1129,10.0709
-411.5572,383.1173,91.9069
-373.7230,406.8834,139.2232
-268.5320,-383.3608,324.8554
-228.5238,70.4645,517.1248
-172.0603,-444.5967,311.9871
-244.6035,-168.2169,486.2926
-555.7212,62.2715,109.1097
-249.7272,432.4293,274.3215
-337.1346,406.5772,213.6499
-256.8144,-204.9749,465.4494
-198.9374,-241.6470,476.0700
-317.9619,127.1884,455.3444
-391.8047,53.7725,410.1402
-229.7656,110.2038,509.5898
-341.8367,426.9913,159.5173
517.3952,-221.5286,88.5884
-376.4590,-336.1231,264.4292
-525.6392,-81.6829,204.0936
-563.9154,-33.9661,73.9566
-561.5993,75.4557,59.4796
-558.2965,8.6390,113.3843
451.1645,-347.9564,-1.6261
532.9859,-201.0625,11.2278
-148.7091,-403.1869,374.1016
-317.4719,-459.4059,113.0682
-524.1128,99.6852,199.9880
-507.6418,154.3699,207.6008
-486.6366,-201.3857,217.3877
-515.0962,-227.7944,86.1209
-477.5817,-6.8296,310.6463
-539.0046,83.7430,164.6017
-215.5292,419.3748,319.8522
-373.1034,-111.4186,415.9485
-252.9388,7.3863,510.4916
-417.7717,217.3590,320.7120
380.7126,423.8952,2.6298
420.7799,373.5425,-89.7097
-139.2550,-507.2789,218.8921
454.5898,-343.4896,-1.1917
-514.8767,93.8515,225.2414
-253.8265,-476.2326,182.7961
-201.5855,301.3403,439.5425
-454.7292,-324.2794,112.7162
-425.8855,376.2781,40.9694
-463.0920,-302.2943,137.1368
-417.9776,-119.5841,368.2891
-312.5671,286.9418,380.2752
-439.2031,244.7337,268.0468
-257.4430,387.2395,329.2607
-564.4780,-39.7301,66.5656
-476.9563,-172.5947,259.5546
564.4400,-8.7783,77.2996
-340.0110,-229.7051,395.3154
-376.9378,136.2889,404.9567
495.7806,280.7668,4.3296
-359.4987,283.3013,339.3362
-185.4165,-392.1483,369.4447
-350.4004,414.8808,172.4652
-455.7668,172.0732,295.4966
-524.1341,117.8093,189.8867
-346.7259,-451.8779,15.5255
-177.4343,-380.5789,385.1379
415.3356,389.9188,10.7877
-398.4679,-407.2603,-4.4241
-356.0293,335.1266,292.5592
-372.4176,-421.0414,93.2060
-200.9367,425.2515,321.6273
-358.3264,187.5700,401.3478
446.5827,-353.7415,9.5525
-176.7597,-465.0153,277.8078
-182.4936,-391.8258,371.2533
-463.3801,327.2142,53.5775
386.7340,-418.2767,-12.0429
427.0061,-376.8436,17.8651
-460.1491,324.7627,86.3532
-384.1319,-152.3312,392.3045
530.3808,-190.0850,-85.0306
-406.1558,-200.9615,345.4248
-351.9399,-353.7911,275.0234
-568.6856,14.1370,-32.6343
-557.7764,-90.4835,73.2770
-59.4184,-323.1371,465.5373
-455.5568,-25.2251,341.3340
-484.9280,298.2371,24.0260
404.8937,-400.8252,8.8809
558.8965,91.5664,-62.6850
451.5780,-347.4030,8.4413
-557.7067,-92.7084,71.0744
487.5631,263.9677,131.4780
424.5964,379.8072,12.1847
-464.5422,-22.4453,329.2145
-240.4535,263.6977,444.2207
-176.9155,142.8125,522.4867
-151.0564,-297.4793,461.9267
-218.4046,344.3115,398.0423
-188.7062,254.1604,473.7954
565.0692,61.4489,-40.1307
-347.8568,-388.4182,229.8185
-314.8617,162.1350,446.3904
466.1327,-327.7023,4.6952
-418.7351,383.6224,46.7520
-563.9288,-81.4488,6.5017
-515.5053,36.1072,240.0895
-458.3698,-311.0041,133.6702
-194.3040,-144.7571,515.7396
-258.5504,476.0065,176.8217
-474.6757,217.0764,228.5985
-236.2904,-118.5888,504.7776
-320.2210,130.6146,452.8754
-332.8413,405.4690,222.5101
420.1588,384.8600,-7.0031
-207.8041,-360.9015,388.9321
-437.9216,-289.9269,221.0604
-277.0778,268.5246,419.3131
-330.2103,-441.5521,143.8539
-416.1830,143.9814,361.6123
-470.9847,-310.7114,79.5911
-298.6084,454.3782,170.5259
-512.3382,66.4129,240.4266
342.5133,455.3441,-7.3377
-487.5702,272.2213,113.4907
-476.5666,218.6425,223.1355
-175.6792,401.7960,363.8777
-329.8511,-445.3209,132.6598
-274.9524,-446.1297,223.7869
-162.4242,-402.1787,369.5703
-528.4383,212.6759,15.2959
-318.2100,46.4466,470.4232
-561.3618,-78.9343,57.9483
-435.3361,-289.8802,226.2056
324.9392,468.0955,4.4118
-512.2216,4.6283,249.6518
-203.3818,-240.1983,475.0363
-558.9909,65.5193,89.1971
-341.4705,285.4585,355.8546
-431.2162,-38.5382,370.5277
477.2758,306.8856,-52.4729
314.6704,471.1357,-61.1393
-302.6365,85.6345,475.1875
-516.0910,79.0403,228.3166
537.9794,-187.6720,-9.1171
-316.6023,158.1627,446.6243
549.8966,-66.6648,133.7747
-565.8795,-27.3009,61.3288
-491.1653,-126.6690,259.6886
-122.1961,-461.9599,310.4653
-229.5102,196.1486,483.2999
532.5405,91.4286,181.0296
-306.4369,199.8179,436.9210
485.0550,-125.6045,271.4364
541.1955,157.6971,83.5071
-398.1348,-214.3603,346.8036
-410.6023,-315.7792,237.5365
-472.4201,-318.6522,-4.1962
-184.2168,-374.0377,388.4560
466.3661,-327.4460,4.7010
-460.8384,-280.2559,183.9205
-433.4711,-369.7131,12.5746
-485.9964,272.3772,119.8422
462.1446,333.3784,5.0572
-236.3868,479.7581,196.7201
-504.7140,-411.1846,137.3852
-516.4939,-390.8731,152.1102
-275.9220,512.8793,321.7261
-383.2719,204.4219,503.9936
-523.4952,-308.8856,270.6267
-580.5410,316.9684,72.1112
-497.6884,-433.3176,85.0846
-595.6211,-220.8244,197.9168
457.3906,-483.1974,3.8244
-615.4877,-241.9214,73.1435
663.6588,9.3065,46.6213
-201.1911,264.3505,576.4930
-540.6391,74.0175,380.7033
-267.3840,-320.2928,518.2886
605.7508,-275.1438,-8.2564
523.7272,408.2570,41.7602
-424.5949,-177.0422,480.7127
-503.2795,-62.0828,430.7749
-186.2317,-351.9358,533.0804
-469.4845,221.0477,416.4640
-264.5217,351.4986,499.1974
-560.5247,200.9382,296.9222
-230.1976,559.4459,277.0538
458.9294,-481.7495,6.0865
-546.1141,-151.4478,348.6537
-276.4319,-257.1262,547.9132
-472.4815,225.0481,410.9167
-379.2676,370.4824,402.0440
-570.7851,-69.4537,334.8458
-539.0533,-373.3536,113.0031
-416.2295,-177.3322,487.9054
-174.8978,-493.5094,410.6148
-462.5219,478.3272,4.7277
-172.0521,-495.3153,409.6434
-271.7291,-259.0316,549.3797
571.1521,306.1102,151.1127
-433.4342,-421.5758,277.7830
-435.9786,363.6399,347.0504
-542.8762,60.5544,379.9670
-526.8903,-130.2094,384.9533
-641.8844,149.4236,91.7328
-327.8778,535.7207,219.6829
-537.3048,112.1346,376.1557
-125.7548,-541.5889,365.5563
-358.8541,522.2523,203.0776
-531.2967,9.6132,400.4976
-623.0742,-69.4733,222.9798
-278.0010,-503.7506,334.2506
-513.8424,122.2306,404.7208
-665.3414,-9.4034,-2.4843
506.6515,429.1605,-43.6656
556.6117,298.8778,208.9090
-601.3540,-194.3547,208.2982
-279.7725,-470.6409,378.1741
-314.6591,-525.4583,260.1440
-199.2791,288.0048,565.8037
651.8660,-76.2004,109.8162
-588.1981,305.3952,59.6222
-514.9548,365.6590,209.5694
592.8749,301.9081,-12.4776
-614.1023,-144.0197,211.9955
-164.1958,-509.4218,395.3977
-392.5856,317.9185,433.1461
-270.8513,-222.7260,565.5492
446.4466,493.4047,7.1069
-356.2045,555.5266,85.5799
-515.2395,-395.1072,145.7226
-451.9965,-409.2479,266.5248
-278.6194,-483.5002,362.5219
-484.9974,-427.1859,158.4742
-286.8547,-91.9300,593.3733
-425.8552,202.1077,469.7115
647.9502,151.5809,3.5850
664.0748,41.1564,-11.8502
-272.1899,370.6327,481.0165
-632.1967,207.5217,9.7638
-642.2476,146.3610,94.5089
-591.3431,301.5989,46.7696
-272.6507,-600.8937,86.1732
473.9658,466.9349,-12.9136
-377.3560,112.2004,536.5199
592.0207,287.1742,-99.4539
-487.2728,-333.5241,306.8812
-472.5399,-269.8257,383.0800
-131.9742,-535.2327,372.7741
-497.3538,440.4771,38.3735
465.6234,467.7686,-85.0923
613.6513,87.3607,242.1859
-433.2775,-436.9398,253.3972
-121.9627,-596.7030,268.1933
-644.9811,-163.4584,-11.7568
-475.9458,255.4114,388.7210
-378.1835,-301.6401,457.0059
-336.4298,475.6616,321.5975
611.2923,-256.5352,58.0976
-459.4640,299.3837,376.9975
-535.9193,-66.8574,388.8285
503.8827,-420.4609,110.3740
-391.5638,-537.5192,-24.8904
-132.6762,-534.9698,372.9256
-598.7307,286.6944,46.8777
-572.4553,-67.8130,332.5178
-557.4776,-235.2342,277.0600
-234.5158,-504.6813,364.9396
-622.2068,215.5496,96.3403
-493.5849,444.4175,41.8629
403.0737,529.5355,3.5187
-445.7853,349.8718,348.9324
-222.9318,455.9422,430.4733
573.1267,338.2355,3.9273
608.0449,-249.2074,105.2213
652.1367,-76.0834,108.7455
-320.4350,-573.5220,106.2742
-636.1175,137.8809,138.7310
-340.8616,-409.5583,398.7261
-444.0828,489.5914,77.4524
-420.4419,383.0929,345.5092
-266.6419,-153.6200,590.0946
-183.7180,-583.3005,262.5244
-613.4090,-140.8349,216.3558
-560.3768,200.5060,297.8090
646.3061,14.8693,158.0728
-558.9284,-361.0928,-11.4808
-565.9842,-216.6852,275.0095
-506.8778,171.2677,395.8069
-467.0203,-444.4028,165.2861
-444.3108,363.7157,336.4827
-186.3194,-582.7986,261.8308
-470.3263,194.3658,428.8849
591.2254,305.3367,-12.2350
652.3654,59.6694,117.4209
-211.3147,-602.7417,187.0236
655.9313,-112.6226,1.0683
-437.3805,-297.3999,403.9597
-539.5624,-373.5827,110.6376
616.1783,-242.2713,67.5494
582.0441,302.2978,-113.0274
564.5911,267.1615,229.7901
487.9986,-452.3838,-12.1931
-558.7432,-115.6063,342.6129
-517.1087,-410.8330,82.2087
622.2538,-170.6292,163.1850
-441.6135,472.1272,158.1690
576.3220,-156.5333,293.7597
-397.7229,-533.5612,-8.5989
575.8975,315.0201,109.7698
-490.2765,131.9429,430.3087
-368.2717,239.5948,499.9158
-226.9465,-468.5844,414.5734
-556.2647,365.2134,11.7235
-528.8617,35.4366,402.4901
-173.8769,-500.5161,402.7396
-449.3442,481.2563,97.1345
-413.2565,-440.7930,279.0667
-342.0274,-184.3869,540.3513
-237.9585,449.7157,429.0611
568.0696,-345.5354,-29.4052
-426.8882,-405.6561,310.1203
459.4846,-481.4495,6.7321
-316.6582,-109.8434,575.0032
-640.7383,149.8450,99.8426
-336.1942,322.5033,475.3256
-487.7433,-448.6805,61.3353
365.1994,556.4130,-2.1917
-567.6118,180.1591,297.2069
-648.4000,19.2475,148.9295
402.9549,529.6589,7.9246
-304.4177,-517.2388,287.6988
-537.0952,-143.2116,366.0559
-337.0637,-0.7926,573.9085
-590.1314,295.2175,87.0497
653.5469,22.1580,123.9843
471.2456,-469.8977,-10.6085
-559.7382,-243.0631,265.7129
-578.7645,300.8120,132.4187
-490.4260,-6.5014,449.9303
-632.0961,-207.2406,-22.4644
-272.9481,-239.2578,557.9013
-573.0398,239.8253,238.9761
-350.2789,-559.3162,86.4321
-535.4733,-382.4401,100.0466
-297.7080,-131.5674,580.5708
-458.2115,-480.5935,45.5648
-343.6022,472.6423,318.6713
-451.9391,422.9791,244.6321
625.4138,211.3223,-84.8920
648.5071,149.2598,-13.0571
-560.4593,22.7933,358.3021
-261.9038,508.5894,340.2321
491.6379,-442.2486,-75.6603
-262.4780,210.0635,574.4540
506.9652,-416.8143,110.7860
472.3048,466.7401,-45.8736
-269.2271,232.7816,562.4536
-568.5457,-212.5650,273.1256
-643.9014,70.6963,153.0332
593.9907,-298.2810,35.0748
-631.5697,22.7614,208.8879
525.5093,-406.9762,35.2994
-536.1939,-136.9771,369.8251
485.7474,-448.1832,-78.8647
-331.5990,-212.8966,536.4285
-649.2869,-105.6052,101.5576
-230.3622,-343.3882,521.5921
-412.5866,-10.4228,459.7833
529.0005,-319.1638,5.5655
-253.2138,-508.8803,242.2068
576.2780,-128.0152,182.3682
-480.4866,-317.4639,223.8151
-328.0275,69.9083,518.8981
-446.1921,168.9643,392.5660
-588.3163,-30.5359,186.2709
469.0971,-401.5846,-20.5926
-369.5347,-495.0890,-8.8760
-273.0304,331.4762,444.2142
-408.9275,169.7726,430.9343
-357.4444,292.6591,410.2852
556.0440,269.2621,-7.9894
-562.8705,-166.0163,193.3099
-220.1179,349.4252,459.5719
-287.1931,-393.2689,380.2860
-349.1538,-344.2768,375.9319
-293.7304,294.3216,457.0087
-58.5760,-323.5251,523.1267
-411.6565,460.4970,15.5936
-529.3486,-318.5069,-10.3203
-607.1194,-112.7168,21.5422
-169.3041,-400.5786,438.9055
-280.6365,-408.4758,368.9982
-466.5831,280.5606,292.1609
549.8980,100.5771,263.1890
-506.1212,-343.9460,85.5275
617.7514,-12.3704,1.8997
-544.9596,-290.0195,-26.1565
575.9984,-131.1947,181.0861
-315.5491,-74.1901,526.0270
-542.5811,266.6207,127.6733
-407.6448,441.5580,143.6510
-542.6496,-295.2820,-11.0997
-293.8866,-115.9717,531.0038
397.3234,-473.1536,6.6372
-485.0866,-32.9728,381.2979
-543.0638,-252.5257,151.9793
-603.8842,70.9584,109.8954
571.9245,-233.8134,-4.9338
-545.8225,-289.1619,-15.9341
-278.5263,-532.2527,144.6437
-340.0913,351.0579,378.0091
-208.5857,-335.8140,474.8859
-432.9899,-162.4605,409.7864
-522.6235,303.2329,129.2792
612.1061,84.1562,-6.5869
-530.8542,238.0581,208.1446
-601.7289,97.0613,101.5059
292.8910,541.8149,-49.5473
-608.6936,-103.0084,26.1982
519.9286,332.3918,31.5587
420.1613,-452.9954,-8.1593
-122.9133,-338.6255,502.0289
-362.9863,-425.7745,262.2476
-372.5342,-188.2969,455.6088
523.5220,170.3405,280.5825
-393.4203,438.0356,187.5193
-569.4727,238.1417,28.4185
-449.7135,56.7633,419.9452
-338.0327,-373.3969,357.9489
-601.3589,18.2137,140.9129
-262.2775,317.9379,460.3778
-257.0428,192.4560,527.9317
-602.2024,115.3092,76.6760
-377.7237,-76.1727,483.0592
-492.2396,-41.5601,371.2111
-309.2354,-65.0692,531.0053
-542.3210,253.8115,152.6280
-439.2643,-235.0522,365.5508
-261.9277,439.4874,346.5189
-428.3056,208.5225,393.5793
-306.7072,-351.3264,405.3818
-514.3166,236.6685,247.5903
-267.8108,-534.0518,157.8007
-531.1347,239.2786,206.1000
465.4260,-406.4615,-1.7730
-349.4328,406.0848,307.9405
-390.7304,454.2796,150.9827
428.3530,445.3603,2.5265
-447.2035,204.6463,374.1221
-253.7074,-408.9090,387.6402
608.9176,51.1631,91.8891
-547.9922,-268.9381,96.0195
-143.7565,-457.7509,389.4111
-601.7972,-36.2671,135.5295
-590.1244,-99.8287,153.7345
375.3912,490.8411,-2.0636
-259.5104,-227.2337,512.7061
-139.9746,-466.3043,380.5472
-588.8569,187.1636,-8.1632
-284.5288,441.3536,325.7301
-436.9191,399.2367,177.6584
-531.0956,312.6312,45.2816
576.3440,-111.4837,193.0045
-314.2172,-76.4151,526.5743
-454.5521,46.1516,416.0597
-228.8850,-518.2482,246.7472
594.9848,133.7402,99.8016
541.1525,-14.2955,297.9989
-281.0015,33.9373,549.3097
-350.4679,-431.6424,269.6512
-611.4147,-22.8135,86.6415
-258.5461,-540.7687,150.2658
-268.7293,-533.0170,159.7955
-380.3294,-204.9092,441.8364
-224.3123,-528.2434,229.1311
-401.7544,120.9997,453.6641
-198.4794,-542.3167,219.9105
-476.1075,-393.3603,21.2450
-297.2479,22.5702,541.2937
574.9127,-226.3683,9.8628
-390.8522,-477.8512,27.5468
-498.6550,364.2852,22.4941
-415.4569,-422.3704,175.6852
-224.9638,182.4924,545.8569
-305.1622,-390.9380,368.6677
-408.6008,441.8543,140.3001
-249.8155,317.6185,467.5303
-524.6332,257.6601,200.6145
-168.1721,-502.0916,318.5875
-240.4562,-279.6191,495.8561
-438.8980,426.8222,84.1136
-249.3007,-512.4715,238.9736
-176.3635,-297.5872,512.0786
-440.5031,274.2034,335.6445
-371.2104,-400.2113,289.6978
-275.7799,39.4195,551.6182
-478.4793,-389.9438,-29.8917
-401.7617,-404.6622,238.1768
589.7212,-179.7011,42.8194
-521.8509,-325.6282,59.4635
-526.5159,253.4590,201.0958
-282.4013,399.7708,377.2728
588.8728,-30.6149,184.9190
-433.5458,107.4229,427.0853
-542.3865,-259.0355,143.5998
566.3291,229.6182,91.9311
606.4975,-53.1037,-106.0484
-590.0042,176.3600,51.9480
-422.3489,-88.2592,442.4230
610.5189,-95.7142,3.4417
-433.6977,18.7921,439.8426
-320.2429,-45.6789,526.5636
452.8447,420.5275,0.2222
-293.3284,-36.2178,542.7329
-219.9191,-513.7680,263.8037
-329.2437,355.9839,383.1303
-309.8581,-65.0632,530.7278
-247.9234,519.3187,225.2983
617.2414,30.0121,5.4870
-413.2406,-9.4405,459.4146
-538.8713,234.1693,191.5781
-311.3907,39.4980,532.3495
-233.8302,-515.5772,247.8422
617.9015,-10.7706,1.9849
-536.2405,-163.7091,259.9377
-493.3313,372.2042,3.5203
-370.4411,177.8949,461.5744
-310.5012,437.0456,307.4155
591.5821,147.4946,-101.0026
-259.3816,28.1465,560.2303
-423.9661,415.7490,171.2734
-503.2981,231.5159,273.8987
470.1751,191.8460,352.2257
-210.0637,-561.1302,151.4697
-364.6044,258.6977,426.7066
-231.9613,316.1064,477.7134
-53.3892,-324.4781,523.2637
-415.3299,-259.7856,376.7677
595.6588,-59.9430,153.4285
-233.7864,-468.4859,328.3409
-318.1044,434.8839,302.7050
-432.1530,433.9790,82.7696
-442.9088,420.3859,95.1462
-298.7885,330.5068,428.2948
-311.3865,330.7620,419.0241
-132.5576,-473.4576,374.4531
-400.1590,469.5933,36.1273
-441.3021,259.6051,346.1342
579.2989,-206.5378,60.8821
611.4927,-89.5934,1.1662
-517.4930,265.4018,209.0850
488.6042,378.2533,12.0029
-313.5613,528.0746,69.0665
-217.2513,-314.3282,485.7508
-411.9550,-74.5007,454.6398
-526.0936,292.3404,140.4219
-195.2956,-537.7392,233.7795
422.9944,-450.5782,3.6278
516.5080,339.2278,10.1513
-394.5224,184.1585,438.6334
-588.7863,180.0139,53.7466
-493.6041,-365.9355,66.4056
-359.2753,257.7114,431.8218
-184.9505,-366.9487,461.6351
-463.5610,-408.3934,-17.1318
-549.8012,-281.9750,-13.2925
-331.8738,358.1780,378.8631
-477.7091,105.8753,377.5624
560.1984,39.5217,258.0420
-208.4554,-335.6574,475.2387
-478.8835,-3.3812,390.6803
-474.4591,17.9277,376.1930
-334.7050,366.6182,347.1579
413.4377,-442.7368,3.2807
604.4956,39.1692,3.2515
-263.5478,-501.5910,214.2645
-352.0448,-492.7547,14.7657
542.7362,-269.0480,3.3606
-357.5861,-482.2210,80.9796
478.7163,363.3112,-76.1499
517.7364,182.1480,256.3889
-551.8726,235.5464,83.1872
-591.2725,-131.6285,-6.0673
-399.5909,163.6521,424.8667
359.4344,487.4686,-12.2171
-343.4855,186.9905,462.6238
-491.6460,-322.7812,145.1429
-592.1742,123.5015,32.3721
-530.5068,-153.8196,248.7438
-220.0777,-490.0431,279.9910
-521.4592,-270.3764,148.1530
-255.0503,352.9530,421.1245
