B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.69,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0644272
0.69,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.1932817
0.7,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.8039171
0.7,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.934639
0.7,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.065361
0.7,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.1960829
0.71,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.8011159
0.71,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9337053
0.71,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0662947
0.71,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.1988841
0.72,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7983148
0.72,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9327716
0.72,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0672284
0.72,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2016852
0.73,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7955136
0.73,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9318379
0.73,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0681621
0.73,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2044864
0.74,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7927124
0.74,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9309041
0.74,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0690959
0.74,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2072876
0.75,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7899112
0.75,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9299704
0.75,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0700296
0.75,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2100888
0.76,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.78711
0.76,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9290367
0.76,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0709633
0.76,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.21289
0.77,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7843088
0.77,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9281029
0.77,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0718971
0.77,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2156912
0.78,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7815076
0.78,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9271692
0.78,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0728308
0.78,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2184924
0.79,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7787065
0.79,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9262355
0.79,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0737645
0.79,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2212935
0.8,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7759053
0.8,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9253018
0.8,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0746982
0.8,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2240947
0.81,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7731041
0.81,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.924368
0.81,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.075632
0.81,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2268959
0.82,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7703029
0.82,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9234343
0.82,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0765657
0.82,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2296971
0.83,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7675017
0.83,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9225006
0.83,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0774994
0.83,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2324983
0.84,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7647005
0.84,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9215668
0.84,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0784332
0.84,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2352995
0.85,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7618994
0.85,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9206331
0.85,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0793669
0.85,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2381006
0.86,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7590982
0.86,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9196994
0.86,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0803006
0.86,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2409018
0.87,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.756297
0.87,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9187657
0.87,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0812343
0.87,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.243703
0.88,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7534958
0.88,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9178319
0.88,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0821681
0.88,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2465042
0.89,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7506946
0.89,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9168982
0.89,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0831018
0.89,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2493054
0.9,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7478934
0.9,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9159645
0.9,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0840355
0.9,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2521066
0.91,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7450923
0.91,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9150308
0.91,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0849692
0.91,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2549077
0.92,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7422911
0.92,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.914097
0.92,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.085903
0.92,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2577089
0.93,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7394899
0.93,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9131633
0.93,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0868367
0.93,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2605101
0.94,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7366887
0.94,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9122296
0.94,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0877704
0.94,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2633113
0.95,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7338875
0.95,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9112958
0.95,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0887042
0.95,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2661125
0.96,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7310863
0.96,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9103621
0.96,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0896379
0.96,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2689137
0.97,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7282852
0.97,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9094284
0.97,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0905716
0.97,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2717148
0.98,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.725484
0.98,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9084947
0.98,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0915053
0.98,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.274516
0.99,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7226828
0.99,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9075609
0.99,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0924391
0.99,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2773172
1.0,2p53s(3P*)8d,4F*,3/2,-1.5,0.4,305963.0,305962.7198816
1.0,2p53s(3P*)8d,4F*,3/2,-0.5,0.4,305963.0,305962.9066272
1.0,2p53s(3P*)8d,4F*,3/2,0.5,0.4,305963.0,305963.0933728
1.0,2p53s(3P*)8d,4F*,3/2,1.5,0.4,305963.0,305963.2801184
0.0,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306168.0
0.0,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0
0.01,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9937751
0.01,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0062249
0.02,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9875503
0.02,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0124497
0.03,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9813254
0.03,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0186746
0.04,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9751006
0.04,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0248994
0.05,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9688757
0.05,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0311243
0.06,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9626509
0.06,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0373491
0.07,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.956426
0.07,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.043574
0.08,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9502012
0.08,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0497988
0.09,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9439763
0.09,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0560237
0.1,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9377515
0.1,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0622485
0.11,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9315266
0.11,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0684734
0.12,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9253018
0.12,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0746982
0.13,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9190769
0.13,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0809231
0.14,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.912852
0.14,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.087148
0.15,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9066272
0.15,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0933728
0.16,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.9004023
0.16,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.0995977
0.17,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8941775
0.17,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1058225
0.18,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8879526
0.18,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1120474
0.19,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8817278
0.19,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1182722
0.2,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8755029
0.2,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1244971
0.21,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8692781
0.21,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1307219
0.22,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8630532
0.22,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1369468
0.23,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8568284
0.23,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1431716
0.24,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8506035
0.24,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1493965
0.25,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8443786
0.25,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1556214
0.26,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8381538
0.26,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1618462
0.27,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8319289
0.27,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1680711
0.28,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8257041
0.28,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1742959
0.29,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8194792
0.29,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1805208
0.3,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8132544
0.3,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1867456
0.31,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8070295
0.31,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1929705
0.32,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.8008047
0.32,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.1991953
0.33,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7945798
0.33,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2054202
0.34,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.788355
0.34,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.211645
0.35,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7821301
0.35,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2178699
0.36,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7759053
0.36,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2240947
0.37,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7696804
0.37,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2303196
0.38,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7634555
0.38,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2365445
0.39,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7572307
0.39,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2427693
0.4,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7510058
0.4,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2489942
0.41,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.744781
0.41,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.255219
0.42,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7385561
0.42,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2614439
0.43,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7323313
0.43,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2676687
0.44,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7261064
0.44,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2738936
0.45,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7198816
0.45,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2801184
0.46,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7136567
0.46,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2863433
0.47,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.7074319
0.47,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.2925681
0.48,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.701207
0.48,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.298793
0.49,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6949821
0.49,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3050179
0.5,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6887573
0.5,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3112427
0.51,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6825324
0.51,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3174676
0.52,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6763076
0.52,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3236924
0.53,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6700827
0.53,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3299173
0.54,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6638579
0.54,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3361421
0.55,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.657633
0.55,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.342367
0.56,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6514082
0.56,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3485918
0.57,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6451833
0.57,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3548167
0.58,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6389585
0.58,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3610415
0.59,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6327336
0.59,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3672664
0.6,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6265088
0.6,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3734912
0.61,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6202839
0.61,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3797161
0.62,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.614059
0.62,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.385941
0.63,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6078342
0.63,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3921658
0.64,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.6016093
0.64,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.3983907
0.65,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5953845
0.65,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4046155
0.66,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5891596
0.66,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4108404
0.67,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5829348
0.67,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4170652
0.68,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5767099
0.68,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4232901
0.69,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5704851
0.69,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4295149
0.7,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5642602
0.7,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4357398
0.71,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5580354
0.71,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4419646
0.72,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5518105
0.72,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4481895
0.73,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5455856
0.73,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4544144
0.74,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5393608
0.74,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4606392
0.75,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5331359
0.75,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4668641
0.76,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5269111
0.76,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4730889
0.77,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5206862
0.77,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4793138
0.78,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5144614
0.78,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4855386
0.79,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5082365
0.79,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4917635
0.8,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.5020117
0.8,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.4979883
0.81,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.4957868
0.81,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.5042132
0.82,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.489562
0.82,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.510438
0.83,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.4833371
0.83,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.5166629
0.84,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.4771123
0.84,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.5228877
0.85,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.4708874
0.85,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.5291126
0.86,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.4646625
0.86,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.5353375
0.87,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.4584377
0.87,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.5415623
0.88,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.4522128
0.88,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.5477872
0.89,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.445988
0.89,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.554012
0.9,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.4397631
0.9,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.5602369
0.91,2p53s(3P*)10s,4P*,1/2,-0.5,2.666667,306168.0,306167.4335383
0.91,2p53s(3P*)10s,4P*,1/2,0.5,2.666667,306168.0,306168.5664617
