B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.08,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.6333897
0.08,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.6867455
0.09,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.2899113
0.09,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.3499366
0.09,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.409962
0.09,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4699873
0.09,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5300127
0.09,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.590038
0.09,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.6500634
0.09,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.7100887
0.1,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.2665681
0.1,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.3332629
0.1,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3999577
0.1,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4666526
0.1,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5333474
0.1,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6000423
0.1,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.6667371
0.1,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.7334319
0.11,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.2432249
0.11,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.3165892
0.11,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3899535
0.11,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4633178
0.11,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5366822
0.11,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6100465
0.11,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.6834108
0.11,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.7567751
0.12,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.2198817
0.12,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.2999155
0.12,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3799493
0.12,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4599831
0.12,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5400169
0.12,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6200507
0.12,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.7000845
0.12,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.7801183
0.13,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.1965385
0.13,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.2832418
0.13,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3699451
0.13,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4566484
0.13,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5433516
0.13,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6300549
0.13,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.7167582
0.13,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.8034615
0.14,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.1731953
0.14,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.2665681
0.14,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3599408
0.14,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4533136
0.14,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5466864
0.14,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6400592
0.14,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.7334319
0.14,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.8268047
0.15,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.1498521
0.15,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.2498944
0.15,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3499366
0.15,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4499789
0.15,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5500211
0.15,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6500634
0.15,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.7501056
0.15,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.8501479
0.16,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.1265089
0.16,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.2332207
0.16,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3399324
0.16,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4466441
0.16,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5533559
0.16,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6600676
0.16,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.7667793
0.16,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.8734911
0.17,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.1031657
0.17,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.2165469
0.17,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3299282
0.17,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4433094
0.17,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5566906
0.17,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6700718
0.17,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.7834531
0.17,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.8968343
0.18,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.0798225
0.18,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.1998732
0.18,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3199239
0.18,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4399746
0.18,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5600254
0.18,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6800761
0.18,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.8001268
0.18,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.9201775
0.19,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.0564793
0.19,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.1831995
0.19,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.3099197
0.19,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4366399
0.19,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5633601
0.19,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.6900803
0.19,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.8168005
0.19,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.9435207
0.2,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.0331361
0.2,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.1665258
0.2,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.2999155
0.2,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4333052
0.2,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5666948
0.2,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.7000845
0.2,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.8334742
0.2,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.9668639
0.21,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87312.0097929
0.21,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.1498521
0.21,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.2899113
0.21,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4299704
0.21,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5700296
0.21,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.7100887
0.21,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.8501479
0.21,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87312.9902071
0.22,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.9864498
0.22,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.1331784
0.22,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.279907
0.22,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4266357
0.22,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5733643
0.22,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.720093
0.22,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.8668216
0.22,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.0135502
0.23,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.9631066
0.23,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.1165047
0.23,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.2699028
0.23,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4233009
0.23,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5766991
0.23,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.7300972
0.23,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.8834953
0.23,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.0368934
0.24,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.9397634
0.24,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.099831
0.24,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.2598986
0.24,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4199662
0.24,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5800338
0.24,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.7401014
0.24,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.900169
0.24,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.0602366
0.25,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.9164202
0.25,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.0831573
0.25,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.2498944
0.25,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4166315
0.25,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5833685
0.25,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.7501056
0.25,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.9168427
0.25,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.0835798
0.26,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.893077
0.26,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.0664836
0.26,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.2398901
0.26,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4132967
0.26,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5867033
0.26,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.7601099
0.26,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.9335164
0.26,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.106923
0.27,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.8697338
0.27,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.0498098
0.27,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.2298859
0.27,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.409962
0.27,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.590038
0.27,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.7701141
0.27,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.9501902
0.27,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.1302662
0.28,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.8463906
0.28,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.0331361
0.28,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.2198817
0.28,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4066272
0.28,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5933728
0.28,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.7801183
0.28,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.9668639
0.28,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.1536094
0.29,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.8230474
0.29,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87312.0164624
0.29,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.2098775
0.29,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.4032925
0.29,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.5967075
0.29,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.7901225
0.29,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87312.9835376
0.29,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.1769526
0.3,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.7997042
0.3,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.9997887
0.3,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.1998732
0.3,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3999577
0.3,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6000423
0.3,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.8001268
0.3,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.0002113
0.3,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.2002958
0.31,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.776361
0.31,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.983115
0.31,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.189869
0.31,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.396623
0.31,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.603377
0.31,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.810131
0.31,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.016885
0.31,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.223639
0.32,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.7530178
0.32,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.9664413
0.32,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.1798648
0.32,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3932883
0.32,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6067117
0.32,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.8201352
0.32,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.0335587
0.32,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.2469822
0.33,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.7296746
0.33,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.9497676
0.33,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.1698606
0.33,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3899535
0.33,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6100465
0.33,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.8301394
0.33,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.0502324
0.33,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.2703254
0.34,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.7063314
0.34,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.9330939
0.34,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.1598563
0.34,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3866188
0.34,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6133812
0.34,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.8401437
0.34,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.0669061
0.34,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.2936686
0.35,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.6829882
0.35,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.9164202
0.35,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.1498521
0.35,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.383284
0.35,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.616716
0.35,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.8501479
0.35,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.0835798
0.35,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.3170118
0.36,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.6596451
0.36,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.8997465
0.36,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.1398479
0.36,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3799493
0.36,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6200507
0.36,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.8601521
0.36,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.1002535
0.36,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.3403549
0.37,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.6363019
0.37,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.8830728
0.37,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.1298437
0.37,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3766146
0.37,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6233854
0.37,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.8701563
0.37,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.1169272
0.37,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.3636981
0.38,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.6129587
0.38,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.866399
0.38,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.1198394
0.38,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3732798
0.38,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6267202
0.38,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.8801606
0.38,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.133601
0.38,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.3870413
0.39,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.5896155
0.39,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.8497253
0.39,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.1098352
0.39,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3699451
0.39,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6300549
0.39,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.8901648
0.39,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.1502747
0.39,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.4103845
0.4,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.5662723
0.4,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.8330516
0.4,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.099831
0.4,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3666103
0.4,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6333897
0.4,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.900169
0.4,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.1669484
0.4,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.4337277
0.41,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.5429291
0.41,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.8163779
0.41,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.0898268
0.41,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3632756
0.41,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6367244
0.41,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.9101732
0.41,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.1836221
0.41,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.4570709
0.42,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.5195859
0.42,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.7997042
0.42,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.0798225
0.42,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3599408
0.42,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6400592
0.42,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.9201775
0.42,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.2002958
0.42,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.4804141
0.43,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.4962427
0.43,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.7830305
0.43,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.0698183
0.43,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3566061
0.43,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6433939
0.43,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.9301817
0.43,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.2169695
0.43,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.5037573
0.44,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.4728995
0.44,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.7663568
0.44,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.0598141
0.44,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3532714
0.44,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6467286
0.44,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.9401859
0.44,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.2336432
0.44,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.5271005
0.45,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.4495563
0.45,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.7496831
0.45,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.0498098
0.45,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3499366
0.45,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6500634
0.45,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.9501902
0.45,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.2503169
0.45,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.5504437
0.46,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.4262131
0.46,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.7330094
0.46,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.0398056
0.46,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3466019
0.46,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6533981
0.46,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.9601944
0.46,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.2669906
0.46,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.5737869
0.47,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.4028699
0.47,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.7163357
0.47,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.0298014
0.47,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3432671
0.47,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6567329
0.47,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.9701986
0.47,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.2836643
0.47,4d95s(3D)5d,4D,7/2,3.5,1.428571,87312.5,87313.5971301
0.48,4d95s(3D)5d,4D,7/2,-3.5,1.428571,87312.5,87311.3795267
0.48,4d95s(3D)5d,4D,7/2,-2.5,1.428571,87312.5,87311.699662
0.48,4d95s(3D)5d,4D,7/2,-1.5,1.428571,87312.5,87312.0197972
0.48,4d95s(3D)5d,4D,7/2,-0.5,1.428571,87312.5,87312.3399324
0.48,4d95s(3D)5d,4D,7/2,0.5,1.428571,87312.5,87312.6600676
0.48,4d95s(3D)5d,4D,7/2,1.5,1.428571,87312.5,87312.9802028
0.48,4d95s(3D)5d,4D,7/2,2.5,1.428571,87312.5,87313.300338
