B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.09,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0168071
0.09,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.0504213
0.1,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.9439763
0.1,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9813254
0.1,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0186746
0.1,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.0560237
0.11,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.938374
0.11,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.979458
0.11,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.020542
0.11,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.061626
0.12,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.9327716
0.12,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9775905
0.12,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0224095
0.12,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.0672284
0.13,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.9271692
0.13,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9757231
0.13,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0242769
0.13,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.0728308
0.14,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.9215668
0.14,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9738556
0.14,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0261444
0.14,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.0784332
0.15,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.9159645
0.15,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9719882
0.15,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0280118
0.15,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.0840355
0.16,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.9103621
0.16,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9701207
0.16,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0298793
0.16,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.0896379
0.17,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.9047597
0.17,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9682532
0.17,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0317468
0.17,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.0952403
0.18,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8991574
0.18,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9663858
0.18,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0336142
0.18,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1008426
0.19,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.893555
0.19,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9645183
0.19,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0354817
0.19,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.106445
0.2,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8879526
0.2,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9626509
0.2,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0373491
0.2,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1120474
0.21,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8823503
0.21,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9607834
0.21,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0392166
0.21,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1176497
0.22,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8767479
0.22,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.958916
0.22,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.041084
0.22,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1232521
0.23,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8711455
0.23,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9570485
0.23,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0429515
0.23,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1288545
0.24,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8655432
0.24,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9551811
0.24,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0448189
0.24,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1344568
0.25,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8599408
0.25,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9533136
0.25,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0466864
0.25,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1400592
0.26,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8543384
0.26,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9514461
0.26,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0485539
0.26,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1456616
0.27,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8487361
0.27,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9495787
0.27,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0504213
0.27,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1512639
0.28,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8431337
0.28,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9477112
0.28,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0522888
0.28,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1568663
0.29,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8375313
0.29,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9458438
0.29,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0541562
0.29,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1624687
0.3,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.831929
0.3,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9439763
0.3,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0560237
0.3,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.168071
0.31,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8263266
0.31,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9421089
0.31,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0578911
0.31,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1736734
0.32,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8207242
0.32,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9402414
0.32,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0597586
0.32,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1792758
0.33,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8151219
0.33,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.938374
0.33,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.061626
0.33,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1848781
0.34,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8095195
0.34,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9365065
0.34,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0634935
0.34,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1904805
0.35,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.8039171
0.35,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.934639
0.35,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.065361
0.35,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.1960829
0.36,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7983148
0.36,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9327716
0.36,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0672284
0.36,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2016852
0.37,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7927124
0.37,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9309041
0.37,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0690959
0.37,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2072876
0.38,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.78711
0.38,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9290367
0.38,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0709633
0.38,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.21289
0.39,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7815076
0.39,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9271692
0.39,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0728308
0.39,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2184924
0.4,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7759053
0.4,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9253018
0.4,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0746982
0.4,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2240947
0.41,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7703029
0.41,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9234343
0.41,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0765657
0.41,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2296971
0.42,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7647005
0.42,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9215668
0.42,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0784332
0.42,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2352995
0.43,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7590982
0.43,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9196994
0.43,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0803006
0.43,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2409018
0.44,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7534958
0.44,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9178319
0.44,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0821681
0.44,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2465042
0.45,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7478934
0.45,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9159645
0.45,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0840355
0.45,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2521066
0.46,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7422911
0.46,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.914097
0.46,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.085903
0.46,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2577089
0.47,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7366887
0.47,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9122296
0.47,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0877704
0.47,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2633113
0.48,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7310863
0.48,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9103621
0.48,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0896379
0.48,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2689137
0.49,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.725484
0.49,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9084947
0.49,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0915053
0.49,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.274516
0.5,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7198816
0.5,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9066272
0.5,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0933728
0.5,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2801184
0.51,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7142792
0.51,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9047597
0.51,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0952403
0.51,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2857208
0.52,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7086769
0.52,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9028923
0.52,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0971077
0.52,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2913231
0.53,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.7030745
0.53,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.9010248
0.53,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.0989752
0.53,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.2969255
0.54,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6974721
0.54,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8991574
0.54,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1008426
0.54,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3025279
0.55,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6918698
0.55,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8972899
0.55,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1027101
0.55,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3081302
0.56,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6862674
0.56,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8954225
0.56,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1045775
0.56,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3137326
0.57,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.680665
0.57,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.893555
0.57,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.106445
0.57,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.319335
0.58,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6750627
0.58,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8916876
0.58,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1083124
0.58,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3249373
0.59,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6694603
0.59,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8898201
0.59,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1101799
0.59,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3305397
0.6,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6638579
0.6,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8879526
0.6,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1120474
0.6,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3361421
0.61,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6582556
0.61,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8860852
0.61,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1139148
0.61,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3417444
0.62,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6526532
0.62,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8842177
0.62,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1157823
0.62,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3473468
0.63,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6470508
0.63,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8823503
0.63,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1176497
0.63,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3529492
0.64,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6414484
0.64,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8804828
0.64,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1195172
0.64,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3585516
0.65,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6358461
0.65,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8786154
0.65,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1213846
0.65,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3641539
0.66,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6302437
0.66,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8767479
0.66,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1232521
0.66,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3697563
0.67,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6246413
0.67,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8748804
0.67,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1251196
0.67,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3753587
0.68,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.619039
0.68,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.873013
0.68,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.126987
0.68,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.380961
0.69,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6134366
0.69,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8711455
0.69,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1288545
0.69,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3865634
0.7,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6078342
0.7,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8692781
0.7,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1307219
0.7,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3921658
0.71,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.6022319
0.71,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8674106
0.71,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1325894
0.71,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.3977681
0.72,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5966295
0.72,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8655432
0.72,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1344568
0.72,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4033705
0.73,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5910271
0.73,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8636757
0.73,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1363243
0.73,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4089729
0.74,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5854248
0.74,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8618083
0.74,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1381917
0.74,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4145752
0.75,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5798224
0.75,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8599408
0.75,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1400592
0.75,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4201776
0.76,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.57422
0.76,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8580733
0.76,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1419267
0.76,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.42578
0.77,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5686177
0.77,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8562059
0.77,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1437941
0.77,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4313823
0.78,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5630153
0.78,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8543384
0.78,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1456616
0.78,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4369847
0.79,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5574129
0.79,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.852471
0.79,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.147529
0.79,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4425871
0.8,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5518106
0.8,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8506035
0.8,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1493965
0.8,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4481894
0.81,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5462082
0.81,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8487361
0.81,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1512639
0.81,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4537918
0.82,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5406058
0.82,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8468686
0.82,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1531314
0.82,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4593942
0.83,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5350035
0.83,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8450012
0.83,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1549988
0.83,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4649965
0.84,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5294011
0.84,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8431337
0.84,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1568663
0.84,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4705989
0.85,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5237987
0.85,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8412662
0.85,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1587338
0.85,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4762013
0.86,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5181964
0.86,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8393988
0.86,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1606012
0.86,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4818036
0.87,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.512594
0.87,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8375313
0.87,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1624687
0.87,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.487406
0.88,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5069916
0.88,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8356639
0.88,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1643361
0.88,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4930084
0.89,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.5013892
0.89,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8337964
0.89,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1662036
0.89,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.4986108
0.9,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4957869
0.9,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.831929
0.9,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.168071
0.9,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5042131
0.91,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4901845
0.91,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8300615
0.91,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1699385
0.91,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5098155
0.92,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4845821
0.92,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.828194
0.92,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.171806
0.92,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5154179
0.93,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4789798
0.93,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8263266
0.93,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1736734
0.93,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5210202
0.94,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4733774
0.94,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8244591
0.94,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1755409
0.94,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5266226
0.95,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.467775
0.95,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8225917
0.95,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1774083
0.95,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.532225
0.96,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4621727
0.96,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8207242
0.96,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1792758
0.96,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5378273
0.97,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4565703
0.97,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8188568
0.97,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1811432
0.97,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5434297
0.98,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4509679
0.98,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8169893
0.98,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1830107
0.98,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5490321
0.99,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4453656
0.99,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8151219
0.99,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1848781
0.99,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5546344
1.0,5d1012d,2D,3/2,-1.5,0.8,73051.0,73050.4397632
1.0,5d1012d,2D,3/2,-0.5,0.8,73051.0,73050.8132544
1.0,5d1012d,2D,3/2,0.5,0.8,73051.0,73051.1867456
1.0,5d1012d,2D,3/2,1.5,0.8,73051.0,73051.5602368
0.0,5d1012d,2D,5/2,-2.5,1.2,73054.8,73054.8
0.0,5d1012d,2D,5/2,-1.5,1.2,73054.8,73054.8
0.0,5d1012d,2D,5/2,-0.5,1.2,73054.8,73054.8
0.0,5d1012d,2D,5/2,0.5,1.2,73054.8,73054.8
0.0,5d1012d,2D,5/2,1.5,1.2,73054.8,73054.8
0.0,5d1012d,2D,5/2,2.5,1.2,73054.8,73054.8
0.01,5d1012d,2D,5/2,-2.5,1.2,73054.8,73054.7859941
