path_index,source_sample_index,scale_factor,redshift,contraction_elapsed_time_Gyr,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_of_a,q_A_ln_E,boundary_margin_candidate,trajectory_direction
3171,3171,4.5498806014999998e-07,2197858.8727799999,13.796907470300001,-3124419497280,3124419497280,46410233022.300003,24.560785811137116,4.6427201031299998e-22,contraction
3172,3172,4.5289757990399998e-07,2208003.7330200002,13.796907470300001,-3153318118650,3153318118650,46839494122.800003,24.569992575506589,4.5580135100699996e-22,contraction
3173,3173,4.5081670454100001e-07,2218195.4197999998,13.796907470300001,-3182484083580,3182484083580,47272726353.699997,24.579199356282551,4.4748522449999999e-22,contraction
3174,3174,4.4874538993300001e-07,2228434.1492699999,13.796907470300001,-3211919865540,3211919865540,47709966455.699997,24.588406153386778,4.39320811935e-22,contraction
3175,3175,4.4668359215100001e-07,2238720.13857,13.796907470300001,-3241627960860,3241627960860,48151251509.699997,24.597612966746844,4.3130534587099998e-22,contraction
3176,3176,4.4463126746899999e-07,2249053.6058399999,13.796907470300001,-3271610888990,3271610888990,48596618939.5,24.606819796286722,4.2343610933800001e-22,contraction
3177,3177,4.4258837236300001e-07,2259434.7702199998,13.796907470300001,-3301871192680,3301871192680,49046106515.300003,24.616026641933594,4.1571043492100002e-22,contraction
3178,3178,4.4055486350700001e-07,2269863.85188,13.796907470300001,-3332411438210,3332411438210,49499752356.699997,24.625233503613593,4.08125703853e-22,contraction
3179,3179,4.3853069777499998e-07,2280341.0720000002,13.796907470300001,-3363234215600,3363234215600,49957594935.900002,24.634440381251196,4.0067934513399998e-22,contraction
3180,3180,4.3651583224000002e-07,2290866.65277,13.796907470300001,-3394342138850,3394342138850,50419673081.199997,24.643647274774018,3.9336883465200001e-22,contraction
3181,3181,4.34510224172e-07,2301440.8174100001,13.796907470300001,-3425737846120,3425737846120,50886025980.300003,24.652854184112794,3.8619169433199998e-22,contraction
3182,3182,4.3251383103500001e-07,2312063.79018,13.796907470300001,-3457424000000,3457424000000,51356693183.099998,24.662061109191058,3.7914549129999999e-22,contraction
3183,3183,4.30526610492e-07,2322735.79636,13.796907470300001,-3489403287710,3489403287710,51831714605.699997,24.671268049937915,3.7222783705100001e-22,contraction
3184,3184,4.2854852039699999e-07,2333457.0622800002,13.796907470300001,-3521678421320,3521678421320,52311130533.400002,24.680475006280442,3.6543638664499999e-22,contraction
3185,3185,4.2657951880200001e-07,2344227.8153200001,13.796907470300001,-3554252138030,3554252138030,52794981624.5,24.689681978151036,3.5876883791299999e-22,contraction
3186,3186,4.2461956394600001e-07,2355048.2839000002,13.796907470300001,-3587127200320,3587127200320,53283308913,24.698888965473131,3.5222293067399999e-22,contraction
3187,3187,4.2266861426600002e-07,2365918.6974900002,13.796907470300001,-3620306396250,3620306396250,53776153813.099998,24.708095968180576,3.4579644597099998e-22,contraction
3188,3188,4.2072662838399998e-07,2376839.2866199999,13.796907470300001,-3653792539690,3653792539690,54273558121.800003,24.717302986200348,3.3948720531999999e-22,contraction
3189,3189,4.1879356511800002e-07,2387810.2829100001,13.796907470300001,-3687588470540,3687588470540,54775564023,24.726510019463014,3.3329306996999999e-22,contraction
3190,3190,4.1686938346999999e-07,2398831.9190199999,13.796907470300001,-3721697054940,3721697054940,55282214090.900002,24.735717067899341,3.2721194018100002e-22,contraction
3191,3191,4.1495404263400002e-07,2409904.42869,13.796907470300001,-3756121185600,3756121185600,55793551293.599998,24.744924131440101,3.2124175450800001e-22,contraction
3192,3192,4.1304750198999998e-07,2421028.0467400001,13.796907470300001,-3790863781970,3790863781970,56309618996.599998,24.754131210013526,3.1538048910799999e-22,contraction
3193,3193,4.1114972110500002e-07,2432203.0090700001,13.796907470300001,-3825927790510,3825927790510,56830460966.900002,24.763338303552828,3.0962615705300002e-22,contraction
3194,3194,4.0926065973e-07,2443429.5526899998,13.796907470300001,-3861316184950,3861316184950,57356121376.300003,24.772545411988819,3.0397680765199998e-22,contraction
3195,3195,4.0738027780400001e-07,2454707.9156900002,13.796907470300001,-3897031966530,3897031966530,57886644805.400002,24.781752535254391,2.9843052579800001e-22,contraction
3196,3196,4.0550853544799998e-07,2466038.3372300002,13.796907470300001,-3933078164250,3933078164250,58422076247.099998,24.790959673279609,2.9298543131199998e-22,contraction
3197,3197,4.03645392968e-07,2477421.0576300002,13.796907470300001,-3969457835160,3969457835160,58962461110.800003,24.800166825998382,2.8763967831099998e-22,contraction
3198,3198,4.01790810849e-07,2488856.3182799998,13.796907470300001,-4006174064580,4006174064580,59507845225.900002,24.809373993342348,2.8239145457899998e-22,contraction
3199,3199,3.9994474976100001e-07,2500344.3616999998,13.796907470300001,-4043229966360,4043229966360,60058274846,24.818581175246234,2.7723898095500001e-22,contraction
3200,3200,3.9810717055299998e-07,2511885.43151,13.796907470300001,-4080628683200,4080628683200,60613796652.5,24.827788371642363,2.7218051073e-22,contraction
3201,3201,3.9627803425500002e-07,2523479.7724799998,13.796907470300001,-4118373386850,4118373386850,61174457758.699997,24.836995582463079,2.6721432905599999e-22,contraction
3202,3202,3.9445730207500001e-07,2535127.6305,13.796907470300001,-4156467278410,4156467278410,61740305713.900002,24.846202807642438,2.62338752362e-22,contraction
3203,3203,3.9264493539999999e-07,2546829.2525900002,13.796907470300001,-4194913588600,4194913588600,62311388507.5,24.855410047117203,2.5755212778700001e-22,contraction
3204,3204,3.9084089579199999e-07,2558584.8869099999,13.796907470300001,-4233715578030,4233715578030,62887754572.599998,24.864617300819262,2.5285283261699998e-22,contraction
3205,3205,3.8904514499400001e-07,2570394.7827699999,13.796907470300001,-4272876537490,4272876537490,63469452790.699997,24.873824568685162,2.4823927373700001e-22,contraction
3206,3206,3.8725764492199999e-07,2582259.1906300001,13.796907470300001,-4312399788220,4312399788220,64056532495.400002,24.883031850648969,2.4370988709200001e-22,contraction
3207,3207,3.8547835766599999e-07,2594178.3621200002,13.796907470300001,-4352288682150,4352288682150,64649043476.800003,24.8922391466457,2.3926313715499998e-22,contraction
3208,3208,3.8370724549199999e-07,2606152.5499999998,13.796907470300001,-4392546602290,4392546602290,65247035985.800003,24.901446456612465,2.3489751640800001e-22,contraction
3209,3209,3.8194427084e-07,2618182.0082200002,13.796907470300001,-4433176962880,4433176962880,65850560738,24.910653780482892,2.3061154483000001e-22,contraction
3210,3210,3.8018939632100002e-07,2630266.9918999998,13.796907470300001,-4474183209810,4474183209810,66459668918.599998,24.919861118196291,2.2640376939600002e-22,contraction
3211,3211,3.7844258471699999e-07,2642407.7573199999,13.796907470300001,-4515568820820,4515568820820,67074412186.099998,24.929068469687831,2.2227276358599998e-22,contraction
3212,3212,3.7670379898400002e-07,2654604.5619800002,13.796907470300001,-4557337305840,4557337305840,67694842677,24.938275834893442,2.1821712689999998e-22,contraction
3213,3213,3.74973002245e-07,2666857.6645200001,13.796907470300001,-4599492207260,4599492207260,68321013010.300003,24.947483213750935,2.14235484385e-22,contraction
3214,3214,3.7325015779599998e-07,2679167.3248200002,13.796907470300001,-4642037100270,4642037100270,68952976291.899994,24.956690606198986,2.1032648616599999e-22,contraction
3215,3215,3.71535229097e-07,2691533.8039299999,13.796907470300001,-4684975593120,4684975593120,69590786118.899994,24.965898012174197,2.0648880699300001e-22,contraction
3216,3216,3.6982817978000001e-07,2703957.36411,13.796907470300001,-4728311327460,4728311327460,70234496584.300003,24.975105431613365,2.0272114578799999e-22,contraction
3217,3217,3.68128973643e-07,2716438.26884,13.796907470300001,-4772047978620,4772047978620,70884162281.899994,24.98431286445788,1.9902222520599999e-22,contraction
3218,3218,3.6643757464799998e-07,2728976.7828099998,13.796907470300001,-4816189255950,4816189255950,71539838310.199997,24.993520310643333,1.95390791203e-22,contraction
3219,3219,3.6475394692599998e-07,2741573.1719300002,13.796907470300001,-4860738903110,4860738903110,72201580277.800003,25.002727770109818,1.91825612608e-22,contraction
3220,3220,3.6307805476999999e-07,2754227.70334,13.796907470300001,-4905700698410,4905700698410,72869444307.699997,25.011935242796039,1.8832548070999999e-22,contraction
3221,3221,3.6140986264000002e-07,2766940.6454099999,13.796907470300001,-4951078455090,4951078455090,73543487042.300003,25.02114272864263,1.84889208845e-22,contraction
3222,3222,3.5974933515600002e-07,2779712.2677600002,13.796907470300001,-4996876021720,4996876021720,74223765647.899994,25.030350227587967,1.81515631994e-22,contraction
3223,3223,3.58096437103e-07,2792542.84124,13.796907470300001,-5043097282430,5043097282430,74910337819.800003,25.039557739571645,1.7820360638999999e-22,contraction
3224,3224,3.56451133426e-07,2805432.6379499999,13.796907470300001,-5089746157330,5089746157330,75603261787.300003,25.04876526453582,1.74952009132e-22,contraction
3225,3225,3.54813389234e-07,2818381.93126,13.796907470300001,-5136826602760,5136826602760,76302596318.199997,25.057972802419361,1.717597378e-22,contraction
3226,3226,3.53183169792e-07,2831390.9958000001,13.796907470300001,-5184342611710,5184342611710,77008400724.199997,25.067180353163373,1.6862571008200001e-22,contraction
3227,3227,3.5156044052800001e-07,2844460.10745,13.796907470300001,-5232298214070,5232298214070,77720734865.800003,25.076387916709457,1.6554886341099999e-22,contraction
3228,3228,3.4994516702800002e-07,2857589.5433700001,13.796907470300001,-5280697477060,5280697477060,78439659157.300003,25.085595492998671,1.6252815460299999e-22,contraction
3229,3229,3.4833731503600002e-07,2870779.5820200001,13.796907470300001,-5329544505500,5329544505500,79165234572,25.094803081972536,1.5956255950299999e-22,contraction
3230,3230,3.46736850453e-07,2884030.5031300001,13.796907470300001,-5378843442210,5378843442210,79897522647.300003,25.104010683572124,1.5665107263500001e-22,contraction
3231,3231,3.4514373933600001e-07,2897342.5877,13.796907470300001,-5428598468320,5428598468320,80636585490.199997,25.113218297741547,1.5379270687e-22,contraction
3232,3232,3.4355794789999999e-07,2910716.1180699999,13.796907470300001,-5478813803670,5478813803670,81382485782,25.122425924420867,1.5098649308e-22,contraction
3233,3233,3.4197944251400001e-07,2924151.3778400002,13.796907470300001,-5529493707130,5529493707130,82135286784.300003,25.13163356355459,1.4823147982000001e-22,contraction
3234,3234,3.4040818970099998e-07,2937648.6519599999,13.796907470300001,-5580642476980,5580642476980,82895052343.800003,25.140841215084652,1.45526732999e-22,contraction
3235,3235,3.3884415613899998e-07,2951208.2266699998,13.796907470300001,-5632264451260,5632264451260,83661846898.100006,25.150048878955133,1.42871335565e-22,contraction
3236,3236,3.37287308659e-07,2964830.3895200002,13.796907470300001,-5684364008180,5684364008180,84435735480.800003,25.159256555107842,1.40264387196e-22,contraction
3237,3237,3.3573761424299998e-07,2978515.42943,13.796907470300001,-5736945566410,5736945566410,85216783727.399994,25.168464243486916,1.37705003992e-22,contraction
3238,3238,3.3419504002600002e-07,2992263.6366099999,13.796907470300001,-5790013585540,5790013585540,86005057880.800003,25.177671944037968,1.35192318178e-22,contraction
3239,3239,3.3265955329399998e-07,3006075.3026299998,13.796907470300001,-5843572566420,5843572566420,86800624796.600006,25.18687965670432,1.3272547780799999e-22,contraction
3240,3240,3.3113112148300002e-07,3019950.7204,13.796907470300001,-5897627051520,5897627051520,87603551948.899994,25.196087381428608,1.30303646479e-22,contraction
3241,3241,3.2960971217699999e-07,3033890.1841899999,13.796907470300001,-5952181625380,5952181625380,88413907436.5,25.205295118158205,1.2792600304500001e-22,contraction
3242,3242,3.2809529311300002e-07,3047893.9896300002,13.796907470400001,-6007240914920,6007240914920,89231759988,25.214502866837435,1.2559174133700001e-22,contraction
3243,3243,3.2658783217199998e-07,3061962.4336899999,13.796907470400001,-6062809589890,6062809589890,90057178967.800003,25.223710627409623,1.2330006989500001e-22,contraction
3244,3244,3.2508729738499998e-07,3076095.8147399998,13.796907470400001,-6118892363250,6118892363250,90890234382.5,25.232918399822804,1.2105021169600001e-22,contraction
3245,3245,3.2359365693000001e-07,3090294.4325100002,13.796907470400001,-6175493991550,6175493991550,91730996886.100006,25.242126184021483,1.1884140389099999e-22,contraction
3246,3246,3.2210687912799999e-07,3104558.58813,13.796907470400001,-6232619275360,6232619275360,92579537786.399994,25.251333979951202,1.16672897549e-22,contraction
3247,3247,3.2062693245100001e-07,3118888.58409,13.796907470400001,-6290273059680,6290273059680,93435929051.100006,25.260541787559042,1.1454395739900001e-22,contraction
3248,3248,3.1915378550999998e-07,3133284.72432,13.796907470400001,-6348460234310,6348460234310,94300243313.699997,25.2697496067914,1.1245386158500001e-22,contraction
3249,3249,3.1768740706499998e-07,3147747.3141000001,13.796907470400001,-6407185734330,6407185734330,95172553879.699997,25.278957437594432,1.1040190141599999e-22,contraction
3250,3250,3.1622776601700002e-07,3162276.66017,13.796907470400001,-6466454540450,6466454540450,96052934733,25.288165279915965,1.08387381134e-22,contraction
3251,3251,3.1477483141000001e-07,3176873.0706500001,13.796907470400001,-6526271679470,6526271679470,96941460541.800003,25.297373133701555,1.0640961767000001e-22,contraction
3252,3252,3.1332857243200001e-07,3191536.8550999998,13.796907470400001,-6586642224730,6586642224730,97838206665.5,25.306580998900394,1.04467940416e-22,contraction
3253,3253,3.1188895840900002e-07,3206268.3245100002,13.796907470400001,-6647571296470,6647571296470,98743249160.5,25.315788875459145,1.0256169099899999e-22,contraction
3254,3254,3.10455958813e-07,3221067.79128,13.796907470400001,-6709064062330,6709064062330,99656664787.100006,25.32499676332657,1.00690223057e-22,contraction
3255,3255,3.0902954325099999e-07,3235935.5693000001,13.796907470400001,-6771125737760,6771125737760,100578531016,25.334204662453331,9.8852902015799997e-23,contraction
3256,3256,3.07609681474e-07,3250871.9738500002,13.796907470400001,-6833761586460,6833761586460,101508926033,25.343412572773474,9.7049104881600002e-23,contraction
3257,3257,3.06196343369e-07,3265877.3217199999,13.796907470400001,-6896976920840,6896976920840,102447928751,25.3526204942576,9.5278220023499997e-23,contraction
3258,3258,3.0478949896300001e-07,3280951.9311299999,13.796907470400001,-6960777102460,6960777102460,103395618810,25.361828426846458,9.3539646969000002e-23,contraction
3259,3259,3.0338911841899998e-07,3296096.1217700001,13.796907470400001,-7025167542490,7025167542490,104352076586,25.371036370472861,9.1832796199800003e-23,contraction
3260,3260,3.0199517204000001e-07,3311310.21483,13.796907470400001,-7090153702170,7090153702170,105317383203,25.380244325111274,9.0157088952000002e-23,contraction
3261,3261,3.0060763026299999e-07,3326594.5329399998,13.796907470400001,-7155741093270,7155741093270,106291620532,25.389452290701765,8.8511957020300001e-23,contraction
3262,3262,2.99226463661e-07,3341949.40026,13.796907470400001,-7221935278540,7221935278540,107274871201,25.398660267180073,8.6896842564899996e-23,contraction
3263,3263,2.9785164294299999e-07,3357375.14243,13.796907470400001,-7288741872230,7288741872230,108267218606,25.407868254514653,8.5311197922799997e-23,contraction
3264,3264,2.9648313895199999e-07,3372872.08659,13.796907470400001,-7356166540520,7356166540520,109268746912,25.417076252649636,8.3754485422000001e-23,contraction
3265,3265,2.9512092266699998e-07,3388440.5613899999,13.796907470400001,-7424215002010,7424215002010,110279541064,25.426284261540935,8.2226177199200004e-23,contraction
3266,3266,2.93764965196e-07,3404080.89701,13.796907470400001,-7492893028220,7492893028220,111299686791,25.435492281126916,8.0725755020899999e-23,contraction
3267,3267,2.9241523778399999e-07,3419793.4251399999,13.796907470400001,-7562206444080,7562206444080,112329270618,25.444700311371296,7.9252710108099998e-23,contraction
3268,3268,2.9107171180699998e-07,3435578.4789999998,13.796907470400001,-7632161128410,7632161128410,113368379868,25.453908352214903,7.7806542963299996e-23,contraction
3269,3269,2.8973435876999998e-07,3451436.3933600001,13.796907470400001,-7702763014410,7702763014410,114417102673,25.463116403608122,7.6386763201500003e-23,contraction
3270,3270,2.8840315031300002e-07,3467367.50453,13.796907470400001,-7774018090190,7774018090190,115475527982,25.472324465515022,7.4992889383900004e-23,contraction
3271,3271,2.8707805820199999e-07,3483372.1503599999,13.796907470400001,-7845932399270,7845932399270,116543745565,25.481532537882298,7.3624448854799996e-23,contraction
3272,3272,2.8575905433699999e-07,3499450.6702800002,13.796907470400001,-7918512041090,7918512041090,117621846022,25.490740620651863,7.2280977581299995e-23,contraction
3273,3273,2.84446110745e-07,3515603.4052800001,13.796907470400001,-7991763171500,7991763171500,118709920794,25.499948713788989,7.0962019995999999e-23,contraction
3274,3274,2.8313919958000003e-07,3531830.6979200002,13.796907470400001,-8065692003350,8065692003350,119808062166,25.509156817241557,6.9667128842599999e-23,contraction
3275,3275,2.8183829312600001e-07,3548132.8923399998,13.796907470400001,-8140304806930,8140304806930,120916363277,25.518364930958818,6.8395865024300005e-23,contraction
3276,3276,2.80543363795e-07,3564510.3342599999,13.796907470400001,-8215607910580,8215607910580,122034918129,25.527573054900337,6.7147797455199999e-23,contraction
3277,3277,2.79254384124e-07,3580963.37103,13.796907470400001,-8291607701180,8291607701180,123163821592,25.5367811890114,6.5922502913399995e-23,contraction
3278,3278,2.7797132677600001e-07,3597492.3515599999,13.796907470400001,-8368310624700,8368310624700,124303169416,25.545989333255463,6.4719565898699994e-23,contraction
3279,3279,2.7669416454099999e-07,3614097.6264,13.796907470400001,-8445723186770,8445723186770,125453058234,25.555197487572503,6.3538578490699995e-23,contraction
3280,3280,2.7542287033400002e-07,3630779.5477,13.796907470400001,-8523851953190,8523851953190,126613585576,25.564405651925927,6.2379140211099997e-23,contraction
3281,3281,2.7415741719300002e-07,3647538.4692600002,13.796907470400001,-8602703550530,8602703550530,127784849874,25.573613826275906,6.12408578878e-23,contraction
3282,3282,2.7289777828100001e-07,3664374.7464800002,13.796907470400001,-8682284666670,8682284666670,128966950468,25.582822010561308,6.0123345521599995e-23,contraction
3283,3283,2.7164392688400002e-07,3681288.73643,13.796907470400001,-8762602051370,8762602051370,130159987620,25.592030204743484,5.90262241555e-23,contraction
3284,3284,2.70395836411e-07,3698280.7977999998,13.796907470400001,-8843662516830,8843662516830,131364062519,25.601238408778585,5.7949121746000005e-23,contraction
3285,3285,2.6915348039300002e-07,3715351.29097,13.796907470400001,-8925472938300,8925472938300,132579277290,25.610446622620948,5.6891673037100001e-23,contraction
3286,3286,2.67916832482e-07,3732500.5779599999,13.796907470400001,-9008040254620,9008040254620,133805735003,25.619654846225707,5.5853519436499997e-23,contraction
3287,3287,2.6668586645200002e-07,3749729.02245,13.796907470400001,-9091371468870,9091371468870,135043539682,25.628863079550644,5.48343088942e-23,contraction
3288,3288,2.6546055619799999e-07,3767036.9898399999,13.796907470400001,-9175473648880,9175473648880,136292796312,25.638071322542732,5.3833695782600004e-23,contraction
3289,3289,2.6424087573199998e-07,3784424.84717,13.796907470400001,-9260353927920,9260353927920,137553610851,25.647279575161097,5.2851340780199998e-23,contraction
3290,3290,2.6302679919e-07,3801892.9632100002,13.796907470400001,-9346019505230,9346019505230,138826090237,25.656487837362171,5.18869107558e-23,contraction
3291,3291,2.6181830082200003e-07,3819441.7083999999,13.796907470400001,-9432477646670,9432477646670,140110342398,25.665696109106452,5.0940078655800002e-23,contraction
3292,3292,2.60615355e-07,3837071.4549199999,13.796907470400001,-9519735685350,9519735685350,141406476260,25.67490439035015,5.00105233937e-23,contraction
3293,3293,2.5941793621200002e-07,3854782.5766599998,13.796907470400001,-9607801022190,9607801022190,142714601756,25.684112681043707,4.9097929740799998e-23,contraction
3294,3294,2.58226019063e-07,3872575.4492199998,13.796907470400001,-9696681126620,9696681126620,144034829837,25.6933209811437,4.82019882193e-23,contraction
3295,3295,2.5703957827699998e-07,3890450.4499400002,13.796907470400001,-9786383537180,9786383537180,145367272481,25.702529290609739,4.7322394997899998e-23,contraction
3296,3296,2.5585858869099998e-07,3908407.95792,13.796907470400001,-9876915862140,9876915862140,146712042702,25.711737609400938,4.6458851788299998e-23,contraction
3297,3297,2.5468302525899998e-07,3926448.3539999998,13.796907470400001,-9968285780190,9968285780190,148069254559,25.720945937471978,4.5611065744300001e-23,contraction
3298,3298,2.5351286304999999e-07,3944572.0207500001,13.796907470400001,-10060501041000,10060501041000,149439023167,25.730154274782187,4.47787493624e-23,contraction
3299,3299,2.5234807724799999e-07,3962779.3425500002,13.796907470400001,-10153569466200,10153569466200,150821464705,25.739362621283622,4.3961620384600003e-23,contraction
3300,3300,2.51188643151e-07,3981070.7055299999,13.796907470400001,-10247498949300,10247498949300,152216696429,25.748570976942084,4.3159401702299998e-23,contraction
3301,3301,2.5003453617e-07,3999446.49761,13.796907470400001,-10342297457400,10342297457400,153624836678,25.757779341710808,4.2371821262800001e-23,contraction
3302,3302,2.4888573182799998e-07,4017907.10849,13.796907470400001,-10437973030800,10437973030800,155046004886,25.766987715543685,4.1598611976699998e-23,contraction
3303,3303,2.47742205763e-07,4036452.9296800001,13.796907470400001,-10534533784700,10534533784700,156480321595,25.776196098413578,4.0839511627500001e-23,contraction
3304,3304,2.4660393372299998e-07,4055084.3544800002,13.796907470400001,-10631987909000,10631987909000,157927908457,25.785404490259388,4.0094262783000002e-23,contraction
3305,3305,2.4547089156899998e-07,4073801.7780399998,13.796907470400001,-10730343669600,10730343669600,159388888256,25.79461289106089,3.9362612707300001e-23,contraction
3306,3306,2.4434305526899998e-07,4092605.5973,13.796907470400001,-10829609408700,10829609408700,160863384906,25.80382130075969,3.8644313276000001e-23,contraction
3307,3307,2.4322040090700002e-07,4111496.21105,13.796907470400001,-10929793545800,10929793545800,162351523471,25.813029719319424,3.7939120891299998e-23,contraction
3308,3308,2.4210290467399997e-07,4130474.0199000002,13.796907470400001,-11030904578300,11030904578300,163853430173,25.822238146708845,3.7246796399900001e-23,contraction
3309,3309,2.40990542869e-07,4149539.4263399998,13.796907470400001,-11132951082300,11132951082300,165369232399,25.831446582879174,3.6567105011900001e-23,contraction
3310,3310,2.3988329190200001e-07,4168692.8347,13.796907470400001,-11235941713000,11235941713000,166899058715,25.840655027784038,3.58998162208e-23,contraction
3311,3311,2.3878112829100001e-07,4187934.65118,13.796907470400001,-11339885206000,11339885206000,168443038880,25.849863481397747,3.5244703725899998e-23,contraction
3312,3312,2.37684028662e-07,4207265.2838399997,13.796907470400001,-11444790377500,11444790377500,170001303850,25.859071943673143,3.4601545355299998e-23,contraction
3313,3313,2.36591969749e-07,4226685.1426600004,13.796907470400001,-11550666125300,11550666125300,171573985793,25.868280414565252,3.39701229903e-23,contraction
3314,3314,2.3550492839000001e-07,4246194.6394600002,13.796907470400001,-11657521429600,11657521429600,173161218103,25.877488894047307,3.3350222492099997e-23,contraction
3315,3315,2.3442288153200001e-07,4265794.1880200002,13.796907470400001,-11765365353800,11765365353800,174763135404,25.886697382068064,3.2741633628600003e-23,contraction
3316,3316,2.33345806228e-07,4285484.2039700001,13.796907470400001,-11874207044800,11874207044800,176379873568,25.895905878590224,3.2144150003499999e-23,contraction
3317,3317,2.3227367963599999e-07,4305265.1049199998,13.796907470400001,-11984055734500,11984055734500,178011569725,25.905114383581246,3.1557568986199999e-23,contraction
3318,3318,2.3120647901800001e-07,4325137.3103499999,13.796907470400001,-12094920740000,12094920740000,179658362272,25.914322896998478,3.0981691643100003e-23,contraction
3319,3319,2.3014418174100001e-07,4345101.2417200003,13.796907470400001,-12206811464800,12206811464800,181320390887,25.923531418802089,3.0416322669999998e-23,contraction
3320,3320,2.2908676527700001e-07,4365157.3223999999,13.796907470400001,-12319737399200,12319737399200,182997796541,25.932739948955778,2.9861270326199999e-23,contraction
3321,3321,2.2803420719999999e-07,4385305.9777499996,13.796907470400001,-12433708121400,12433708121400,184690721509,25.941948487421435,2.9316346369299998e-23,contraction
3322,3322,2.26986485188e-07,4405547.6350699998,13.796907470400001,-12548733298300,12548733298300,186399309381,25.951157034153486,2.8781365991299999e-23,contraction
3323,3323,2.2594357702199999e-07,4425882.7236299999,13.796907470400001,-12664822686100,12664822686100,188123705079,25.960365589124866,2.8256147756199999e-23,contraction
3324,3324,2.2490546058400001e-07,4446311.6746899998,13.796907470400001,-12781986131400,12781986131400,189864054863,25.969574152293038,2.7740513538300001e-23,contraction
3325,3325,2.23872113857e-07,4466834.9215099998,13.796907470400001,-12900233571800,12900233571800,191620506347,25.978782723619464,2.72342884617e-23,contraction
3326,3326,2.22843514927e-07,4487452.8993300004,13.796907470400001,-13019575036900,13019575036900,193393208511,25.987991303066696,2.6737300841400001e-23,contraction
3327,3327,2.2181964198e-07,4508166.0454099998,13.796907470400001,-13140020649100,13140020649100,195182311714,25.997199890600243,2.6249382124700001e-23,contraction
3328,3328,2.20800473302e-07,4528974.79904,13.796907470400001,-13261580624500,13261580624500,196987967706,26.006408486184569,2.5770366834100001e-23,contraction
3329,3329,2.1978598727800001e-07,4549879.6014999999,13.796907470400001,-13384265273700,13384265273700,198810329639,26.015617089773741,2.5300092511500001e-23,contraction
3330,3330,2.18776162395e-07,4570880.8961500004,13.796907470400001,-13508085002600,13508085002600,200649552085,26.024825701336884,2.48383996629e-23,contraction
3331,3331,2.1777097723499999e-07,4591979.12837,13.796907470400001,-13633050313500,13633050313500,202505791046,26.034034320842121,2.4385131704100001e-23,contraction
3332,3332,2.16770410482e-07,4613174.7456,13.796907470400001,-13759171805900,13759171805900,204379203965,26.043242948245698,2.3940134907999999e-23,contraction
3333,3333,2.15774440915e-07,4634468.1973599996,13.796907470400001,-13886460177200,13886460177200,206269949743,26.052451583510209,2.3503258352399999e-23,contraction
3334,3334,2.1478304741299999e-07,4655859.9352299999,13.796907470400001,-14014926224000,14014926224000,208178188753,26.061660226606797,2.3074353868699999e-23,contraction
3335,3335,2.1379620895e-07,4677350.4128700001,13.796907470400001,-14144580842700,14144580842700,210104082850,26.070868877497649,2.2653275991700001e-23,contraction
3336,3336,2.12813904598e-07,4698940.08605,13.796907470400001,-14275435030400,14275435030400,212047795386,26.080077536142369,2.2239881910199999e-23,contraction
3337,3337,2.11836113525e-07,4720629.4126399998,13.796907470400001,-14407499886200,14407499886200,214009491226,26.089286202508127,2.1834031418799999e-23,contraction
3338,3338,2.10862814993e-07,4742418.8525999999,13.796907470400001,-14540786611700,14540786611700,215989336760,26.098494876560142,2.1435586870199999e-23,contraction
3339,3339,2.0989398836199999e-07,4764308.8680499997,13.796907470400001,-14675306512200,14675306512200,217987499917,26.107703558261235,2.1044413128500001e-23,contraction
3340,3340,2.08929613085e-07,4786299.9232299998,13.796907470400001,-14811070997600,14811070997600,220004150181,26.116912247579933,2.0660377523699999e-23,contraction
3341,3341,2.0796966871e-07,4808392.4845000003,13.796907470400001,-14948091583400,14948091583400,222039458603,26.126120944479506,2.0283349806099999e-23,contraction
3342,3342,2.0701413487900001e-07,4830587.0203999998,13.796907470400001,-15086379891600,15086379891600,224093597817,26.135329648924859,1.9913202102700001e-23,contraction
3343,3343,2.0606299132700001e-07,4852884.0016200002,13.796907470400001,-15225947651900,15225947651900,226166742054,26.144538360879626,1.95498088736e-23,contraction
3344,3344,2.0511621788299999e-07,4875283.9010300003,13.796907470400001,-15366806702200,15366806702200,228259067158,26.153747080311565,1.9193046869499999e-23,contraction
3345,3345,2.04173794467e-07,4897787.1936799996,13.796907470400001,-15508968990300,15508968990300,230370750600,26.162955807188414,1.8842795089899999e-23,contraction
3346,3346,2.0323570109399999e-07,4920394.3568099998,13.796907470400001,-15652446574300,15652446574300,232501971491,26.172164541469055,1.8498934742099999e-23,contraction
3347,3347,2.02301917868e-07,4943105.8698699996,13.796907470400001,-15797251623900,15797251623900,234652910603,26.181373283128661,1.81613492007e-23,contraction
3348,3348,2.0137242498599999e-07,4965922.2144999998,13.796907470400001,-15943396421600,15943396421600,236823750376,26.19058203212278,1.7829923968300001e-23,contraction
3349,3349,2.0044720273699999e-07,4988843.8745999997,13.796907470400001,-16090893363300,16090893363300,239014674943,26.199790788428079,1.75045466368e-23,contraction
3350,3350,1.99526231497e-07,5011871.3362699999,13.796907470400001,-16239754959700,16239754959700,241225870137,26.208999552005643,1.7185106848899999e-23,contraction
3351,3351,1.9860949173599999e-07,5035005.0878799995,13.796907470400001,-16389993837200,16389993837200,243457523512,26.218208322823223,1.68714962608e-23,contraction
