sample_index,branch_local_index,branch,time_relative_to_bounce_Gyr,distance_to_bounce_Gyr,scale_factor,ln_scale_factor,redshift_equivalent,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_classical_of_a,E_lqc_of_a,E2_lqc_of_a,rho_total_relative_to_rho_crit0,rho_over_rho_c,rho_c_relative_to_rho_crit0,lqc_correction_factor,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,effective_ricci_over_6H0sq,scale_factor_margin_component,density_to_bounce_margin_component,curvature_margin_component,boundary_margin_candidate,distance_from_bounce_log_a
3768,1768,expansion,10.450544956208002,10.450544956208002,0.78145600000000004,-0.24659643268898718,0.27966257857128229,78.108014554089465,78.108014554089465,1.1602190933467513,1.1602190933467513,1.3461083445663578,1.3461083445663578,5.422081169056899e-123,2.4826414481738492e+122,1,0.66175007218039594,0.00024713418498481727,0.68411113820097691,0.49160238464577344,0.00018359160017274119,0.50821402375405378,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6990973124921518,0.78145600000000004,1,0.37049423722950992,0.37049423722950992,72.532570887126042
3769,1769,expansion,10.46470801155108,10.46470801155108,0.78234024999999996,-0.24546553076459424,0.27821622369550858,78.042928741382042,78.042928741382042,1.1592523064806373,1.1592523064806373,1.3438659100806771,1.3438659100806771,5.4130487149853289e-123,2.4826414481738492e+122,1,0.65950875310806878,0.0002460187716315626,0.68411113820097691,0.49075487975468929,0.00018306794583158466,0.50906205229947921,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6979766529559877,0.78234024999999996,1,0.37064812955455662,0.37064812955455662,72.533701789050426
3770,1770,expansion,10.478874854336626,10.478874854336626,0.78322500000000006,-0.24433526794841501,0.27677231957611159,77.978045999689087,77.978045999689087,1.1582885360382491,1.1582885360382491,1.34163233271763,1.34163233271763,5.4040519371191977e-123,2.4826414481738492e+122,1,0.657276285497985,0.00024490901866822259,0.68411113820097691,0.48990790507157544,0.00018254555491528093,0.50990954937350941,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.696860419150946,0.78322500000000006,1,0.37080154126583625,0.37080154126583625,72.534832051866616
3771,1771,expansion,10.493045463077459,10.493045463077459,0.7841102499999999,-0.24320564351849777,0.27533086067934986,77.913365674113152,77.913365674113152,1.1573277722917181,1.1573277722917181,1.339407572517711,1.339407572517711,5.3950906745029005e-123,2.4826414481738492e+122,1,0.65505262942253772,0.00024380489419635674,0.68411113820097691,0.48906146483196467,0.00018202442572283793,0.51075651074231243,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6957485911132228,0.7841102499999999,1,0.37095447375789781,0.37095447375789781,72.535961676296523
3772,1772,expansion,10.507219816307028,10.507219816307028,0.78499600000000003,-0.24207665675411216,0.27389184148709034,77.848887111898463,77.848887111898463,1.1563700055449879,1.1563700055449879,1.3371915897241156,1.3371915897241156,5.386164766997306e-123,2.4826414481738492e+122,1,0.65283774515662352,0.00024270636651514793,0.68411113820097691,0.48821556325471249,0.00018150455654991236,0.51160293218873754,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6946411489802653,0.78499600000000003,1,0.37110692842289245,0.37110692842289245,72.537090663060908
3773,1773,expansion,10.521397892579559,10.521397892579559,0.78588224999999989,-0.24094830693574909,0.27245525649675906,77.784609662423691,77.784609662423691,1.1554152261337072,1.1554152261337072,1.3349843447816054,1.3349843447816054,5.3772740552751862e-123,2.4826414481738492e+122,1,0.65063159317650843,0.00024161340412006955,0.68411113820097691,0.48737020454194724,0.00018098594568882073,0.51244880951236393,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6935380729902079,0.78588224999999989,1,0.37125890665055966,0.37125890665055966,72.538219012879281
3774,1774,expansion,10.535579670470254,10.535579670470254,0.78676900000000005,-0.23982059334511505,0.27102110022128478,77.720532677194313,77.720532677194313,1.1544634244251164,1.1544634244251164,1.3327857983353664,1.3327857983353664,5.3684183808166116e-123,2.4826414481738492e+122,1,0.64843413415868789,0.00024052597570155815,0.68411113820097691,0.48652539287901658,0.00018046859142854932,0.51329413852955486,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6924393434812977,0.78676900000000005,1,0.37141040982821538,0.37141040982821538,72.539346726469915
3775,1775,expansion,10.549765128575439,10.549765128575439,0.78765624999999995,-0.23869351526513244,0.26958936718904991,77.656655509835588,77.656655509835588,1.1535145908179432,1.1535145908179432,1.3305959112298869,1.3305959112298869,5.3595975859044415e-123,2.4826414481738492e+122,1,0.6462453289787663,0.00023944405014370037,0.68411113820097691,0.48568113243443944,0.00017995249205476603,0.51413891507350584,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6913449408913368,0.78765624999999995,1,0.37156143934073854,0.37156143934073854,72.54047380454989
3776,1776,expansion,10.563954245512761,10.563954245512761,0.78854400000000002,-0.23756707197993396,0.26816005194383563,77.592977516085,77.592977516085,1.1525687157422901,1.1525687157422901,1.328414644507832,1.328414644507832,5.350811513619781e-123,2.4826414481738492e+122,1,0.64406513871033211,0.00023836759652292461,0.68411113820097691,0.48483742735985391,0.00017943764584983033,0.51498313499429627,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6902548457571198,0.78854400000000002,1,0.37171199657055892,0.37171199657055892,72.541600247835092
3777,1777,expansion,10.578146999921334,10.578146999921334,0.78943224999999995,-0.23644126277486213,0.26673314904477241,77.52949805378509,77.52949805378509,1.151625789659529,1.151625789659529,1.3262419594089336,1.3262419594089336,5.3420600078375164e-123,2.4826414481738492e+122,1,0.64189352462384985,0.00023729658410670678,0.68411113820097691,0.48399428178997034,0.0001789240510928057,0.51582679415893673,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6891690387138789,0.78943224999999995,1,0.37186208289764472,0.37186208289764472,72.54272605704017
3778,1778,expansion,10.592343370461935,10.592343370461935,0.79032100000000005,-0.23531608693646489,0.26530865306628559,77.466216482876163,77.466216482876163,1.1506858030621911,1.1506858030621911,1.3240778173688796,1.3240778173688796,5.3333429132218365e-123,2.4826414481738492e+122,1,0.63973044818555036,0.00023623098235228191,0.68411113820097691,0.48315169984252182,0.00017841170605947056,0.51666988845141859,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6880875004947293,0.79032100000000005,1,0.37201169969949072,0.37201169969949072,72.543851232878566
3779,1779,expansion,10.606543335817143,10.606543335817143,0.79121024999999989,-0.23419154375249457,0.26388655859804655,77.403132165389152,77.403132165389152,1.1497487464738625,1.1497487464738625,1.3219221800182182,1.3219221800182182,5.3246600752218222e-123,2.4826414481738492e+122,1,0.63757587105633584,0.00023517076090536811,0.68411113820097691,0.48230968561821774,0.00017790060902233071,0.51751241377275992,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6870102119301218,0.79121024999999989,1,0.3721608483511063,0.3721608483511063,72.544975776062529
3780,1780,expansion,10.620746874691539,10.620746874691539,0.79210000000000003,-0.23306763251190302,0.2624668602449185,77.340244465438303,77.340244465438303,1.1488146104490746,1.1488146104490746,1.3197750091812592,1.3197750091812592,5.3160113400670207e-123,2.4826414481738492e+122,1,0.63542975509068356,0.00023411588959889641,0.68411113820097691,0.4814682432006962,0.0001773907582506305,0.51835436604105334,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6859371539472954,0.79210000000000003,1,0.37230953022500335,0.37230953022500335,72.546099687303126
3781,1781,expansion,10.634953965811846,10.634953965811846,0.7929902499999999,-0.23194435250484155,0.26104955262690832,77.277552749214195,77.277552749214195,1.1478833855732007,1.1478833855732007,1.3176362668749935,1.3176362668749935,5.3073965547630898e-123,2.4826414481738492e+122,1,0.6332920623355649,0.00023306633845175437,0.68411113820097691,0.48062737665647942,0.00017688215201036646,0.51919574119151035,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6848683075697362,0.7929902499999999,1,0.37245774669118525,0.37245774669118525,72.547222967310177
3782,1782,expansion,10.649164587927116,10.649164587927116,0.79388100000000006,-0.23082170302265542,0.25963463037911216,77.215056384976407,77.215056384976407,1.1469550624623472,1.1469550624623472,1.3155059153080066,1.3155059153080066,5.2988155670874271e-123,2.4826414481738492e+122,1,0.63116275502936214,0.0002320220776675337,0.68411113820097691,0.47978709003492737,0.00017637478856429855,0.52003653517650827,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6838036539166352,0.79388100000000006,1,0.37260549911713553,0.37260549911713553,72.548345616792375
3783,1783,expansion,10.663378719808875,10.663378719808875,0.79477224999999996,-0.22969968335788396,0.25822208815166858,77.152754743046557,77.152754743046557,1.1460296317632503,1.1460296317632503,1.313383916879411,1.313383916879411,5.2902682255848655e-123,2.4826414481738492e+122,1,0.62904179560080098,0.00023098307763329211,0.68411113820097691,0.47894738736819537,0.00017586866617196436,0.52087674396563277,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6827431742023538,0.79477224999999996,1,0.37275278886780688,0.37275278886780688,72.549467636457138
3784,1784,expansion,10.677596340251315,10.677596340251315,0.79566400000000004,-0.22857829280425529,0.25681192060970459,77.090647195801239,77.090647195801239,1.1451070841531705,1.1451070841531705,1.3112702341777762,1.3112702341777762,5.2817543795633649e-123,2.4826414481738492e+122,1,0.62692914666788102,0.00022994930891831922,0.68411113820097691,0.47810827267118816,0.0001753637830896905,0.52171636354572215,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6816868497358943,0.79566400000000004,1,0.37289961730560933,0.37289961730560933,72.550589027010773
3785,1785,expansion,10.691817428071422,10.691817428071422,0.79655624999999997,-0.22745753065668586,0.25540412243328703,77.028733117664913,77.028733117664913,1.1441874103397875,1.1441874103397875,1.3091648299800696,1.3091648299800696,5.2732738790897449e-123,2.4826414481738492e+122,1,0.62482477103681977,0.00022892074227291598,0.68411113820097691,0.47726974994151955,0.00017486013757060754,0.52255538992090989,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6806346619203634,0.79655624999999997,1,0.37304598579040088,0.37304598579040088,72.551709789158338
3786,1786,expansion,10.706041962109181,10.706041962109181,0.79744900000000007,-0.22633739621127591,0.25399868831737193,76.967011885102949,76.967011885102949,1.1432706010610971,1.1432706010610971,1.3070676672506023,1.3070676672506023,5.2648265749854418e-123,2.4826414481738492e+122,1,0.62272863170099835,0.00022789734862717914,0.68411113820097691,0.4764318231594688,0.00017435772786466203,0.52339381911266669,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6795865922524527,0.79744900000000007,1,0.37319189567947603,0.37319189567947603,72.552829923603753
3787,1787,expansion,10.720269921227693,10.720269921227693,0.79834224999999992,-0.22521788876530874,0.25259561297175503,76.90548287661467,76.90548287661467,1.1423566470853068,1.1423566470853068,1.3049787091399843,1.3049787091399843,5.256412318822295e-123,2.4826414481738492e+122,1,0.62064069183991755,0.00022687909908979795,0.68411113820097691,0.47559449628794043,0.00017385655221863146,0.52423164715984094,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6785426223219124,0.79834224999999992,1,0.37333734832755561,0.37333734832755561,72.553949431049716
3788,1788,expansion,10.734501284313378,10.734501284313378,0.79923600000000006,-0.22409900761724574,0.25119489112102045,76.844145472726296,76.844145472726296,1.1414455392107323,1.1414455392107323,1.3028979189840793,1.3028979189840793,5.2480309629183419e-123,2.4826414481738492e+122,1,0.61856091481815545,0.00022586596494685577,0.68411113820097691,0.47475777327242313,0.00017335660887613693,0.52506887011870063,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6775027338110315,0.79923600000000006,1,0.3734823450867768,0.3734823450867768,72.555068312197776
3789,1789,expansion,10.748736030276101,10.748736030276101,0.80013024999999993,-0.22298075206672649,0.24979651750449383,76.782999055984178,76.782999055984178,1.140537268265696,1.140537268265696,1.3008252603029762,1.3008252603029762,5.2396823603336727e-123,2.4826414481738492e+122,1,0.61648926418433847,0.00022485791766064514,0.68411113820097691,0.47392165804095127,0.00017285789607765866,0.525905484062971,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6764669084941235,0.80013024999999993,1,0.37362688730668298,0.37362688730668298,72.556186567748298
3790,1790,expansion,10.762974138049357,10.762974138049357,0.80102499999999999,-0.22186312141456338,0.24840048687618999,76.722043010947729,76.722043010947729,1.139631825108423,1.139631825108423,1.298760696799955,1.298760696799955,5.2313663648662655e-123,2.4826414481738492e+122,1,0.61442570367010962,0.00022385492886848604,0.68411113820097691,0.47308615450406422,0.00017236041206054905,0.52674148508387519,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6754351282370084,0.80102499999999999,1,0.37377097633421413,0.37377097633421413,72.557304198400459
3791,1791,expansion,10.777215586590406,10.777215586590406,0.80192024999999989,-0.2207461149627413,0.24700679400476555,76.66127672418277,76.66127672418277,1.1387292006269407,1.1387292006269407,1.2967041923604716,1.2967041923604716,5.2230828310478961e-123,2.4826414481738492e+122,1,0.61237019718911323,0.00022285697038155778,0.68411113820097691,0.47225126655477029,0.00017186415505904805,0.52757686929017067,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6744073749965103,0.80192024999999989,1,0.37391461351369659,0.37391461351369659,72.55842120485228
3792,1792,expansion,10.791460354880456,10.791460354880456,0.80281600000000009,-0.21962973201441305,0.24561543367346927,76.6006995842545,76.6006995842545,1.1378293857389763,1.1378293857389763,1.2946557110511363,1.2946557110511363,5.2148316141400247e-123,2.4826414481738492e+122,1,0.61032270883597561,0.00022186401418373519,0.68411113820097691,0.4714169980685074,0.00017136912330429754,0.52841163280818826,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6733836308199415,0.80281600000000009,1,0.3740578001868346,0.3740578001868346,72.559537587800605
3793,1793,expansion,10.805708421924791,10.805708421924791,0.80371224999999991,-0.21851397187389909,0.24422640068009427,76.54031098172085,76.54031098172085,1.1369323713918564,1.1369323713918564,1.2926152171187102,1.2926152171187102,5.2066125701297548e-123,2.4826414481738492e+122,1,0.6082832028853028,0.00022087603243043708,0.68411113820097691,0.47058335290310893,0.00017087531502435688,0.5292457717818666,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6723638778446055,0.80371224999999991,1,0.3742005376926999,0.3742005376926999,72.560653347941127
3794,1794,expansion,10.819959766752955,10.819959766752955,0.80460900000000002,-0.21739883384668185,0.24283968983692694,76.480110309125536,76.480110309125536,1.1360381485624047,1.1360381485624047,1.2905826749890963,1.2905826749890963,5.1984255557257659e-123,2.4826414481738492e+122,1,0.60625164379067198,0.00021989299744747852,0.68411113820097691,0.469750334898765,0.00017038272844421712,0.53007928237279078,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6713480982972899,0.80460900000000002,1,0.37434282736772395,0.37434282736772395,72.561768485968344
3795,1795,expansion,10.834214368418881,10.834214368418881,0.80550624999999998,-0.21628431723940625,0.2414552959707017,76.420096960991458,76.420096960991458,1.1351467082568443,1.1351467082568443,1.2885580492663493,1.2885580492663493,5.1902704283543281e-123,2.4826414481738492e+122,1,0.60422799618364231,0.00021891488172993644,0.68411113820097691,0.4689179478779899,0.00016989136178581737,0.53091216076022418,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6703362744937755,0.80550624999999998,1,0.37448467054568746,0.37448467054568746,72.562883002575617
3796,1796,expansion,10.848472206001068,10.848472206001068,0.80640400000000001,-0.21517042135987488,0.24007321392254988,76.360270333813915,76.360270333813915,1.1342580415106955,1.1342580415106955,1.2865413047316787,1.2865413047316787,5.1821470461552831e-123,2.4826414481738492e+122,1,0.60221222487276094,0.00021794165794101908,0.68411113820097691,0.46808619564558668,0.00016940121326805986,0.53174440314114535,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6693283888383341,0.80640400000000001,1,0.37462606855771324,0.37462606855771324,72.563996898455144
3797,1797,expansion,10.862733258602711,10.862733258602711,0.80730224999999989,-0.21405714551704677,0.23869343854795422,76.300629826053935,76.300629826053935,1.1333721393886782,1.1333721393886782,1.2845324063424695,1.2845324063424695,5.1740552679781045e-123,2.4826414481738492e+122,1,0.60020429484258153,0.00021697329891094645,0.68411113820097691,0.46725508198861349,0.00016891228110682568,0.53257600573027963,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6683244238232446,0.80730224999999989,1,0.37476702273225609,0.37476702273225609,72.565110174297985
3798,1798,expansion,10.876997505351875,10.876997505351875,0.80820100000000006,-0.2129444890210335,0.2373159647166978,76.241174838131528,76.241174838131528,1.1324889929846109,1.1324889929846109,1.2825313192312982,1.2825313192312982,5.1659949533779306e-123,2.4826414481738492e+122,1,0.59820417125268543,0.00021600977763583693,0.68411113820097691,0.46642461067635127,0.00016842456351499096,0.53340696476013372,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6673243620282963,0.80820100000000006,1,0.37490753439509567,0.37490753439509567,72.56622283079399
3799,1799,expansion,10.891264925401625,10.891264925401625,0.80910024999999997,-0.21183245118309857,0.23594078731282075,76.181904772419188,76.181904772419188,1.1316085934213145,1.1316085934213145,1.2805380087049656,1.2805380087049656,5.1579659626116692e-123,2.4826414481738492e+122,1,0.59621181943671209,0.00021505106727660438,0.68411113820097691,0.46559478546027178,0.00016793805870244331,0.53423727648102581,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6663281861203096,0.80910024999999997,1,0.37504760486932731,0.37504760486932731,72.567334868631931
3800,1800,expansion,10.905535497930197,10.905535497930197,0.81000000000000005,-0.21072103131565253,0.23456790123456783,76.122819033235118,76.122819033235118,1.1307309318505112,1.1307309318505112,1.2785524402435255,1.2785524402435255,5.1499681566340856e-123,2.4826414481738492e+122,1,0.59422720490139069,0.00021409714115785955,0.68411113820097691,0.46476561007400558,0.00016745276487609731,0.53506693716111831,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6653358788526493,0.81000000000000005,1,0.3751872354753546,0.3751872354753546,72.568446288499374
3801,1801,expansion,10.919809202141124,10.919809202141124,0.81090024999999999,-0.20961022873225257,0.23319730139434536,76.063917026836791,76.063917026836791,1.1298559994527297,1.1298559994527297,1.2765745794993266,1.2765745794993266,5.1420013970939448e-123,2.4826414481738492e+122,1,0.59225029332558288,0.00021314797276682346,0.68411113820097691,0.46393708823331248,0.0001669686802399122,0.53589594308644761,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6643474230647453,0.81090024999999999,1,0.37532642753088113,0.37532642753088113,72.569557091082771
3802,1802,expansion,10.934086017263411,10.934086017263411,0.81180099999999999,-0.20850004274759829,0.23182898271867125,76.005198161414285,76.005198161414285,1.1289837874372051,1.1289837874372051,1.2746043922960564,1.2746043922960564,5.1340655463301561e-123,2.4826414481738492e+122,1,0.59028105055932723,0.00021220353575224519,0.68411113820097691,0.463109223636051,0.00016648580299490762,0.53672429056095416,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6633628016816173,0.81180099999999999,1,0.37546518235090287,0.37546518235090287,72.570667277067429
3803,1803,expansion,10.948365922551652,10.948365922551652,0.81270224999999996,-0.20739047267753022,0.23046294014812929,75.946661847083831,75.946661847083831,1.128114287041784,1.128114287041784,1.2726418446277925,1.2726418446277925,5.126160467367959e-123,2.4826414481738492e+122,1,0.58831944262289226,0.00021126380392332976,0.68411113820097691,0.46228201996214974,0.0001660041313391811,0.53755197590651105,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6623819977134,0.81270224999999996,1,0.37560350124770037,0.37560350124770037,72.5717768471375
3804,1804,expansion,10.962648897286206,10.962648897286206,0.81360399999999999,-0.20628151783902679,0.22909916863732227,75.888307495881222,75.888307495881222,1.1272474895328259,1.1272474895328259,1.2706869026580585,1.2706869026580585,5.1182860239151114e-123,2.4826414481738492e+122,1,0.58636543570583288,0.00021032875124867234,0.68411113820097691,0.46145548087357885,0.00016552366346792491,0.5383789954629532,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6614049942548703,0.81360399999999999,1,0.37574138553083158,0.37574138553083158,72.572885801976
3805,1805,expansion,10.976934920773317,10.976934920773317,0.81450624999999999,-0.20517317755020215,0.22773766315482535,75.830134521755383,75.830134521755383,1.1263833862051089,1.1263833862051089,1.2687395327188875,1.2687395327188875,5.1104420803581256e-123,2.4826414481738492e+122,1,0.58441899616605542,0.00020939835185520121,0.68411113820097691,0.4606296100143229,0.00016504439757344366,0.53920534558810362,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6604317744849815,0.81450624999999999,1,0.37587883650712473,0.37587883650712473,72.573994142264823
3806,1806,expansion,10.991223972345283,10.991223972345283,0.81540900000000005,-0.20406545113030319,0.22637841868313924,75.772142340561928,75.772142340561928,1.1255219683817321,1.1255219683817321,1.2667997013098891,1.2667997013098891,5.1026285017585036e-123,2.4826414481738492e+122,1,0.58248009052888516,0.00020847258002712712,0.68411113820097691,0.45980441101035341,0.00016456633184517132,0.54003102265780156,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.659462321666396,0.81540900000000005,1,0.37601585548067046,0.37601585548067046,72.575101868684726
3807,1807,expansion,11.005516031360573,11.005516031360573,0.81631224999999996,-0.2029583378997078,0.22502143021864485,75.714330370056786,75.714330370056786,1.1246632274140222,1.1246632274140222,1.2648673750973245,1.2648673750973245,5.0948451538490188e-123,2.4826414481738492e+122,1,0.58054868548614269,0.00020755141020490145,0.68411113820097691,0.45897988746960344,0.00016408946446968918,0.54085602306592684,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.658496619145025,0.81631224999999996,1,0.37615244375281581,0.37615244375281581,72.576208981915315
3808,1808,expansion,11.019811077203995,11.019811077203995,0.81721600000000005,-0.20185183717992106,0.22366669277155604,75.656698029889554,75.656698029889554,1.1238071546814352,1.1238071546814352,1.262942520913183,1.262942520913183,5.0870919030299873e-123,2.4826414481738492e+122,1,0.578624747895222,0.00020663481698418037,0.68411113820097691,0.45815604298194162,0.00016361379363074341,0.54168034322442771,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6575346503495649,0.81721600000000005,1,0.37628860262215685,0.37628860262215685,72.5773154826351
3809,1809,expansion,11.034109089286813,11.034109089286813,0.81812024999999999,-0.20074594829357445,0.22231420136587499,75.599244741597474,75.599244741597474,1.1229537415914652,1.1229537415914652,1.2610251057542712,1.2610251057542712,5.0793686163656072e-123,2.4826414481738492e+122,1,0.5767082447781795,0.00020572277511479847,0.68411113820097691,0.45733288111914827,0.00016313931750926337,0.54250397956334251,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6565763987910436,0.81812024999999999,1,0.37642433338453229,0.37642433338453229,72.578421371521443
3810,1810,expansion,11.048410047046918,11.048410047046918,0.819025,-0.19964067056442186,0.22096395103934552,75.541969928598817,75.541969928598817,1.1221029795795479,1.1221029795795479,1.2591150967812994,1.2591150967812994,5.0716751615802745e-123,2.4826414481738492e+122,1,0.57479914332082271,0.00020481525949974738,0.68411113820097691,0.45651040543489074,0.00016266603428337936,0.54332692853082587,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6556218480623652,0.819025,1,0.37655963733301678,0.37655963733301678,72.57952664925061
3811,1811,expansion,11.062713929948933,11.062713929948933,0.81993024999999997,-0.19853600331733801,0.2196159368434083,75.484873016186697,75.484873016186697,1.1212548601089676,1.1212548601089676,1.2572124613179805,1.2572124613179805,5.0640114070549548e-123,2.4826414481738492e+122,1,0.57289741087180945,0.00020391224519416366,0.68411113820097691,0.45568861946470107,0.00016219394212844122,0.54414918659317046,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6546709818378584,0.81993024999999997,1,0.37669451575791468,0.37669451575791468,72.580631316497687
3812,1812,expansion,11.077020717484384,11.077020717484384,0.82083600000000001,-0.19743194587831545,0.21827015384315507,75.427953431522667,75.427953431522667,1.1204093746707628,1.1204093746707628,1.2553171668501297,1.2553171668501297,5.0563772218235557e-123,2.4826414481738492e+122,1,0.57100301494174854,0.00020301370740432269,0.68411113820097691,0.45486752672595265,0.0001617230392170365,0.54497075023483033,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6537237838728278,0.82083600000000001,1,0.37682896994675397,0.37682896994675397,72.581735373936709
3813,1813,expansion,11.091330389171812,11.091330389171812,0.8217422499999999,-0.19632849757446275,0.21692659711728357,75.371210603630573,75.371210603630573,1.1195665147836342,1.1195665147836342,1.2534291810247733,1.2534291810247733,5.0487724755693388e-123,2.4826414481738492e+122,1,0.56911592320230975,0.00020211962148664086,0.68411113820097691,0.45404713071783948,0.00016125332371900962,0.5457916159584415,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6527802380031085,0.8217422499999999,1,0.37696300118427983,0.37696300118427983,72.582838822240561
3814,1814,expansion,11.105642924556935,11.105642924556935,0.82264900000000007,-0.1952256577340008,0.21558526175805226,75.314643963390154,75.314643963390154,1.1187262719938502,1.1187262719938502,1.251548471649258,1.251548471649258,5.0411970386213307e-123,2.4826414481738492e+122,1,0.56723610348533449,0.00020122996294668309,0.68411113820097691,0.45322743492135431,0.00016078479380147976,0.54661178028484436,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.651840328144621,0.82264900000000007,1,0.37709661075244949,0.37709661075244949,72.583941662081031
3815,1815,expansion,11.119958303212757,11.119958303212757,0.82355624999999999,-0.19412342568626242,0.21424614287123678,75.258252943530977,75.258252943530977,1.1178886378751567,1.1178886378751567,1.249675006690373,1.249675006690373,5.0336507819507866e-123,2.4826414481738492e+122,1,0.56536352378195787,0.00020034470743818047,0.68411113820097691,0.45240844279926912,0.00016031744762886105,0.54743123975310193,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.650904038292933,0.82355624999999999,1,0.37722979993042544,0.37722979993042544,72.585043894128759
3816,1816,expansion,11.134276504739727,11.134276504739727,0.82446400000000009,-0.1930218007616874,0.21290923557608332,75.202036978626083,75.202036978626083,1.1170536040286825,1.1170536040286825,1.2478087542734684,1.2478087542734684,5.0261335771676421e-123,2.4826414481738492e+122,1,0.56349815224172939,0.00019946383076205091,0.68411113820097691,0.45159015779611511,0.00015985128336288033,0.54824999092052196,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6499713525228188,0.82446400000000009,1,0.37736256999457091,0.37736256999457091,72.586145519053332
3817,1817,expansion,11.148597508765855,11.148597508765855,0.82537224999999992,-0.19192078229182244,0.21157453500526602,75.145995505085949,75.145995505085949,1.1162211620828497,1.1162211620828497,1.2459496826815877,1.2459496826815877,5.018645296517014e-123,2.4826414481738492e+122,1,0.56163995717174542,0.00019858730886543094,0.68411113820097691,0.45077258333816433,0.00015938629916259749,0.54906803036267315,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6490422549878265,0.82537224999999992,1,0.37749492221844361,0.37749492221844361,72.5872465375232
