ladder_id,source_id,source_name,object_name,alias_names,supernova_type,classification_source,ra_deg,dec_deg,redshift,host_galaxy,band,stage_index,phase_name,time_mjd,time_since_discovery_days,time_since_peak_days,brightness_value,brightness_unit,brightness_error,detection_flag,quality_flag,slope_local,curvature_local,transition_marker,boundary_role,support_regime_proxy,struc_perc_role,unns_interpretation,raw_reference
B_SN1987A_B,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,B,1,rise,46850.45,0.4499999999970896,-73.30000000000291,4.89,mag,,detection,usable,,,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47231.03,381.02999999999884,306.2699999999968,6.88,mag,,detection,usable,0.03968253968247538,-0.06249218847613868,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47231.04,381.0400000000009,306.27999999999884,6.88,mag,,detection,usable,0.0,0.0,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47231.05,381.0500000000029,306.2900000000009,6.88,mag,,detection,usable,0.0,-0.03284072249593324,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47232.79,382.7900000000009,308.02999999999884,6.83,mag,,detection,usable,-0.028735632183941588,0.020796720343311228,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47234.78,384.77999999999884,310.0199999999968,6.85,mag,,detection,usable,0.010050251256291482,0.0001750183069002576,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47235.75,385.75,310.98999999999796,6.86,mag,,detection,usable,0.010309278350503787,0.46126938378996113,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47236.02,386.0199999999968,311.25999999999476,6.94,mag,,detection,usable,0.2962962962998098,-9.259259257868145,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47236.03,386.02999999999884,311.2699999999968,6.93,mag,,detection,usable,-0.9999999997963407,199.99999991852278,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47236.04,386.0400000000009,311.27999999999884,6.94,mag,,detection,usable,0.9999999997963407,-3.0516431919179463,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47236.75,386.75,311.98999999999796,6.87,mag,,detection,usable,-0.0985915492958963,0.08014136479404507,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47238.75,388.75,313.98999999999796,6.89,mag,,detection,usable,0.009999999999999787,0.006666666666667116,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47239.75,389.75,314.98999999999796,6.91,mag,,detection,usable,0.020000000000000462,0.37948717948234956,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47240.05,390.0500000000029,315.2900000000009,6.99,mag,,detection,usable,0.2666666666640799,-8.172043014177039,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47240.06,390.0599999999977,315.29999999999563,6.98,mag,,detection,usable,-1.0000000005238476,100.00000006839187,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47240.07,390.0699999999997,315.3099999999977,6.98,mag,,detection,usable,0.0,-0.29838022165274564,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47240.75,390.75,315.98999999999796,6.91,mag,,detection,usable,-0.1029411764705446,0.13445378151252954,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47241.75,391.75,316.98999999999796,6.92,mag,,detection,usable,0.009999999999999787,0.0,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47242.75,392.75,317.98999999999796,6.93,mag,,detection,usable,0.009999999999999787,0.2814814814830183,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47243.1,393.09999999999854,318.3399999999965,7.0,mag,,detection,usable,0.20000000000083235,-1.1111111111139387,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47243.11,393.1100000000006,318.34999999999854,7.0,mag,,detection,usable,0.0,-0.28846153846115313,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47243.75,393.75,318.98999999999796,6.94,mag,,detection,usable,-0.09375000000008465,0.16141502992330317,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47245.04,395.0400000000009,320.27999999999884,7.02,mag,,detection,usable,0.06201550387592639,-1.6338700056458473,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47245.05,395.0500000000029,320.2900000000009,7.01,mag,,detection,usable,-0.9999999997962519,2.615694164418382,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47245.75,395.75,320.98999999999796,6.96,mag,,detection,usable,-0.07142857142886816,0.09648471186998524,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47246.74,396.73999999999796,321.9799999999959,6.97,mag,,detection,usable,0.010101010101030672,-0.00010151768947748805,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47247.74,397.73999999999796,322.9799999999959,6.98,mag,,detection,usable,0.010000000000000675,0.040314650934003105,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47249.0,399.0,324.23999999999796,7.05,mag,,detection,usable,0.05555555555546525,-0.08748906386659372,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47249.01,399.01000000000204,324.25,7.05,mag,,detection,usable,0.0,100.00000006839187,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47249.02,399.0199999999968,324.25999999999476,7.06,mag,,detection,usable,1.0000000005238476,-2.96803653113176,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47249.74,399.73999999999796,324.9799999999959,7.0,mag,,detection,usable,-0.08333333333319805,0.10852713178271473,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47250.74,400.73999999999796,325.9799999999959,7.01,mag,,detection,usable,0.009999999999999787,0.3925342665425959,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47251.01,401.01000000000204,326.25,7.08,mag,,detection,usable,0.2592592592553479,-1.8518518518316127,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47251.02,401.0199999999968,326.25999999999476,7.08,mag,,detection,usable,0.0,-33.333333327835234,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47251.04,401.0400000000009,326.27999999999884,7.07,mag,,detection,usable,-0.49999999989812594,1.1904761901904544,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47251.74,401.73999999999796,326.9799999999959,7.02,mag,,detection,usable,-0.07142857142886942,0.09579831932824648,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47252.74,402.73999999999796,327.9799999999959,7.03,mag,,detection,usable,0.010000000000000675,0.004612159329133834,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47258.04,408.0400000000009,333.27999999999884,7.16,mag,,detection,usable,0.024528301886778965,-0.38516101580711626,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47258.06,408.0599999999977,333.29999999999563,7.14,mag,,detection,usable,-1.0000000001600942,2.539682540124626,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V,B1,Open Supernova Catalog / AstroCats,SN1987A,SN1987A; MCSNR J0535-6916; INTREF 262; LMC; SSTISAGE1C J053528.01-691611.0; 2XMM J053528.1-691611; XMMU J053528.5-691614; J053527.99-691611.1; LMC 264; AAVSO 0534-69; LMCSNR J053528-691611; SNR1987A,II Pec,Open Supernova Catalog / AstroCats,05:35:28.020,-69:16:11.07,9.51e-06,LMC,V,6,tail_decay,47258.76,408.76000000000204,334.0,7.08,mag,,detection,usable,-0.0857142857137506,0.12734472145437636,tail_onset,tail_decay,radioactive_tail,relaxation_state,observed post-collapse brightness-time ladder state,SN1987A_OSC_raw.json::SN1987A::photometry
