shot_id,campaign,train,val,test
25424,M8,False,False,True
25425,M8,False,False,True
25426,M8,False,False,True
25427,M8,False,False,True
25428,M8,False,False,True
25429,M8,False,False,True
25430,M8,False,False,True
25431,M8,False,False,True
25435,M8,False,False,True
25436,M8,False,False,True
25437,M8,False,False,True
25438,M8,False,False,True
25440,M8,False,False,True
25441,M8,False,False,True
25442,M8,False,False,True
25443,M8,False,False,True
25444,M8,False,False,True
25445,M8,False,False,True
25447,M8,False,False,True
25448,M8,False,False,True
25449,M8,False,False,True
25450,M8,False,False,True
25451,M8,False,False,True
25453,M8,False,False,True
25454,M8,False,False,True
25455,M8,False,False,True
25456,M8,False,False,True
25457,M8,False,False,True
25458,M8,False,False,True
25459,M8,False,False,True
25460,M8,False,False,True
25461,M8,False,False,True
25462,M8,False,False,True
25463,M8,False,False,True
25464,M8,False,False,True
25465,M8,False,False,True
25466,M8,False,False,True
25467,M8,False,False,True
25468,M8,False,False,True
25469,M8,False,False,True
25470,M8,False,False,True
25471,M8,False,False,True
25473,M8,False,False,True
25476,M8,False,False,True
25477,M8,False,False,True
25478,M8,False,False,True
25479,M8,False,False,True
25480,M8,False,False,True
25481,M8,False,False,True
25483,M8,False,False,True
25484,M8,False,False,True
25485,M8,False,False,True
25486,M8,False,False,True
25487,M8,False,False,True
25488,M8,False,False,True
25489,M8,False,False,True
25490,M8,False,False,True
25491,M8,False,False,True
25492,M8,False,False,True
25493,M8,False,False,True
25494,M8,False,False,True
25495,M8,False,False,True
25496,M8,False,False,True
25497,M8,False,False,True
25499,M8,False,False,True
25500,M8,False,False,True
25510,M8,False,False,True
25511,M8,False,False,True
25512,M8,False,False,True
25514,M8,False,False,True
25515,M8,False,False,True
25516,M8,False,False,True
25518,M8,False,False,True
25519,M8,False,False,True
25520,M8,False,False,True
25521,M8,False,False,True
25522,M8,False,False,True
25523,M8,False,False,True
25524,M8,False,False,True
25525,M8,False,False,True
25526,M8,False,False,True
25560,M8,False,False,True
25561,M8,False,False,True
25562,M8,False,False,True
25564,M8,False,False,True
25565,M8,False,False,True
25585,M8,False,False,True
25586,M8,False,False,True
25587,M8,False,False,True
25588,M8,False,False,True
25589,M8,False,False,True
25593,M8,False,False,True
25594,M8,False,False,True
25595,M8,False,False,True
25596,M8,False,False,True
25597,M8,False,False,True
25603,M8,False,False,True
25605,M8,False,False,True
25607,M8,False,False,True
25609,M8,False,False,True
25613,M8,False,False,True
25616,M8,False,False,True
25617,M8,False,False,True
25618,M8,False,False,True
25621,M8,False,False,True
25622,M8,False,False,True
25626,M8,False,False,True
25627,M8,False,False,True
25648,M8,False,False,True
25651,M8,False,False,True
25653,M8,False,False,True
25654,M8,False,False,True
25655,M8,False,False,True
25656,M8,False,False,True
25657,M8,False,False,True
25658,M8,False,False,True
25659,M8,False,False,True
25660,M8,False,False,True
25661,M8,False,False,True
25664,M8,False,False,True
25665,M8,False,False,True
25666,M8,False,False,True
25672,M8,False,False,True
25673,M8,False,False,True
25674,M8,False,False,True
25675,M8,False,False,True
25676,M8,False,False,True
25677,M8,False,False,True
25678,M8,False,False,True
25679,M8,False,False,True
25680,M8,False,False,True
25681,M8,False,False,True
25682,M8,False,False,True
25683,M8,False,False,True
25685,M8,False,False,True
25686,M8,False,False,True
25687,M8,False,False,True
25688,M8,False,False,True
25692,M8,False,False,True
25693,M8,False,False,True
25696,M8,False,False,True
25697,M8,False,False,True
25698,M8,False,False,True
25699,M8,False,False,True
25701,M8,False,False,True
25702,M8,False,False,True
25703,M8,False,False,True
25707,M8,False,False,True
25709,M8,False,False,True
25710,M8,False,False,True
25711,M8,False,False,True
25712,M8,False,False,True
25713,M8,False,False,True
25714,M8,False,False,True
25715,M8,False,False,True
25716,M8,False,False,True
25717,M8,False,False,True
25718,M8,False,False,True
25719,M8,False,False,True
25720,M8,False,False,True
25732,M8,False,False,True
25735,M8,False,False,True
25737,M8,False,False,True
25739,M8,False,False,True
25740,M8,False,False,True
25741,M8,False,False,True
25743,M8,False,False,True
25744,M8,False,False,True
25745,M8,False,False,True
25746,M8,False,False,True
25747,M8,False,False,True
25748,M8,False,False,True
25749,M8,False,False,True
25750,M8,False,False,True
25751,M8,False,False,True
25752,M8,False,False,True
25753,M8,False,False,True
25757,M8,False,False,True
25758,M8,False,False,True
25760,M8,False,False,True
25761,M8,False,False,True
25762,M8,False,False,True
25765,M8,False,False,True
25766,M8,False,False,True
25767,M8,False,False,True
25768,M8,False,False,True
25769,M8,False,False,True
25771,M8,False,False,True
25772,M8,False,False,True
25773,M8,False,False,True
25774,M8,False,False,True
25775,M8,False,False,True
25780,M8,False,False,True
25781,M8,False,False,True
25782,M8,False,False,True
25783,M8,False,False,True
25784,M8,False,False,True
25785,M8,False,False,True
25787,M8,False,False,True
25788,M8,False,False,True
25789,M8,False,False,True
25790,M8,False,False,True
25791,M8,False,False,True
25792,M8,False,False,True
25793,M8,False,False,True
25796,M8,False,False,True
25797,M8,False,False,True
25798,M8,False,False,True
25799,M8,False,False,True
25800,M8,False,False,True
25801,M8,False,False,True
25802,M8,False,False,True
25806,M8,False,False,True
25809,M8,False,False,True
25810,M8,False,False,True
25812,M8,False,False,True
25813,M8,False,False,True
25852,M8,False,False,True
25855,M8,False,False,True
25856,M8,False,False,True
25857,M8,False,False,True
25858,M8,False,False,True
25859,M8,False,False,True
25860,M8,False,False,True
25861,M8,False,False,True
25862,M8,False,False,True
25866,M8,False,False,True
25888,M8,False,False,True
25889,M8,False,False,True
25892,M8,False,False,True
25893,M8,False,False,True
25896,M8,False,False,True
25897,M8,False,False,True
25898,M8,False,False,True
25899,M8,False,False,True
25900,M8,False,False,True
25901,M8,False,False,True
25902,M8,False,False,True
25903,M8,False,False,True
25904,M8,False,False,True
25907,M8,False,False,True
25908,M8,False,False,True
25911,M8,False,False,True
25939,M8,False,False,True
25940,M8,False,False,True
25941,M8,False,False,True
25942,M8,False,False,True
25943,M8,False,False,True
25944,M8,False,False,True
25945,M8,False,False,True
25946,M8,False,False,True
25947,M8,False,False,True
25948,M8,False,False,True
25949,M8,False,False,True
25950,M8,False,False,True
25951,M8,False,False,True
25952,M8,False,False,True
25953,M8,False,False,True
25954,M8,False,False,True
25955,M8,False,False,True
25956,M8,False,False,True
25957,M8,False,False,True
25958,M8,False,False,True
25959,M8,False,False,True
25962,M8,False,False,True
25963,M8,False,False,True
25964,M8,False,False,True
25965,M8,False,False,True
25966,M8,False,False,True
25967,M8,False,False,True
25968,M8,False,False,True
25969,M8,False,False,True
25970,M8,False,False,True
25971,M8,False,False,True
25972,M8,False,False,True
25973,M8,False,False,True
25975,M8,False,False,True
25976,M8,False,False,True
25977,M8,False,False,True
25984,M8,False,False,True
25985,M8,False,False,True
25986,M8,False,False,True
25987,M8,False,False,True
25988,M8,False,False,True
25989,M8,False,False,True
25990,M8,False,False,True
25991,M8,False,False,True
25992,M8,False,False,True
25993,M8,False,False,True
25994,M8,False,False,True
25995,M8,False,False,True
25996,M8,False,False,True
25997,M8,False,False,True
25998,M8,False,False,True
25999,M8,False,False,True
26000,M8,False,False,True
26001,M8,False,False,True
26004,M8,False,False,True
26005,M8,False,False,True
26006,M8,False,False,True
26007,M8,False,False,True
26008,M8,False,False,True
26009,M8,False,False,True
26010,M8,False,False,True
26011,M8,False,False,True
26012,M8,False,False,True
26013,M8,False,False,True
26016,M8,False,False,True
26017,M8,False,False,True
26020,M8,False,False,True
26023,M8,False,False,True
26024,M8,False,False,True
26025,M8,False,False,True
26026,M8,False,False,True
26027,M8,False,False,True
26028,M8,False,False,True
26029,M8,False,False,True
26030,M8,False,False,True
26031,M8,False,False,True
26035,M8,False,False,True
26036,M8,False,False,True
26037,M8,False,False,True
26038,M8,False,False,True
26040,M8,False,False,True
26041,M8,False,False,True
26042,M8,False,False,True
26043,M8,False,False,True
26044,M8,False,False,True
26045,M8,False,False,True
26046,M8,False,False,True
26047,M8,False,False,True
26048,M8,False,False,True
26049,M8,False,False,True
26050,M8,False,False,True
26051,M8,False,False,True
26052,M8,False,False,True
26055,M8,False,False,True
26064,M8,False,False,True
26065,M8,False,False,True
26066,M8,False,False,True
26067,M8,False,False,True
26068,M8,False,False,True
26069,M8,False,False,True
26070,M8,False,False,True
26071,M8,False,False,True
26072,M8,False,False,True
26073,M8,False,False,True
26074,M8,False,False,True
26075,M8,False,False,True
26076,M8,False,False,True
26081,M8,False,False,True
26082,M8,False,False,True
26083,M8,False,False,True
26084,M8,False,False,True
26085,M8,False,False,True
26086,M8,False,False,True
26087,M8,False,False,True
26088,M8,False,False,True
26094,M8,False,False,True
26095,M8,False,False,True
26096,M8,False,False,True
26097,M8,False,False,True
26100,M8,False,False,True
26101,M8,False,False,True
26102,M8,False,False,True
26104,M8,False,False,True
26107,M8,False,False,True
26108,M8,False,False,True
26109,M8,False,False,True
26110,M8,False,False,True
26111,M8,False,False,True
26112,M8,False,False,True
26113,M8,False,False,True
26114,M8,False,False,True
26115,M8,False,False,True
26116,M8,False,False,True
26120,M8,False,False,True
26121,M8,False,False,True
26122,M8,False,False,True
26123,M8,False,False,True
26124,M8,False,False,True
26126,M8,False,False,True
26127,M8,False,False,True
26128,M8,False,False,True
26129,M8,False,False,True
26130,M8,False,False,True
26131,M8,False,False,True
26132,M8,False,False,True
26133,M8,False,False,True
26134,M8,False,False,True
26135,M8,False,False,True
26136,M8,False,False,True
26137,M8,False,False,True
26138,M8,False,False,True
26141,M8,False,False,True
26142,M8,False,False,True
26143,M8,False,False,True
26144,M8,False,False,True
26146,M8,False,False,True
26147,M8,False,False,True
26148,M8,False,False,True
26149,M8,False,False,True
26150,M8,False,False,True
26151,M8,False,False,True
26152,M8,False,False,True
26153,M8,False,False,True
26154,M8,False,False,True
26155,M8,False,False,True
26156,M8,False,False,True
26157,M8,False,False,True
26158,M8,False,False,True
26159,M8,False,False,True
26162,M8,False,False,True
26163,M8,False,False,True
26164,M8,False,False,True
26165,M8,False,False,True
26166,M8,False,False,True
26167,M8,False,False,True
26168,M8,False,False,True
26169,M8,False,False,True
26170,M8,False,False,True
26171,M8,False,False,True
26172,M8,False,False,True
26173,M8,False,False,True
26174,M8,False,False,True
26175,M8,False,False,True
26176,M8,False,False,True
26177,M8,False,False,True
26178,M8,False,False,True
26180,M8,False,False,True
26183,M8,False,False,True
26184,M8,False,False,True
26185,M8,False,False,True
26187,M8,False,False,True
26188,M8,False,False,True
26190,M8,False,False,True
26191,M8,False,False,True
26192,M8,False,False,True
26193,M8,False,False,True
26194,M8,False,False,True
26195,M8,False,False,True
26196,M8,False,False,True
26197,M8,False,False,True
26198,M8,False,False,True
26199,M8,False,False,True
26200,M8,False,False,True
26201,M8,False,False,True
26202,M8,False,False,True
26205,M8,False,False,True
26206,M8,False,False,True
26207,M8,False,False,True
26208,M8,False,False,True
26212,M8,False,False,True
26213,M8,False,False,True
26214,M8,False,False,True
26215,M8,False,False,True
26218,M8,False,False,True
26221,M8,False,False,True
26222,M8,False,False,True
26224,M8,False,False,True
26225,M8,False,False,True
26226,M8,False,False,True
26228,M8,False,False,True
26229,M8,False,False,True
26230,M8,False,False,True
26231,M8,False,False,True
26232,M8,False,False,True
26233,M8,False,False,True
26234,M8,False,False,True
26238,M8,False,False,True
26239,M8,False,False,True
26240,M8,False,False,True
26241,M8,False,False,True
26242,M8,False,False,True
26243,M8,False,False,True
26244,M8,False,False,True
26245,M8,False,False,True
26246,M8,False,False,True
26250,M8,False,False,True
26251,M8,False,False,True
26256,M8,False,False,True
26258,M8,False,False,True
26259,M8,False,False,True
26260,M8,False,False,True
26261,M8,False,False,True
26262,M8,False,False,True
26263,M8,False,False,True
26264,M8,False,False,True
26265,M8,False,False,True
26266,M8,False,False,True
26267,M8,False,False,True
26268,M8,False,False,True
26269,M8,False,False,True
26270,M8,False,False,True
26271,M8,False,False,True
26272,M8,False,False,True
26275,M8,False,False,True
26276,M8,False,False,True
26277,M8,False,False,True
26280,M8,False,False,True
26281,M8,False,False,True
26282,M8,False,False,True
26285,M8,False,False,True
26292,M8,False,False,True
26293,M8,False,False,True
26294,M8,False,False,True
26295,M8,False,False,True
26296,M8,False,False,True
26300,M8,False,False,True
26301,M8,False,False,True
26309,M8,False,False,True
26310,M8,False,False,True
26313,M8,False,False,True
26314,M8,False,False,True
26317,M8,False,False,True
26318,M8,False,False,True
26319,M8,False,False,True
26320,M8,False,False,True
26321,M8,False,False,True
26322,M8,False,False,True
26323,M8,False,False,True
26324,M8,False,False,True
26325,M8,False,False,True
26328,M8,False,False,True
26330,M8,False,False,True
26332,M8,False,False,True
26334,M8,False,False,True
26338,M8,False,False,True
26339,M8,False,False,True
26346,M8,False,False,True
26350,M8,False,False,True
26351,M8,False,False,True
26352,M8,False,False,True
26354,M8,False,False,True
26355,M8,False,False,True
26357,M8,False,False,True
26358,M8,False,False,True
26359,M8,False,False,True
26362,M8,False,False,True
26364,M8,False,False,True
26365,M8,False,False,True
26366,M8,False,False,True
26367,M8,False,False,True
26368,M8,False,False,True
26369,M8,False,False,True
26371,M8,False,False,True
26372,M8,False,False,True
26373,M8,False,False,True
26374,M8,False,False,True
26375,M8,False,False,True
26376,M8,False,False,True
26377,M8,False,False,True
26378,M8,False,False,True
26381,M8,False,False,True
26382,M8,False,False,True
26383,M8,False,False,True
26386,M8,False,False,True
26387,M8,False,False,True
26388,M8,False,False,True
26389,M8,False,False,True
26390,M8,False,False,True
26391,M8,False,False,True
26392,M8,False,False,True
26394,M8,False,False,True
26397,M8,False,False,True
26398,M8,False,False,True
26399,M8,False,False,True
26400,M8,False,False,True
26401,M8,False,False,True
26402,M8,False,False,True
26404,M8,False,False,True
26405,M8,False,False,True
26406,M8,False,False,True
26407,M8,False,False,True
26408,M8,False,False,True
26409,M8,False,False,True
26410,M8,False,False,True
26411,M8,False,False,True
26412,M8,False,False,True
26413,M8,False,False,True
26414,M8,False,False,True
26416,M8,False,False,True
26417,M8,False,False,True
26434,M8,False,False,True
26436,M8,False,False,True
26437,M8,False,False,True
26438,M8,False,False,True
26439,M8,False,False,True
26440,M8,False,False,True
26445,M8,False,False,True
26446,M8,False,False,True
26447,M8,False,False,True
26448,M8,False,False,True
26449,M8,False,False,True
26450,M8,False,False,True
26451,M8,False,False,True
26452,M8,False,False,True
26453,M8,False,False,True
26454,M8,False,False,True
26455,M8,False,False,True
26456,M8,False,False,True
26457,M8,False,False,True
26458,M8,False,False,True
26459,M8,False,False,True
26460,M8,False,False,True
26461,M8,False,False,True
26463,M8,False,False,True
26464,M8,False,False,True
26465,M8,False,False,True
26466,M8,False,False,True
26467,M8,False,False,True
26470,M8,False,False,True
26472,M8,False,False,True
26474,M8,False,False,True
26476,M8,False,False,True
26477,M8,False,False,True
26478,M8,False,False,True
26481,M8,False,False,True
26482,M8,False,False,True
26484,M8,False,False,True
26487,M8,False,False,True
26489,M8,False,False,True
26490,M8,False,False,True
26491,M8,False,False,True
26492,M8,False,False,True
26493,M8,False,False,True
26496,M8,False,False,True
26497,M8,False,False,True
26498,M8,False,False,True
26500,M8,False,False,True
26502,M8,False,False,True
26504,M8,False,False,True
26505,M8,False,False,True
26510,M8,False,False,True
26511,M8,False,False,True
26512,M8,False,False,True
26513,M8,False,False,True
26515,M8,False,False,True
26516,M8,False,False,True
26517,M8,False,False,True
26521,M8,False,False,True
26523,M8,False,False,True
26525,M8,False,False,True
26526,M8,False,False,True
26527,M8,False,False,True
26529,M8,False,False,True
26530,M8,False,False,True
26531,M8,False,False,True
26532,M8,False,False,True
26535,M8,False,False,True
26536,M8,False,False,True
26537,M8,False,False,True
26540,M8,False,False,True
26541,M8,False,False,True
26542,M8,False,False,True
26543,M8,False,False,True
26544,M8,False,False,True
26546,M8,False,False,True
26550,M8,False,False,True
26551,M8,False,False,True
26552,M8,False,False,True
26553,M8,False,False,True
26554,M8,False,False,True
26555,M8,False,False,True
26563,M8,False,False,True
26564,M8,False,False,True
26565,M8,False,False,True
26566,M8,False,False,True
26567,M8,False,False,True
26568,M8,False,False,True
26571,M8,False,False,True
26572,M8,False,False,True
26573,M8,False,False,True
26574,M8,False,False,True
26575,M8,False,False,True
26576,M8,False,False,True
26578,M8,False,False,True
26579,M8,False,False,True
26580,M8,False,False,True
26581,M8,False,False,True
26582,M8,False,False,True
26583,M8,False,False,True
26584,M8,False,False,True
26585,M8,False,False,True
26586,M8,False,False,True
26587,M8,False,False,True
26595,M8,False,False,True
26596,M8,False,False,True
26597,M8,False,False,True
26599,M8,False,False,True
26600,M8,False,False,True
26601,M8,False,False,True
26602,M8,False,False,True
26603,M8,False,False,True
26604,M8,False,False,True
26606,M8,False,False,True
26607,M8,False,False,True
26611,M8,False,False,True
26612,M8,False,False,True
26613,M8,False,False,True
26614,M8,False,False,True
26615,M8,False,False,True
26617,M8,False,False,True
26619,M8,False,False,True
26620,M8,False,False,True
26622,M8,False,False,True
26623,M8,False,False,True
26626,M8,False,False,True
26627,M8,False,False,True
26628,M8,False,False,True
26630,M8,False,False,True
26632,M8,False,False,True
26633,M8,False,False,True
26635,M8,False,False,True
26636,M8,False,False,True
26637,M8,False,False,True
26638,M8,False,False,True
26639,M8,False,False,True
26640,M8,False,False,True
26641,M8,False,False,True
26642,M8,False,False,True
26643,M8,False,False,True
26646,M8,False,False,True
26647,M8,False,False,True
26648,M8,False,False,True
26651,M8,False,False,True
26652,M8,False,False,True
26654,M8,False,False,True
26660,M8,False,False,True
26671,M8,False,False,True
26751,M8,False,False,True
26753,M8,False,False,True
26754,M8,False,False,True
26755,M8,False,False,True
26758,M8,False,False,True
26759,M8,False,False,True
26761,M8,False,False,True
26762,M8,False,False,True
26763,M8,False,False,True
26764,M8,False,False,True
26765,M8,False,False,True
26766,M8,False,False,True
26767,M8,False,False,True
26768,M8,False,False,True
26769,M8,False,False,True
26770,M8,False,False,True
26772,M8,False,False,True
26775,M8,False,False,True
26776,M8,False,False,True
26777,M8,False,False,True
26778,M8,False,False,True
26779,M8,False,False,True
26780,M8,False,False,True
26782,M8,False,False,True
26783,M8,False,False,True
26784,M8,False,False,True
26785,M8,False,False,True
26786,M8,False,False,True
26787,M8,False,False,True
26788,M8,False,False,True
26789,M8,False,False,True
26790,M8,False,False,True
26791,M8,False,False,True
26798,M8,False,False,True
26799,M8,False,False,True
26800,M8,False,False,True
26801,M8,False,False,True
26802,M8,False,False,True
26803,M8,False,False,True
26804,M8,False,False,True
26805,M8,False,False,True
26806,M8,False,False,True
26807,M8,False,False,True
26808,M8,False,False,True
26812,M8,False,False,True
26813,M8,False,False,True
26814,M8,False,False,True
26815,M8,False,False,True
26816,M8,False,False,True
26817,M8,False,False,True
26818,M8,False,False,True
26819,M8,False,False,True
26820,M8,False,False,True
26821,M8,False,False,True
26823,M8,False,False,True
26826,M8,False,False,True
26827,M8,False,False,True
26828,M8,False,False,True
26829,M8,False,False,True
26831,M8,False,False,True
26833,M8,False,False,True
26834,M8,False,False,True
26837,M8,False,False,True
26838,M8,False,False,True
26839,M8,False,False,True
26841,M8,False,False,True
26842,M8,False,False,True
26843,M8,False,False,True
26844,M8,False,False,True
26845,M8,False,False,True
26846,M8,False,False,True
26847,M8,False,False,True
26848,M8,False,False,True
26849,M8,False,False,True
26850,M8,False,False,True
26853,M8,False,False,True
26854,M8,False,False,True
26855,M8,False,False,True
26856,M8,False,False,True
26857,M8,False,False,True
26858,M8,False,False,True
26859,M8,False,False,True
26860,M8,False,False,True
26861,M8,False,False,True
26862,M8,False,False,True
26863,M8,False,False,True
26864,M8,False,False,True
26865,M8,False,False,True
26866,M8,False,False,True
26867,M8,False,False,True
26868,M8,False,False,True
26869,M8,False,False,True
26870,M8,False,False,True
26876,M8,False,False,True
26877,M8,False,False,True
26878,M8,False,False,True
26883,M8,False,False,True
26884,M8,False,False,True
26885,M8,False,False,True
26886,M8,False,False,True
26887,M8,False,False,True
26888,M8,False,False,True
26889,M8,False,False,True
26891,M8,False,False,True
26892,M8,False,False,True
26893,M8,False,False,True
26895,M8,False,False,True
26896,M8,False,False,True
26900,M8,False,False,True
26901,M8,False,False,True
26903,M8,False,False,True
26904,M8,False,False,True
26905,M8,False,False,True
26910,M8,False,False,True
26912,M8,False,False,True
26913,M8,False,False,True
26920,M8,False,False,True
26921,M8,False,False,True
26922,M8,False,False,True
26923,M8,False,False,True
26924,M8,False,False,True
26925,M8,False,False,True
26927,M8,False,False,True
26928,M8,False,False,True
26929,M8,False,False,True
26933,M8,False,False,True
26934,M8,False,False,True
26935,M8,False,False,True
26936,M8,False,False,True
26937,M8,False,False,True
26941,M8,False,False,True
26942,M8,False,False,True
26945,M8,False,False,True
26946,M8,False,False,True
26947,M8,False,False,True
26948,M8,False,False,True
26950,M8,False,False,True
26951,M8,False,False,True
26953,M8,False,False,True
26954,M8,False,False,True
26955,M8,False,False,True
26956,M8,False,False,True
26957,M8,False,False,True
26958,M8,False,False,True
26959,M8,False,False,True
26961,M8,False,False,True
26963,M8,False,False,True
26964,M8,False,False,True
26967,M8,False,False,True
26968,M8,False,False,True
26969,M8,False,False,True
26970,M8,False,False,True
26972,M8,False,False,True
26973,M8,False,False,True
26975,M8,False,False,True
26976,M8,False,False,True
26977,M8,False,False,True
26978,M8,False,False,True
26979,M8,False,False,True
26980,M8,False,False,True
26981,M8,False,False,True
26982,M8,False,False,True
26983,M8,False,False,True
26984,M8,False,False,True
26986,M8,False,False,True
26990,M8,False,False,True
26991,M8,False,False,True
26992,M8,False,False,True
26993,M8,False,False,True
26994,M8,False,False,True
26995,M8,False,False,True
26996,M8,False,False,True
27000,M8,False,False,True
27001,M8,False,False,True
27002,M8,False,False,True
27003,M8,False,False,True
27004,M8,False,False,True
27005,M8,False,False,True
27007,M8,False,False,True
27009,M8,False,False,True
27010,M8,False,False,True
27011,M8,False,False,True
27012,M8,False,False,True
27013,M8,False,False,True
27014,M8,False,False,True
27020,M8,False,False,True
27022,M8,False,False,True
27024,M8,False,False,True
27025,M8,False,False,True
27030,M8,False,False,True
27031,M8,False,False,True
27032,M8,False,False,True
27033,M8,False,False,True
27034,M8,False,False,True
27035,M8,False,False,True
27036,M8,False,False,True
27037,M8,False,False,True
27039,M8,False,False,True
27040,M8,False,False,True
27041,M8,False,False,True
27042,M8,False,False,True
27043,M8,False,False,True
27044,M8,False,False,True
27046,M8,False,False,True
27047,M8,False,False,True
27048,M8,False,False,True
27049,M8,False,False,True
27050,M8,False,False,True
27051,M8,False,False,True
27052,M8,False,False,True
27053,M8,False,False,True
27054,M8,False,False,True
27057,M8,False,False,True
27058,M8,False,False,True
27059,M8,False,False,True
27061,M8,False,False,True
27063,M8,False,False,True
27064,M8,False,False,True
27067,M8,False,False,True
27072,M8,False,False,True
27073,M8,False,False,True
27074,M8,False,False,True
27075,M8,False,False,True
27076,M8,False,False,True
27077,M8,False,False,True
27078,M8,False,False,True
27079,M8,False,False,True
27080,M8,False,False,True
27081,M8,False,False,True
27082,M8,False,False,True
27083,M8,False,False,True
27084,M8,False,False,True
27085,M8,False,False,True
27086,M8,False,False,True
27087,M8,False,False,True
27088,M8,False,False,True
27089,M8,False,False,True
27090,M8,False,False,True
27095,M8,False,False,True
27096,M8,False,False,True
27097,M8,False,False,True
27098,M8,False,False,True
27099,M8,False,False,True
27100,M8,False,False,True
27101,M8,False,False,True
27102,M8,False,False,True
27103,M8,False,False,True
27104,M8,False,False,True
27108,M8,False,False,True
27109,M8,False,False,True
27110,M8,False,False,True
27111,M8,False,False,True
27112,M8,False,False,True
27113,M8,False,False,True
27114,M8,False,False,True
27116,M8,False,False,True
27117,M8,False,False,True
27118,M8,False,False,True
27119,M8,False,False,True
27120,M8,False,False,True
27121,M8,False,False,True
27122,M8,False,False,True
27123,M8,False,False,True
27124,M8,False,False,True
27125,M8,False,False,True
27126,M8,False,False,True
27127,M8,False,False,True
27128,M8,False,False,True
27129,M8,False,False,True
27130,M8,False,False,True
27131,M8,False,False,True
27132,M8,False,False,True
27136,M8,False,False,True
27137,M8,False,False,True
27138,M8,False,False,True
27139,M8,False,False,True
27140,M8,False,False,True
27141,M8,False,False,True
27142,M8,False,False,True
27143,M8,False,False,True
27144,M8,False,False,True
27145,M8,False,False,True
27147,M8,False,False,True
27148,M8,False,False,True
27149,M8,False,False,True
27150,M8,False,False,True
27152,M8,False,False,True
27153,M8,False,False,True
27154,M8,False,False,True
27155,M8,False,False,True
27156,M8,False,False,True
27157,M8,False,False,True
27158,M8,False,False,True
27159,M8,False,False,True
27160,M8,False,False,True
27162,M8,False,False,True
27165,M8,False,False,True
27166,M8,False,False,True
27167,M8,False,False,True
27168,M8,False,False,True
27169,M8,False,False,True
27170,M8,False,False,True
27171,M8,False,False,True
27172,M8,False,False,True
27173,M8,False,False,True
27174,M8,False,False,True
27175,M8,False,False,True
27177,M8,False,False,True
27178,M8,False,False,True
27179,M8,False,False,True
27180,M8,False,False,True
27181,M8,False,False,True
27182,M8,False,False,True
27183,M8,False,False,True
27184,M8,False,False,True
27185,M8,False,False,True
27186,M8,False,False,True
27187,M8,False,False,True
27188,M8,False,False,True
27191,M8,False,False,True
27192,M8,False,False,True
27193,M8,False,False,True
27194,M8,False,False,True
27195,M8,False,False,True
27196,M8,False,False,True
27197,M8,False,False,True
27198,M8,False,False,True
27199,M8,False,False,True
27200,M8,False,False,True
27201,M8,False,False,True
27202,M8,False,False,True
27203,M8,False,False,True
27204,M8,False,False,True
27205,M8,False,False,True
27206,M8,False,False,True
27207,M8,False,False,True
27208,M8,False,False,True
27209,M8,False,False,True
27210,M8,False,False,True
27211,M8,False,False,True
27212,M8,False,False,True
27213,M8,False,False,True
27217,M8,False,False,True
27218,M8,False,False,True
27219,M8,False,False,True
27220,M8,False,False,True
27221,M8,False,False,True
27222,M8,False,False,True
27223,M8,False,False,True
27224,M8,False,False,True
27225,M8,False,False,True
27226,M8,False,False,True
27227,M8,False,False,True
27228,M8,False,False,True
27229,M8,False,False,True
27230,M8,False,False,True
27231,M8,False,False,True
27232,M8,False,False,True
27233,M8,False,False,True
27236,M8,False,False,True
27237,M8,False,False,True
27238,M8,False,False,True
27239,M8,False,False,True
27240,M8,False,False,True
27241,M8,False,False,True
27242,M8,False,False,True
27243,M8,False,False,True
27244,M8,False,False,True
27246,M8,False,False,True
27247,M8,False,False,True
27248,M8,False,False,True
27249,M8,False,False,True
27250,M8,False,False,True
27251,M8,False,False,True
27252,M8,False,False,True
27253,M8,False,False,True
27254,M8,False,False,True
27255,M8,False,False,True
27256,M8,False,False,True
27257,M8,False,False,True
27258,M8,False,False,True
27259,M8,False,False,True
27260,M8,False,False,True
27266,M8,False,False,True
27267,M8,False,False,True
27268,M8,False,False,True
27269,M8,False,False,True
27270,M8,False,False,True
27271,M8,False,False,True
27272,M8,False,False,True
27273,M8,False,False,True
27274,M8,False,False,True
27275,M8,False,False,True
27276,M8,False,False,True
27277,M8,False,False,True
27278,M8,False,False,True
27279,M8,False,False,True
27280,M8,False,False,True
27281,M8,False,False,True
27282,M8,False,False,True
27283,M8,False,False,True
27284,M8,False,False,True
27285,M8,False,False,True
27286,M8,False,False,True
27287,M8,False,False,True
27288,M8,False,False,True
27291,M8,False,False,True
27292,M8,False,False,True
27293,M8,False,False,True
27294,M8,False,False,True
27295,M8,False,False,True
27296,M8,False,False,True
27297,M8,False,False,True
27298,M8,False,False,True
27299,M8,False,False,True
27300,M8,False,False,True
27301,M8,False,False,True
27302,M8,False,False,True
27303,M8,False,False,True
27305,M8,False,False,True
27308,M8,False,False,True
27309,M8,False,False,True
27310,M8,False,False,True
27311,M8,False,False,True
27312,M8,False,False,True
27314,M8,False,False,True
27315,M8,False,False,True
27316,M8,False,False,True
27317,M8,False,False,True
27318,M8,False,False,True
27319,M8,False,False,True
27322,M8,False,False,True
27323,M8,False,False,True
27324,M8,False,False,True
27325,M8,False,False,True
