name,class,n,verdict,P_depth,sigma2_GR,frag_rate,adm_persist,aniso_persist,kappa_connect,giantRatio,isolatedFraction,tailDominance,runStatus
shuffle_828a9dcd94ab_canonical.csv,shuffle,27,FULL_PERCOLATION,0.47712125471966244,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,COMPLETE
shuffle_853ec2c176d3_canonical.csv,shuffle,85,FULL_PERCOLATION,2.8191179417421326,0.0,0.0,1.0,0.904501,658.352932,1.0,0.0,0.904501,COMPLETE
shuffle_885e505f0470_canonical.csv,shuffle,20,HARD_FRAGMENTATION,0.0,0.009999999999999995,0.19999999999999998,0.9,0.999673,,0.9,0.1,0.999673,COMPLETE
shuffle_892bada43075_canonical.csv,shuffle,208,HARD_FRAGMENTATION,0.0,0.03698236686400001,0.283654,0.807692,1.0,,0.807692,0.091346,1.0,COMPLETE
shuffle_898da463e9b8_canonical.csv,shuffle,198,FULL_PERCOLATION,5.675051384946171,0.0,0.0,1.0,0.99942,473206.244684,1.0,0.0,0.99942,COMPLETE
shuffle_0933d2cf68c8_canonical.csv,shuffle,111,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.367104,10.0,1.0,0.0,0.367104,COMPLETE
shuffle_938ad4f5aaba_canonical.csv,shuffle,171,FULL_PERCOLATION,3.4719304832228888,0.0,0.0,1.0,0.950202,2963.356852,1.0,0.0,0.950202,COMPLETE
shuffle_984ca9900f9f_canonical.csv,shuffle,171,FULL_PERCOLATION,3.4719304832228888,0.0,0.0,1.0,0.950202,2963.356852,1.0,0.0,0.950202,COMPLETE
shuffle_2046d4cb1e34_canonical.csv,shuffle,70,FULL_PERCOLATION,2.708939685096336,0.0,0.0,1.0,0.868217,510.610778,1.0,0.0,0.868217,COMPLETE
shuffle_2266dca259a3_canonical.csv,shuffle,24189,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.995902,1000000.0,1.0,0.0,0.995902,COMPLETE
shuffle_2701e214e26e_canonical.csv,shuffle,171,FULL_PERCOLATION,3.4719304832228888,0.0,0.0,1.0,0.950202,2963.356852,1.0,0.0,0.950202,COMPLETE
shuffle_2940c5435306_canonical.csv,shuffle,27,FULL_PERCOLATION,0.47712125471966244,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,COMPLETE
shuffle_3161fe1e81e3_canonical.csv,shuffle,27,FULL_PERCOLATION,0.47712125471966244,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,COMPLETE
shuffle_3413e47669d2_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.345960412058605,0.0,0.0,1.0,0.796791,22178.942302,1.0,0.0,0.796791,COMPLETE
shuffle_3735f8c9c8fe_canonical.csv,shuffle,1032,HARD_FRAGMENTATION,0.0,0.04669272722499999,0.24418599999999996,0.783915,1.0,,0.783915,0.028101,1.0,COMPLETE
shuffle_3749bfd67f72_canonical.csv,shuffle,198,FULL_PERCOLATION,5.675051384969115,0.0,0.0,1.0,0.99942,473206.244709,1.0,0.0,0.99942,COMPLETE
shuffle_4754fa12196a_canonical.csv,shuffle,111,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.367104,10.0,1.0,0.0,0.367104,COMPLETE
shuffle_5178fdd62378_canonical.csv,shuffle,199,FULL_PERCOLATION,3.821325368442705,0.0,0.0,1.0,0.964092,6626.128146,1.0,0.0,0.964092,COMPLETE
shuffle_5669b6289364_canonical.csv,shuffle,139,HARD_FRAGMENTATION,0.0,0.04973881248400002,0.25899300000000003,0.776978,1.0,,0.776978,0.035971,1.0,COMPLETE
shuffle_5888e58e02f0_canonical.csv,shuffle,113,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.68622,10.0,1.0,0.0,0.68622,COMPLETE
shuffle_5975e291c8b4_canonical.csv,shuffle,37,FULL_PERCOLATION,3.2700962814203303,0.0,0.0,1.0,0.95711,1861.5,1.0,0.0,0.95711,COMPLETE
shuffle_6192c7e3bc18_canonical.csv,shuffle,199,FULL_PERCOLATION,4.738014283473244,0.0,0.0,1.0,0.994271,54702.395395,1.0,0.0,0.994271,COMPLETE
shuffle_6397d58b15fc_canonical.csv,shuffle,49,FULL_PERCOLATION,3.125481265700594,0.0,0.0,1.0,0.966436,1334.0,1.0,0.0,0.966436,COMPLETE
shuffle_07578f827e1c_canonical.csv,shuffle,198,FULL_PERCOLATION,5.674593292833043,0.0,0.0,1.0,0.99942,472707.370693,1.0,0.0,0.99942,COMPLETE
shuffle_7713ca6f678e_canonical.csv,shuffle,88,FULL_PERCOLATION,2.833811345926103,0.0,0.0,1.0,0.904501,681.042356,1.0,0.0,0.904501,COMPLETE
shuffle_8573c4831244_canonical.csv,shuffle,122,FULL_PERCOLATION,2.2990389692176705,0.0,0.0,1.0,0.883774,198.085197,1.0,0.0,0.883774,COMPLETE
shuffle_8623a9408c1e_canonical.csv,shuffle,67,FULL_PERCOLATION,2.6599162000698504,0.0,0.0,1.0,0.868217,456.0,1.0,0.0,0.868217,COMPLETE
shuffle_8779ab91a6c7_canonical.csv,shuffle,199,FULL_PERCOLATION,3.951453010808066,0.0,0.0,1.0,0.971982,8941.377732,1.0,0.0,0.971982,COMPLETE
shuffle_8899b793e81b_canonical.csv,shuffle,12033,TAIL_FRAGMENTATION,0.0,0.0010666756000000015,0.04487600000000002,0.96734,0.998322,,0.96734,0.012216,0.998322,COMPLETE
shuffle_9889a86056cb_canonical.csv,shuffle,143,FULL_PERCOLATION,2.3849154571691438,0.0,0.0,1.0,0.636689,241.613776,1.0,0.0,0.636689,COMPLETE
shuffle_9923a6aeb900_canonical.csv,shuffle,61,HARD_FRAGMENTATION,0.0,0.060467793603999974,0.27868899999999996,0.754098,1.0,,0.754098,0.032787,1.0,COMPLETE
shuffle_16003c424d3d_canonical.csv,shuffle,198,FULL_PERCOLATION,4.3731373071752735,0.0,0.0,1.0,0.988233,23611.246434,1.0,0.0,0.988233,COMPLETE
shuffle_22150de0b1ed_canonical.csv,shuffle,100,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.333318,10.0,1.0,0.0,0.333318,COMPLETE
shuffle_33029fafa938_canonical.csv,shuffle,197,FULL_PERCOLATION,4.053216632985729,0.0,0.0,1.0,0.984813,11302.596154,1.0,0.0,0.984813,COMPLETE
shuffle_42895ea416bd_canonical.csv,shuffle,75,FULL_PERCOLATION,2.784617292632875,0.0,0.0,1.0,0.883721,608.0,1.0,0.0,0.883721,COMPLETE
shuffle_43204eb211be_canonical.csv,shuffle,89,FULL_PERCOLATION,2.8377076477019947,0.0,0.0,1.0,0.904501,687.188875,1.0,0.0,0.904501,COMPLETE
shuffle_54165ab352c4_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.205517267350062,0.0,0.0,1.0,0.800873,16050.560771,1.0,0.0,0.800873,COMPLETE
shuffle_066012eb4095_canonical.csv,shuffle,137,HARD_FRAGMENTATION,0.0,0.05120128072899998,0.2627729999999999,0.773723,1.0,,0.773723,0.036496,1.0,COMPLETE
shuffle_066714d4fc4b_canonical.csv,shuffle,197,FULL_PERCOLATION,5.671913568312284,0.0,0.0,1.0,0.999381,469799.601316,1.0,0.0,0.999381,COMPLETE
shuffle_71358f649476_canonical.csv,shuffle,12944,TAIL_FRAGMENTATION,0.0,0.000577296729000001,0.03530600000000002,0.975973,0.998322,,0.975973,0.011279,0.998322,COMPLETE
shuffle_80809fd7096e_canonical.csv,shuffle,199,FULL_PERCOLATION,4.326980741576902,0.0,0.0,1.0,0.991636,21230.503106,1.0,0.0,0.991636,COMPLETE
shuffle_81987ab8ee87_canonical.csv,shuffle,69,FULL_PERCOLATION,2.6599162000698504,0.0,0.0,1.0,0.868217,456.0,1.0,0.0,0.868217,COMPLETE
shuffle_91043f49c9a0_canonical.csv,shuffle,199,FULL_PERCOLATION,3.85088853807823,0.0,0.0,1.0,0.961504,7092.956778,1.0,0.0,0.961504,COMPLETE
shuffle_92960f402ef3_canonical.csv,shuffle,198,FULL_PERCOLATION,4.261000022973292,0.0,0.0,1.0,0.988895,18237.957988,1.0,0.0,0.988895,COMPLETE
shuffle_93356eee54b0_canonical.csv,shuffle,197,FULL_PERCOLATION,4.089038061516527,0.0,0.0,1.0,0.994034,12274.468085,1.0,0.0,0.994034,COMPLETE
shuffle_94977dbec625_canonical.csv,shuffle,24253,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.995902,1000000.0,1.0,0.0,0.995902,COMPLETE
shuffle_97528c93c289_canonical.csv,shuffle,17,FULL_PERCOLATION,0.9721205553934479,0.0,0.0,1.0,0.801548,8.378223,1.0,0.0,0.801548,COMPLETE
shuffle_00131167afd6_canonical.csv,shuffle,68,FULL_PERCOLATION,2.7804135571209705,0.0,0.0,1.0,0.893743,602.133647,1.0,0.0,0.893743,COMPLETE
shuffle_0207053f2599_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.345960415759321,0.0,0.0,1.0,0.796791,22178.942491,1.0,0.0,0.796791,COMPLETE
shuffle_0213949d1ae4_canonical.csv,shuffle,13762,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.993727,1000000.0,1.0,0.0,0.993727,COMPLETE
shuffle_218710c38528_canonical.csv,shuffle,111,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.367104,10.0,1.0,0.0,0.367104,COMPLETE
shuffle_275218de3b4d_canonical.csv,shuffle,38,FULL_PERCOLATION,3.2700962814203303,0.0,0.0,1.0,0.95711,1861.5,1.0,0.0,0.95711,COMPLETE
shuffle_0280445e901c_canonical.csv,shuffle,212,HARD_FRAGMENTATION,0.0,0.035599765041000014,0.26886800000000005,0.811321,1.0,,0.811321,0.080189,1.0,COMPLETE
shuffle_349056ad8377_canonical.csv,shuffle,24288,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.995902,1000000.0,1.0,0.0,0.995902,COMPLETE
shuffle_422163e3e0d8_canonical.csv,shuffle,198,FULL_PERCOLATION,4.063783006460941,0.0,0.0,1.0,0.986044,11580.985222,1.0,0.0,0.986044,COMPLETE
shuffle_0459470e6bc8_canonical.csv,shuffle,16,HARD_FRAGMENTATION,0.0,0.00390625,0.125,0.9375,0.999673,,0.9375,0.0625,0.999673,COMPLETE
shuffle_467440d1bb0e_canonical.csv,shuffle,121,FULL_PERCOLATION,2.2990389692176705,0.0,0.0,1.0,0.883774,198.085197,1.0,0.0,0.883774,COMPLETE
shuffle_507200ef189b_canonical.csv,shuffle,17,FULL_PERCOLATION,2.3324384518357077,0.0,0.0,1.0,0.909409,213.999996,1.0,0.0,0.909409,COMPLETE
shuffle_864055fbdb18_canonical.csv,shuffle,198,FULL_PERCOLATION,4.165724319111276,0.0,0.0,1.0,0.985634,14645.178376,1.0,0.0,0.985634,COMPLETE
shuffle_922293fc1a53_canonical.csv,shuffle,197,FULL_PERCOLATION,4.089038061516527,0.0,0.0,1.0,0.994034,12274.468085,1.0,0.0,0.994034,COMPLETE
shuffle_932618f4e464_canonical.csv,shuffle,198,FULL_PERCOLATION,4.261000022949481,0.0,0.0,1.0,0.988895,18237.957987,1.0,0.0,0.988895,COMPLETE
shuffle_3545183a627c_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_4517946ea291_canonical.csv,shuffle,12932,TAIL_FRAGMENTATION,0.0,0.0009235521000000017,0.041448000000000026,0.96961,0.998322,,0.96961,0.011058,0.998322,COMPLETE
shuffle_7324116f1e96_canonical.csv,shuffle,205,HARD_FRAGMENTATION,0.0,0.038072594884000006,0.28780500000000003,0.804878,1.0,,0.804878,0.092683,1.0,COMPLETE
shuffle_690051121fb3_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_a1fbd28aaca1_canonical.csv,shuffle,13586,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.993727,1000000.0,1.0,0.0,0.993727,COMPLETE
shuffle_a02dac0a27ff_canonical.csv,shuffle,97,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.634222,10.0,1.0,0.0,0.634222,COMPLETE
shuffle_a5b0a32cb050_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.205517267187725,0.0,0.0,1.0,0.800873,16050.560765,1.0,0.0,0.800873,COMPLETE
shuffle_a5c4cfe783d8_canonical.csv,shuffle,30,FULL_PERCOLATION,4.84239703242377,0.0,0.0,1.0,0.999659,69565.0,1.0,0.0,0.999659,COMPLETE
shuffle_a8bbc02988b8_canonical.csv,shuffle,31,FULL_PERCOLATION,4.84239703242377,0.0,0.0,1.0,0.999461,69565.0,1.0,0.0,0.999461,COMPLETE
shuffle_a8d7cb5835b1_canonical.csv,shuffle,18,HARD_FRAGMENTATION,0.0,0.012345654320999992,0.22222199999999998,0.888889,0.999673,,0.888889,0.111111,0.999673,COMPLETE
shuffle_a09f4395ed44_canonical.csv,shuffle,2131,FULL_PERCOLATION,4.792869228267105,0.0,0.0,1.0,0.973214,62067.211061,1.0,0.0,0.973214,COMPLETE
shuffle_a9df6a83fde1_canonical.csv,shuffle,15048,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997101,1000000.0,1.0,0.0,0.997101,COMPLETE
shuffle_a9f0c7bff2b8_canonical.csv,shuffle,198,FULL_PERCOLATION,5.675051385014085,0.0,0.0,1.0,0.99942,473206.244758,1.0,0.0,0.99942,COMPLETE
shuffle_a13f7e4d1000_canonical.csv,shuffle,197,FULL_PERCOLATION,5.671913568277156,0.0,0.0,1.0,0.999381,469799.601278,1.0,0.0,0.999381,COMPLETE
shuffle_a331f56c5f9b_canonical.csv,shuffle,36,FULL_PERCOLATION,2.505149978319906,0.0,0.0,1.0,0.79096,319.0,1.0,0.0,0.79096,COMPLETE
shuffle_a889fb09ed30_canonical.csv,shuffle,198,FULL_PERCOLATION,4.261000022949481,0.0,0.0,1.0,0.988895,18237.957987,1.0,0.0,0.988895,COMPLETE
shuffle_a4699e4f4ba9_canonical.csv,shuffle,19,FULL_PERCOLATION,3.8860957324377474,0.0,0.0,1.0,0.998716,7692.0,1.0,0.0,0.998716,COMPLETE
shuffle_a5966b15c3da_canonical.csv,shuffle,28,FULL_PERCOLATION,3.0293837776852097,0.0,0.0,1.0,0.975508,1069.0,1.0,0.0,0.975508,COMPLETE
shuffle_a8839bde28be_canonical.csv,shuffle,71,FULL_PERCOLATION,2.764237148347373,0.0,0.0,1.0,0.868217,580.081633,1.0,0.0,0.868217,COMPLETE
shuffle_a61422193a51_canonical.csv,shuffle,69,FULL_PERCOLATION,2.8488047010518036,0.0,0.0,1.0,0.896154,705.0,1.0,0.0,0.896154,COMPLETE
shuffle_ac0e8a1ab3fe_canonical.csv,shuffle,198,FULL_PERCOLATION,4.165724319111276,0.0,0.0,1.0,0.985634,14645.178376,1.0,0.0,0.985634,COMPLETE
shuffle_ac586c5c8b71_canonical.csv,shuffle,1006,HARD_FRAGMENTATION,0.0,0.049137588900000015,0.24254500000000004,0.77833,1.0,,0.77833,0.020875,1.0,COMPLETE
shuffle_acc098f97943_canonical.csv,shuffle,198,FULL_PERCOLATION,5.674917472930733,0.0,0.0,1.0,0.99942,473060.356652,1.0,0.0,0.99942,COMPLETE
shuffle_ad94d5510d39_canonical.csv,shuffle,24125,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.995902,1000000.0,1.0,0.0,0.995902,COMPLETE
shuffle_ad9926da753e_canonical.csv,shuffle,123,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.711932,10.0,1.0,0.0,0.711932,COMPLETE
shuffle_ade1c5966ff6_canonical.csv,shuffle,29,FULL_PERCOLATION,3.0293837776852097,0.0,0.0,1.0,0.975508,1069.0,1.0,0.0,0.975508,COMPLETE
shuffle_ae2e9fe30dce_canonical.csv,shuffle,172,FULL_PERCOLATION,3.1835177302980013,0.0,0.0,1.0,0.907975,1524.870688,1.0,0.0,0.907975,COMPLETE
shuffle_aedba86bed09_canonical.csv,shuffle,27,FULL_PERCOLATION,0.47712125471966244,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,COMPLETE
shuffle_af8d6d028b96_canonical.csv,shuffle,74,FULL_PERCOLATION,2.784617292632875,0.0,0.0,1.0,0.883721,608.0,1.0,0.0,0.883721,COMPLETE
shuffle_aff20d58889b_canonical.csv,shuffle,63,HARD_FRAGMENTATION,0.0,0.06449974502399998,0.28571399999999997,0.746032,1.0,,0.746032,0.031746,1.0,COMPLETE
shuffle_b4b1af5a15ff_canonical.csv,shuffle,9847,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.992639,1000000.0,1.0,0.0,0.992639,COMPLETE
shuffle_b5f780b68b88_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737889620696647,0.0,0.0,1.0,0.994271,54686.695222,1.0,0.0,0.994271,COMPLETE
shuffle_b19f55cdfefc_canonical.csv,shuffle,37,FULL_PERCOLATION,3.2700962814203303,0.0,0.0,1.0,0.95711,1861.5,1.0,0.0,0.95711,COMPLETE
shuffle_b45d82b89837_canonical.csv,shuffle,3745,FULL_PERCOLATION,5.742050204834064,0.0,0.0,1.0,0.995864,552140.26362,1.0,0.0,0.995864,COMPLETE
shuffle_b75ba22d9578_canonical.csv,shuffle,17,FULL_PERCOLATION,0.9721205553934479,0.0,0.0,1.0,0.801548,8.378223,1.0,0.0,0.801548,COMPLETE
shuffle_b82a93a77566_canonical.csv,shuffle,2134,FULL_PERCOLATION,5.25530362129678,0.0,0.0,1.0,0.992686,180011.897045,1.0,0.0,0.992686,COMPLETE
shuffle_b82e27c3c705_canonical.csv,shuffle,25,FULL_PERCOLATION,1.2986434077909508,0.0,0.0,1.0,0.586091,18.890395,1.0,0.0,0.586091,COMPLETE
shuffle_b295f6229594_canonical.csv,shuffle,158,FULL_PERCOLATION,2.806632030546357,0.0,0.0,1.0,0.852618,639.666522,1.0,0.0,0.852618,COMPLETE
shuffle_b349e96400ee_canonical.csv,shuffle,1039,HARD_FRAGMENTATION,0.0,0.046479910464000004,0.235804,0.784408,1.0,,0.784408,0.020212,1.0,COMPLETE
shuffle_b500ae2cf2fc_canonical.csv,shuffle,13650,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.993727,1000000.0,1.0,0.0,0.993727,COMPLETE
shuffle_b593d7fe456f_canonical.csv,shuffle,111,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.367104,10.0,1.0,0.0,0.367104,COMPLETE
shuffle_b5891a2b4835_canonical.csv,shuffle,199,FULL_PERCOLATION,3.8928656741105216,0.0,0.0,1.0,0.964024,7812.86087,1.0,0.0,0.964024,COMPLETE
shuffle_b6225c60e2de_canonical.csv,shuffle,199,FULL_PERCOLATION,4.326980741576902,0.0,0.0,1.0,0.991636,21230.503106,1.0,0.0,0.991636,COMPLETE
shuffle_b419326c68eb_canonical.csv,shuffle,22,FULL_PERCOLATION,4.866440939904205,0.0,0.0,1.0,0.999674,73525.000001,1.0,0.0,0.999674,COMPLETE
shuffle_b5429737dce3_canonical.csv,shuffle,134,HARD_FRAGMENTATION,0.0,0.06064842036099998,0.335821,0.753731,0.999999,,0.753731,0.089552,0.999999,COMPLETE
shuffle_bb56b83c2274_canonical.csv,shuffle,97,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.634222,10.0,1.0,0.0,0.634222,COMPLETE
shuffle_bc143703daa0_canonical.csv,shuffle,25,FULL_PERCOLATION,1.2986434077909508,0.0,0.0,1.0,0.586091,18.890395,1.0,0.0,0.586091,COMPLETE
shuffle_bd67019d7ae8_canonical.csv,shuffle,87,FULL_PERCOLATION,2.8299497906000175,0.0,0.0,1.0,0.904501,675.004817,1.0,0.0,0.904501,COMPLETE
shuffle_bec7b2e68293_canonical.csv,shuffle,127,HARD_FRAGMENTATION,0.0,0.059581880836000016,0.28346400000000005,0.755906,1.0,,0.755906,0.03937,1.0,COMPLETE
shuffle_bed34723b937_canonical.csv,shuffle,158,FULL_PERCOLATION,2.806632030546357,0.0,0.0,1.0,0.852618,639.666522,1.0,0.0,0.852618,COMPLETE
shuffle_c3d6dd6a16ec_canonical.csv,shuffle,198,FULL_PERCOLATION,4.3731373071752735,0.0,0.0,1.0,0.988233,23611.246434,1.0,0.0,0.988233,COMPLETE
shuffle_c4c2f9c8e50b_canonical.csv,shuffle,198,FULL_PERCOLATION,3.7969868922639005,0.0,0.0,1.0,0.977398,6264.949527,1.0,0.0,0.977398,COMPLETE
shuffle_c5f2cb8bbe7a_canonical.csv,shuffle,197,FULL_PERCOLATION,4.25920179836433,0.0,0.0,1.0,0.988379,18162.594525,1.0,0.0,0.988379,COMPLETE
shuffle_c6e16bccfe95_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737258335832586,0.0,0.0,1.0,0.994272,54607.25964,1.0,0.0,0.994272,COMPLETE
shuffle_c9f1f6211b4a_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.2055172650502834,0.0,0.0,1.0,0.800873,16050.560686,1.0,0.0,0.800873,COMPLETE
shuffle_c38bb2697075_canonical.csv,shuffle,158,FULL_PERCOLATION,2.806632030546357,0.0,0.0,1.0,0.852618,639.666522,1.0,0.0,0.852618,COMPLETE
shuffle_c84dd3cbf6de_canonical.csv,shuffle,99,FULL_PERCOLATION,1.8086070808788433,0.0,0.0,1.0,0.495212,63.358673,1.0,0.0,0.495212,COMPLETE
shuffle_c606fedd2dda_canonical.csv,shuffle,77,FULL_PERCOLATION,2.784617292632875,0.0,0.0,1.0,0.883721,608.0,1.0,0.0,0.883721,COMPLETE
shuffle_c2235d0ecbe0_canonical.csv,shuffle,198,FULL_PERCOLATION,5.674561251189851,0.0,0.0,1.0,0.99942,472672.496213,1.0,0.0,0.99942,COMPLETE
shuffle_c25346dbc8b3_canonical.csv,shuffle,198,FULL_PERCOLATION,4.063783006460941,0.0,0.0,1.0,0.986044,11580.985222,1.0,0.0,0.986044,COMPLETE
shuffle_c61598eab62d_canonical.csv,shuffle,199,FULL_PERCOLATION,4.7378507075614404,0.0,0.0,1.0,0.994271,54681.79538,1.0,0.0,0.994271,COMPLETE
shuffle_ca2ac9af8dd0_canonical.csv,shuffle,111,TAIL_FRAGMENTATION,0.0,0.0003246483239999992,0.03603599999999998,0.981982,0.561728,,0.981982,0.018018,0.561728,COMPLETE
shuffle_ca644a106b86_canonical.csv,shuffle,61,HARD_FRAGMENTATION,0.0,0.01719979790400001,0.16393500000000005,0.868852,1.0,,0.868852,0.032787,1.0,COMPLETE
shuffle_caa8486c831a_canonical.csv,shuffle,70,FULL_PERCOLATION,2.8488047010518036,0.0,0.0,1.0,0.896154,705.0,1.0,0.0,0.896154,COMPLETE
shuffle_caf9e91a86b5_canonical.csv,shuffle,31,FULL_PERCOLATION,4.84239703242377,0.0,0.0,1.0,0.999461,69565.0,1.0,0.0,0.999461,COMPLETE
shuffle_cc54d2c2c1e0_canonical.csv,shuffle,172,FULL_PERCOLATION,3.1835177302980013,0.0,0.0,1.0,0.907975,1524.870688,1.0,0.0,0.907975,COMPLETE
shuffle_cd2bae636fe1_canonical.csv,shuffle,93,FULL_PERCOLATION,2.7261681763825254,0.0,0.0,1.0,0.894236,531.314353,1.0,0.0,0.894236,COMPLETE
shuffle_cf4d4becbcd0_canonical.csv,shuffle,199,FULL_PERCOLATION,3.85088853807823,0.0,0.0,1.0,0.961504,7092.956778,1.0,0.0,0.961504,COMPLETE
shuffle_cf6c87e0752d_canonical.csv,shuffle,1022,HARD_FRAGMENTATION,0.0,0.04890068822499999,0.24070399999999997,0.778865,1.0,,0.778865,0.019569,1.0,COMPLETE
shuffle_cfa72b53fc25_canonical.csv,shuffle,198,FULL_PERCOLATION,5.674593292885412,0.0,0.0,1.0,0.99942,472707.37075,1.0,0.0,0.99942,COMPLETE
shuffle_cfb2052f4a5f_canonical.csv,shuffle,199,FULL_PERCOLATION,3.821325368442705,0.0,0.0,1.0,0.964092,6626.128146,1.0,0.0,0.964092,COMPLETE
shuffle_d3b11e57cd2b_canonical.csv,shuffle,198,FULL_PERCOLATION,4.089326893681998,0.0,0.0,1.0,0.994034,12282.634731,1.0,0.0,0.994034,COMPLETE
shuffle_d4aa40873adc_canonical.csv,shuffle,17,FULL_PERCOLATION,2.3324384518357077,0.0,0.0,1.0,0.909409,213.999996,1.0,0.0,0.909409,COMPLETE
shuffle_d4be77a4e218_canonical.csv,shuffle,9817,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.992607,1000000.0,1.0,0.0,0.992607,COMPLETE
shuffle_d8fa53fb108e_canonical.csv,shuffle,198,FULL_PERCOLATION,4.3731373071752735,0.0,0.0,1.0,0.988233,23611.246434,1.0,0.0,0.988233,COMPLETE
shuffle_d9da8db4189c_canonical.csv,shuffle,209,HARD_FRAGMENTATION,0.0,0.036629366544,0.282297,0.808612,1.0,,0.808612,0.090909,1.0,COMPLETE
shuffle_d97d0996bfcb_canonical.csv,shuffle,108,FULL_PERCOLATION,2.1174756444574494,0.0,0.0,1.0,0.589546,130.061654,1.0,0.0,0.589546,COMPLETE
shuffle_d722cc9b3e8b_canonical.csv,shuffle,2131,FULL_PERCOLATION,4.792869227378479,0.0,0.0,1.0,0.973214,62067.210934,1.0,0.0,0.973214,COMPLETE
shuffle_d95174f66490_canonical.csv,shuffle,62,FULL_PERCOLATION,3.125481265700594,0.0,0.0,1.0,0.966436,1334.0,1.0,0.0,0.966436,COMPLETE
shuffle_da13e8558724_canonical.csv,shuffle,3742,FULL_PERCOLATION,5.741838302876557,0.0,0.0,1.0,0.995864,551870.927304,1.0,0.0,0.995864,COMPLETE
shuffle_dc67a6124cd6_canonical.csv,shuffle,145,FULL_PERCOLATION,2.3849154571691438,0.0,0.0,1.0,0.636689,241.613776,1.0,0.0,0.636689,COMPLETE
shuffle_dd3f8090c583_canonical.csv,shuffle,130,HARD_FRAGMENTATION,0.0,0.05686412544399998,0.27692399999999995,0.761538,1.0,,0.761538,0.038462,1.0,COMPLETE
shuffle_de8e50453b0a_canonical.csv,shuffle,198,FULL_PERCOLATION,4.089326893646643,0.0,0.0,1.0,0.994034,12282.63473,1.0,0.0,0.994034,COMPLETE
shuffle_de67cefeaa62_canonical.csv,shuffle,99,FULL_PERCOLATION,0.9553529789043758,0.0,0.0,1.0,0.694306,8.023042,1.0,0.0,0.694306,COMPLETE
shuffle_de231eb42fc9_canonical.csv,shuffle,64,HARD_FRAGMENTATION,0.0,0.0625,0.28125,0.75,1.0,,0.75,0.03125,1.0,COMPLETE
shuffle_def49fa78a3f_canonical.csv,shuffle,141,HARD_FRAGMENTATION,0.0,0.054776125849,0.31205700000000003,0.765957,0.999999,,0.765957,0.078014,0.999999,COMPLETE
shuffle_dfa819b08cbd_canonical.csv,shuffle,198,FULL_PERCOLATION,4.261000022973292,0.0,0.0,1.0,0.988895,18237.957988,1.0,0.0,0.988895,COMPLETE
shuffle_dfc43cadce22_canonical.csv,shuffle,148,FULL_PERCOLATION,2.9368159163436034,0.0,0.0,1.0,0.818288,863.601364,1.0,0.0,0.818288,COMPLETE
shuffle_e0b15ee402e7_canonical.csv,shuffle,199,FULL_PERCOLATION,4.7378507075614404,0.0,0.0,1.0,0.994271,54681.79538,1.0,0.0,0.994271,COMPLETE
shuffle_e3ef92a43419_canonical.csv,shuffle,197,FULL_PERCOLATION,5.671913568277156,0.0,0.0,1.0,0.999381,469799.601278,1.0,0.0,0.999381,COMPLETE
shuffle_e5d32d69f2b5_canonical.csv,shuffle,17,FULL_PERCOLATION,0.9721205553934479,0.0,0.0,1.0,0.801548,8.378223,1.0,0.0,0.801548,COMPLETE
