sample_index,trajectory_role,evolution_direction,redshift,scale_factor,ln_scale_factor,contraction_elapsed_time_Gyr,time_to_numerical_cutoff_Gyr,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate,distance_to_cutoff_log_a
3091,classical_singular_approach,contraction,1520546.52973,6.57657837355e-07,-14.2345810449,13.7969074701,3.268887383e-10,-1.49595955444e+12,1.49595955444e+12,22221033882.9,4.93774346827e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.11021626969e+18,4.92664130557e+20,0.684111138201,4.93774346827e+20,0.00224842841032,0.99775157159,1.385473228e-21,5.55108134847e+17,6.57657837355e-07,2.02521659221e-21,1.80145081152e-18,2.02521659221e-21,4.18609969906
3092,classical_singular_approach,contraction,1527565.05824,6.54636174067e-07,-14.2391862151,13.7969074701,3.23892024312e-10,-1.50979369918e+12,1.50979369918e+12,22426526737.4,5.02949101505e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.12566091647e+18,5.01823440589e+20,0.684111138201,5.02949101505e+20,0.00223812094127,0.997761879059,1.36019954336e-21,5.62830458236e+17,6.54636174067e-07,1.9882727636e-21,1.77673397977e-18,1.9882727636e-21,4.18149452888
3093,classical_singular_approach,contraction,1534615.9828,6.51628394061e-07,-14.2437913853,13.7969074701,3.20923732033e-10,-1.52375581365e+12,1.52375581365e+12,22633920458.6,5.12294355327e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.14132041969e+18,5.11153034907e+20,0.684111138201,5.12294355327e+20,0.00222786061924,0.997772139381,1.33538683588e-21,5.70660209845e+17,6.51628394061e-07,1.95200276872e-21,1.75235627567e-18,1.95200276872e-21,4.17688935869
3094,classical_singular_approach,contraction,1541699.45295,6.48634433548e-07,-14.2483965554,13.7969074701,3.17982085107e-10,-1.53784708177e+12,1.53784708177e+12,22843232632.5,5.21813277103e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.1571977683e+18,5.20656079334e+20,0.684111138201,5.21813277103e+20,0.00221764722953,0.99778235277,1.31102669905e-21,5.78598884149e+17,6.48634433548e-07,1.91639431935e-21,1.72831304621e-18,1.91639431935e-21,4.17228418851
3095,classical_singular_approach,contraction,1548815.61891,6.45654229035e-07,-14.2530017256,13.7969074701,3.15067083534e-10,-1.55206869842e+12,1.55206869842e+12,23054481007.8,5.31509094541e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.17329599283e+18,5.30335798548e+20,0.684111138201,5.31509094541e+20,0.00220748055843,0.997792519442,1.28711087962e-21,5.86647996413e+17,6.45654229035e-07,1.88143535129e-21,1.70459970223e-18,1.88143535129e-21,4.16767901832
3096,classical_singular_approach,contraction,1555964.63161,6.42687717317e-07,-14.2576068958,13.7969074701,3.12178727313e-10,-1.56642186953e+12,1.56642186953e+12,23267683497.6,5.41385095344e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.18961816597e+18,5.40195477178e+20,0.684111138201,5.41385095344e+20,0.00219736039318,0.997802639607,1.26363127483e-21,5.94809082983e+17,6.42687717317e-07,1.84711402032e-21,1.68121171752e-18,1.84711402032e-21,4.16307384813
3097,classical_singular_approach,contraction,1563146.64264,6.39734835483e-07,-14.262212066,13.7969074701,3.09317016445e-10,-1.58090781219e+12,1.58090781219e+12,23482858180.4,5.51444628322e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.20616740315e+18,5.50238460919e+20,0.684111138201,5.51444628322e+20,0.00218728652199,0.997812713478,1.24057992963e-21,6.03083701576e+17,6.39734835483e-07,1.81341869816e-21,1.658144628e-18,1.81341869816e-21,4.15846867795
3098,classical_singular_approach,contraction,1570361.80433,6.36795520908e-07,-14.2668172362,13.7969074701,3.06481950929e-10,-1.59552775475e+12,1.59552775475e+12,23700023302.3,5.61691104531e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.22294686316e+18,5.60468157668e+20,0.684111138201,5.61691104531e+20,0.00217725873402,0.997822741266,1.21794903405e-21,6.1147343158e+17,6.36795520908e-07,1.78033796856e-21,1.6353940308e-18,1.78033796856e-21,4.15386350776
3099,classical_singular_approach,contraction,1577610.2697,6.33869711257e-07,-14.2714224064,13.7969074701,3.03673530766e-10,-1.61028293693e+12,1.61028293693e+12,23919197278.1,5.72127998428e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.23995974871e+18,5.70888038679e+20,0.684111138201,5.72127998428e+20,0.00216727681938,0.997832723181,1.19573092049e-21,6.19979874355e+17,6.33869711257e-07,1.7478606234e-21,1.6129555835e-18,1.7478606234e-21,4.14925833758
3100,classical_singular_approach,contraction,1584892.19246,6.3095734448e-07,-14.2760275766,13.7969074701,3.00889979599e-10,-1.62517460991e+12,1.62517460991e+12,24140398692.8,5.82758849049e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.25720930707e+18,5.81501639742e+20,0.684111138201,5.82758849049e+20,0.00215734056913,0.997842659431,1.17391806116e-21,6.28604653536e+17,6.3095734448e-07,1.71597565894e-21,1.59082500324e-18,1.71597565894e-21,4.14465316739
3101,classical_singular_approach,contraction,1592207.72705,6.28058358813e-07,-14.2806327467,13.7969074701,2.98131297427e-10,-1.64020403645e+12,1.64020403645e+12,24363646303.7,5.93587261211e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.27469883069e+18,5.92312562381e+20,0.684111138201,5.93587261211e+20,0.00214744977527,0.997852550225,1.15250306552e-21,6.37349415347e+17,6.28058358813e-07,1.68467227204e-21,1.56899806593e-18,1.68467227204e-21,4.1400479972
3102,classical_singular_approach,contraction,1599557.02861,6.25172692776e-07,-14.2852379169,13.7969074701,2.95399260608e-10,-1.65537249101e+12,1.65537249101e+12,24588959041.3,6.04616906735e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.29243165783e+18,6.03324475077e+20,0.684111138201,6.04616906735e+20,0.00213760423076,0.997862395769,1.13147867779e-21,6.46215828913e+17,6.25172692776e-07,1.65393985656e-21,1.54747060542e-18,1.65393985656e-21,4.13544282702
3103,classical_singular_approach,contraction,1606940.25301,6.22300285169e-07,-14.2898430871,13.7969074701,2.92692092785e-10,-1.67068125981e+12,1.67068125981e+12,24816356011.5,6.15851525689e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.31041117316e+18,6.14541114516e+20,0.684111138201,6.15851525689e+20,0.00212780372946,0.997872196271,1.11083777447e-21,6.55205586578e+17,6.22300285169e-07,1.62376799973e-21,1.52623851274e-18,1.62376799973e-21,4.13083765683
3104,classical_singular_approach,contraction,1614357.55683,6.19441075077e-07,-14.2944482573,13.7969074701,2.90009793957e-10,-1.68613164099e+12,1.68613164099e+12,25045856496.8,6.27294927659e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.32864080846e+18,6.25966286851e+20,0.684111138201,6.27294927659e+20,0.00211804806619,0.997881951934,1.09057336196e-21,6.6432040423e+17,6.19441075077e-07,1.59414647864e-21,1.5052977353e-18,1.59414647864e-21,4.12623248665
3105,classical_singular_approach,contraction,1621809.09736,6.16595001861e-07,-14.2990534275,13.7969074701,2.87352364126e-10,-1.70172494471e+12,1.70172494471e+12,25277479958.3,6.38950993042e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.34712404325e+18,6.37603868999e+20,0.684111138201,6.38950993042e+20,0.00210833703668,0.997891662963,1.07067857418e-21,6.73562021626e+17,6.16595001861e-07,1.56506525679e-21,1.48464427609e-18,1.56506525679e-21,4.12162731646
3106,classical_singular_approach,contraction,1629295.03264,6.13762005165e-07,-14.3036585977,13.7969074701,2.84718026933e-10,-1.71746249322e+12,1.71746249322e+12,25511246036.9,6.50823674357e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.36586440545e+18,6.49457809952e+20,0.684111138201,6.50823674357e+20,0.00209867043758,0.997901329562,1.05114667022e-21,6.82932202726e+17,6.13762005165e-07,1.53651448065e-21,1.46427419297e-18,1.53651448065e-21,4.11702214627
3107,classical_singular_approach,contraction,1636815.52143,6.10942024906e-07,-14.3082637679,13.7969074701,2.82108558736e-10,-1.73334562105e+12,1.73334562105e+12,25747174555.5,6.62916997594e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.38486547206e+18,6.61532132122e+20,0.684111138201,6.62916997594e+20,0.00208904806648,0.997910951934,1.0319710321e-21,6.9243273603e+17,6.10942024906e-07,1.50848447638e-21,1.44418359787e-18,1.50848447638e-21,4.11241697609
3108,classical_singular_approach,contraction,1644370.72321,6.08135001279e-07,-14.3128689381,13.7969074702,2.79522183178e-10,-1.74937567503e+12,1.74937567503e+12,25985285520.3,6.7523506357e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.40413086984e+18,6.738309327e+20,0.684111138201,6.7523506357e+20,0.00207946972187,0.997920530278,1.01314516249e-21,7.02065434918e+17,6.08135001279e-07,1.48096574653e-21,1.42436865606e-18,1.48096574653e-21,4.1078118059
3109,classical_singular_approach,contraction,1651960.79823,6.05340874754e-07,-14.3174741082,13.7969074702,2.76960676615e-10,-1.76555401449e+12,1.76555401449e+12,26225599122.4,6.87782049329e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.42366427599e+18,6.86358385053e+20,0.684111138201,6.87782049329e+20,0.00206993520314,0.997930064797,9.94662682559e-22,7.11832137995e+17,6.05340874754e-07,1.45394896679e-21,1.40482558545e-18,1.45394896679e-21,4.10320663572
3110,classical_singular_approach,contraction,1659585.90744,6.02559586074e-07,-14.3220792784,13.7969074702,2.74422262692e-10,-1.7818820113e+12,1.7818820113e+12,26468135740,7.00562209552e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.44346941889e+18,6.99118740133e+20,0.684111138201,7.00562209552e+20,0.0020604443106,0.997939555689,9.76517329757e-22,7.21734709447e+17,6.02559586074e-07,1.42742498291e-21,1.38555065582e-18,1.42742498291e-21,4.09860146553
3111,classical_singular_approach,contraction,1667246.21255,5.99791076256e-07,-14.3266844486,13.7969074702,2.71906941407e-10,-1.79836105006e+12,1.79836105006e+12,26712915939.8,7.13579878006e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.46355007878e+18,7.12116327927e+20,0.684111138201,7.13579878006e+20,0.00205099684547,0.997949003155,9.5870295574e-22,7.31775039389e+17,5.99791076256e-07,1.40138480753e-21,1.36654018814e-18,1.40138480753e-21,4.09399629534
3112,classical_singular_approach,contraction,1674941.87603,5.97035286584e-07,-14.3312896188,13.7969074702,2.69414712761e-10,-1.81499252815e+12,1.81499252815e+12,26959960478.6,7.26839469008e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.48391008847e+18,7.25355558919e+20,0.684111138201,7.26839469008e+20,0.00204159260984,0.99795840739,9.41213524267e-22,7.41955044235e+17,5.97035286584e-07,1.37581961718e-21,1.34779055385e-18,1.37581961718e-21,4.08939112516
3113,classical_singular_approach,contraction,1682673.06107,5.94292158616e-07,-14.335894789,13.7969074702,2.66945576755e-10,-1.8317778559e+12,1.8317778559e+12,27209290305.5,7.40345478927e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.50455333411e+18,7.38840925592e+20,0.684111138201,7.40345478927e+20,0.00203223140674,0.997967768593,9.24043109162e-22,7.52276667054e+17,5.94292158616e-07,1.35072074925e-21,1.32929817419e-18,1.35072074925e-21,4.08478595497
3114,classical_singular_approach,contraction,1690439.93164,5.91561634175e-07,-14.3404999592,13.7969074702,2.6449775703e-10,-1.84871845668e+12,1.84871845668e+12,27460926563.1,7.54102487706e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.5254837559e+18,7.5257700395e+20,0.684111138201,7.54102487706e+20,0.00202291304003,0.99797708696,9.07185892307e-22,7.62741877951e+17,5.91561634175e-07,1.32607969912e-21,1.31105951949e-18,1.32607969912e-21,4.08018078479
3115,classical_singular_approach,contraction,1698242.65246,5.88843655356e-07,-14.3451051294,13.7969074702,2.62073029944e-10,-1.86581576703e+12,1.86581576703e+12,27714890590.1,7.6811516042e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.54670534886e+18,7.66568455071e+20,0.684111138201,7.6811516042e+20,0.00201363731451,0.997986362685,8.90636161675e-22,7.73352674432e+17,5.88843655356e-07,1.30188811721e-21,1.29307110851e-18,1.30188811721e-21,4.0755756146
3116,classical_singular_approach,contraction,1706081.389,5.86138164514e-07,-14.3497102995,13.7969074702,2.59671395497e-10,-1.88307123678e+12,1.88307123678e+12,27971203922.1,7.82388248853e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.56822216359e+18,7.8082002669e+20,0.684111138201,7.82388248853e+20,0.00200440403584,0.997995595964,8.74388309389e-22,7.84111081797e+17,5.86138164514e-07,1.27813780622e-21,1.27532950779e-18,1.27813780622e-21,4.07097044441
3117,classical_singular_approach,contraction,1713956.30751,5.83445104274e-07,-14.3543154697,13.7969074702,2.57291077332e-10,-1.90048632918e+12,1.90048632918e+12,28229888294.4,7.96926593113e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.59003830703e+18,7.95336554806e+20,0.684111138201,7.96926593113e+20,0.00199521301055,0.998004786989,8.58436829832e-22,7.95019153516e+17,5.83445104274e-07,1.2548207183e-21,1.25783133095e-18,1.2548207183e-21,4.06636527423
3118,classical_singular_approach,contraction,1721867.57499,5.80764417521e-07,-14.3589206399,13.7969074702,2.5493207545e-10,-1.91806252101e+12,1.91806252101e+12,28490965643.1,8.11735123274e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.61215794326e+18,8.1012296533e+20,0.684111138201,8.11735123274e+20,0.00198606404606,0.998013935954,8.42776317775e-22,8.06078971629e+17,5.80764417521e-07,1.23192895235e-21,1.2405732381e-18,1.23192895235e-21,4.06176010404
3119,classical_singular_approach,contraction,1729815.35922,5.78096047406e-07,-14.3635258101,13.7969074702,2.52594389849e-10,-1.93580130272e+12,1.93580130272e+12,28754458107.3,8.26818861045e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.63458529427e+18,8.2518427575e+20,0.684111138201,8.26818861045e+20,0.00197695695065,0.998023043049,8.27401466552e-22,8.17292647137e+17,5.78096047406e-07,1.20945475135e-21,1.22355193516e-18,1.20945475135e-21,4.05715493386
3120,classical_singular_approach,contraction,1737799.82875,5.75439937337e-07,-14.3681309803,13.7969074702,2.50279796887e-10,-1.95370417855e+12,1.95370417855e+12,29020388031.1,8.42182921478e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.65732464082e+18,8.40525596837e+20,0.684111138201,8.42182921478e+20,0.00196789153349,0.998032108467,8.12307066261e-22,8.28662320411e+17,5.75439937337e-07,1.18739049973e-21,1.20676417326e-18,1.18739049973e-21,4.05254976367
3121,classical_singular_approach,contraction,1745821.15292,5.72796030986e-07,-14.3727361505,13.7969074702,2.47984743851e-10,-1.97177266665e+12,1.97177266665e+12,29288777965.3,8.578325147e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.68038032319e+18,8.56152134377e+20,0.684111138201,8.578325147e+20,0.00195886760457,0.998041132395,7.97488002002e-22,8.40190161596e+17,5.72796030986e-07,1.16572872077e-21,1.19020674808e-18,1.16572872077e-21,4.04794459348
3122,classical_singular_approach,contraction,1753879.50184,5.70164272281e-07,-14.3773413207,13.7969074702,2.45711007096e-10,-1.99000829923e+12,1.99000829923e+12,29559650669.2,8.73772947683e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.70375674205e+18,8.72069190941e+20,0.684111138201,8.73772947683e+20,0.00194988497478,0.998050115025,7.82939252142e-22,8.51878371026e+17,5.70164272281e-07,1.1444620741e-21,1.17387649929e-18,1.1444620741e-21,4.0433394233
3123,classical_singular_approach,contraction,1761975.04641,5.67544605409e-07,-14.3819464908,13.7969074702,2.43458586624e-10,-2.00841262266e+12,2.00841262266e+12,29833029112.7,8.90009626039e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.72745835929e+18,8.8828216768e+20,0.684111138201,8.90009626039e+20,0.00194094345584,0.998059056544,7.68655886617e-22,8.63729179646e+17,5.67544605409e-07,1.12358335319e-21,1.15777030991e-18,1.12358335319e-21,4.03873425311
3124,classical_singular_approach,contraction,1770107.95832,5.64936974812e-07,-14.386551661,13.7969074702,2.41227482434e-10,-2.02698719763e+12,2.02698719763e+12,30108936478.4,9.06548055859e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.75148969887e+18,9.0479656616e+20,0.684111138201,9.06548055859e+20,0.00193204286033,0.99806795714,7.54633065263e-22,8.75744849436e+17,5.64936974812e-07,1.10308548293e-21,1.14188510574e-18,1.10308548293e-21,4.03412908293
3125,classical_singular_approach,contraction,1778278.41004,5.6234132519e-07,-14.3911568312,13.7969074702,2.39015918169e-10,-2.04573359927e+12,2.04573359927e+12,30387396163.2,9.2339384558e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.77585534769e+18,9.21617990232e+20,0.684111138201,9.2339384558e+20,0.00192318300169,0.998076816998,7.40866036173e-22,8.87927673844e+17,5.6234132519e-07,1.08296151722e-21,1.12621785474e-18,1.08296151722e-21,4.02952391274
3126,classical_singular_approach,contraction,1786486.57485,5.59757601495e-07,-14.3957620014,13.7969074702,2.36825670186e-10,-2.06465341728e+12,2.06465341728e+12,30668431780.6,9.40552707883e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.80055995644e+18,9.38752147926e+20,0.684111138201,9.40552707883e+20,0.00191436369419,0.998085636306,7.27350134094e-22,9.00279978221e+17,5.59757601495e-07,1.06320463661e-21,1.11076556648e-18,1.06320463661e-21,4.02491874255
3127,classical_singular_approach,contraction,1794732.62683,5.57185748932e-07,-14.4003671716,13.7969074702,2.34654962128e-10,-2.08374825606e+12,2.08374825606e+12,30952067162.6,9.58030461635e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.82560824054e+18,9.56204853395e+20,0.684111138201,9.58030461635e+20,0.00190558475293,0.998094415247,7.14080778844e-22,9.12804120269e+17,5.57185748932e-07,1.04380814603e-21,1.09552529157e-18,1.04380814603e-21,4.02031357237
3128,classical_singular_approach,contraction,1803016.74086,5.54625712958e-07,-14.4049723418,13.7969074702,2.32503793995e-10,-2.10301973487e+12,2.10301973487e+12,31238326361.4,9.75833033864e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.85100498098e+18,9.73982028883e+20,0.684111138201,9.75833033864e+20,0.00189684599387,0.998103154006,7.01053473761e-22,9.25502490488e+17,5.54625712958e-07,1.02476547247e-21,1.08049412106e-18,1.02476547247e-21,4.01570840218
3129,classical_singular_approach,contraction,1811339.09262,5.52077439281e-07,-14.409577512,13.7969074702,2.30372165788e-10,-2.12246948795e+12,2.12246948795e+12,31527233652.3,9.93966461765e+20,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.87675502527e+18,9.9208970674e+20,0.684111138201,9.93966461765e+20,0.00188814723379,0.998111852766,6.88263804179e-22,9.38377512633e+17,5.52077439281e-07,1.00607016279e-21,1.06566918595e-18,1.00607016279e-21,4.011103232
3130,classical_singular_approach,contraction,1819699.85861,5.49540873858e-07,-14.4141826821,13.7969074702,2.28260077506e-10,-2.14209916464e+12,2.14209916464e+12,31818813534.6,1.01243689475e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.90286328836e+18,1.01053403146e+21,0.684111138201,1.01243689475e+21,0.0018794882903,0.99812051171,6.75707435938e-22,9.51431644178e+17,5.49540873858e-07,9.87715881537e-22,1.05104765657e-18,9.87715881537e-22,4.00649806181
3131,classical_singular_approach,contraction,1828099.21614,5.47015962894e-07,-14.4187878523,13.7969074702,2.26167529149e-10,-2.16191042956e+12,2.16191042956e+12,32113090734.7,1.03125059654e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.92933475356e+18,1.02932126178e+21,0.684111138201,1.03125059654e+21,0.00187086898184,0.998129131018,6.6338011391e-22,9.64667376782e+17,5.47015962894e-07,9.69696408766e-22,1.0366267421e-18,9.69696408766e-22,4.00189289162
3132,classical_singular_approach,contraction,1836537.34335,5.44502652842e-07,-14.4233930225,13.7969074702,2.24094520718e-10,-2.18190496274e+12,2.18190496274e+12,32410090207.6,1.05041394727e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.95617447354e+18,1.04845777279e+21,0.684111138201,1.05041394727e+21,0.00186228912766,0.998137710872,6.51277660565e-22,9.78087236769e+17,5.44502652842e-07,9.52005637969e-22,1.02240368999e-18,9.52005637969e-22,3.99728772144
3133,classical_singular_approach,contraction,1845014.41918,5.42000890402e-07,-14.4279981927,13.7969074702,2.22041052211e-10,-2.20208445973e+12,2.20208445973e+12,32709837139.3,1.06993344568e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.98338757121e+18,1.06795005811e+21,0.684111138201,1.06993344568e+21,0.00185374854784,0.998146251452,6.39395974549e-22,9.91693785603e+17,5.42000890402e-07,9.34637573991e-22,1.00837578547e-18,9.34637573991e-22,3.99268255125
3134,classical_singular_approach,contraction,1853530.62341,5.39510622515e-07,-14.4326033629,13.7969074702,2.20005347273e-10,-2.22245063177e+12,2.22245063177e+12,33012356948.6,1.0898157113e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.01097924078e+18,1.08780473206e+21,0.684111138201,1.0898157113e+21,0.00184524706326,0.998154752937,6.277310293e-22,1.00548962039e+18,5.39510622515e-07,9.17586331002e-22,9.94540351013e-19,9.17586331002e-22,3.98807738107
3135,classical_singular_approach,contraction,1862086.13666,5.3703179637e-07,-14.4372085331,13.7969074702,2.17989182261e-10,-2.24300520596e+12,2.24300520596e+12,33317675289.7,1.11006748671e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.0389547487e+18,1.10802853196e+21,0.684111138201,1.11006748671e+21,0.00183678449564,0.998163215504,6.16278871683e-22,1.01947737435e+18,5.3703179637e-07,9.00846130505e-22,9.80894745836e-19,9.00846130505e-22,3.98347221088
3136,classical_singular_approach,contraction,1870681.14037,5.34564359397e-07,-14.4418137033,13.7969074702,2.15990780816e-10,-2.26374992536e+12,2.26374992536e+12,33625818054.1,1.13069563981e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.06731943471e+18,1.12862832037e+21,0.684111138201,1.13069563981e+21,0.00182836066748,0.998171639333,6.05035620654e-22,1.03365971736e+18,5.34564359397e-07,8.84411299376e-22,9.67436365382e-19,8.84411299376e-22,3.97886704069
3137,classical_singular_approach,contraction,1879315.8168,5.32108259267e-07,-14.4464188734,13.7969074702,2.1401014294e-10,-2.28468654915e+12,2.28468654915e+12,33936811372.9,1.15170716616e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.09607871281e+18,1.14961108745e+21,0.684111138201,1.15170716616e+21,0.00181997540208,0.998180024598,5.93997465938e-22,1.0480393564e+18,5.32108259267e-07,8.68276267948e-22,9.5416264083e-19,8.68276267948e-22,3.97426187051
3138,classical_singular_approach,contraction,1887990.3491,5.29663443892e-07,-14.4510240436,13.7969074702,2.1204904499e-10,-2.30581685279e+12,2.30581685279e+12,34250681618.8,1.17310919136e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.12523807232e+18,1.17098395328e+21,0.684111138201,1.17310919136e+21,0.00181162852357,0.998188371476,5.8316066675e-22,1.06261903616e+18,5.29663443892e-07,8.5243556812e-22,9.41071038606e-19,8.5243556812e-22,3.96965670032
3139,classical_singular_approach,contraction,1896704.92121,5.27229861423e-07,-14.4556292138,13.7969074702,2.10105710607e-10,-2.32714262819e+12,2.32714262819e+12,34567455408.8,1.19490897344e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.15480307892e+18,1.19275417036e+21,0.684111138201,1.19490897344e+21,0.00180331985684,0.998196680143,5.72521550516e-22,1.07740153946e+18,5.27229861423e-07,8.3688383151e-22,9.28159059899e-19,8.3688383151e-22,3.96505153014
3140,classical_singular_approach,contraction,1905459.71796,5.2480746025e-07,-14.460234384,13.7969074702,2.08180139794e-10,-2.34866568382e+12,2.34866568382e+12,34887159606,1.21711390537e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.18477937574e+18,1.214929126e+21,0.684111138201,1.21711390537e+21,0.0017950492276,0.998204950772,5.6207651164e-22,1.09238968787e+18,5.2480746025e-07,8.21615787631e-22,9.15424240181e-19,8.21615787631e-22,3.96044635995
3141,classical_singular_approach,contraction,1914254.92502,5.22396188999e-07,-14.4648395542,13.7969074702,2.06272332548e-10,-2.37038784487e+12,2.37038784487e+12,35209821321.9,1.23973151752e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.21517268439e+18,1.23751634484e+21,0.684111138201,1.23973151752e+21,0.00178681646234,0.998213183538,5.51822010275e-22,1.10758634219e+18,5.22396188999e-07,8.06626262111e-22,9.0286414874e-19,8.06626262111e-22,3.95584118976
3142,classical_singular_approach,contraction,1923090.72891,5.19995996534e-07,-14.4694447244,13.7969074702,2.04380512514e-10,-2.39231095345e+12,2.39231095345e+12,35535467919.2,1.26276948023e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.24598880607e+18,1.26052349143e+21,0.684111138201,1.26276948023e+21,0.00177862138833,0.998221378612,5.41754571131e-22,1.12299440304e+18,5.19995996534e-07,7.91910174939e-22,8.90476388214e-19,7.91910174939e-22,3.95123601958
3143,classical_singular_approach,contraction,1931967.31702,5.17606831951e-07,-14.4740498946,13.7969074702,2.02506456048e-10,-2.41443686869e+12,2.41443686869e+12,35864127013.4,1.28623560643e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.27723362271e+18,1.28395837281e+21,0.684111138201,1.28623560643e+21,0.00177046383363,0.998229536166,5.31870782289e-22,1.13861681136e+18,5.17606831951e-07,7.77462538745e-22,8.78258594135e-19,7.77462538745e-22,3.94663084939
3144,classical_singular_approach,contraction,1940884.87759,5.15228644582e-07,-14.4786550647,13.7969074702,2.00650163151e-10,-2.43676746692e+12,2.43676746692e+12,36195826475.7,1.31013785426e+21,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.30891309805e+18,1.30782894116e+21,0.684111138201,1.31013785426e+21,0.00176234362708,0.998237656373,5.22167294057e-22,1.15445654903e+18,5.15228644582e-07,7.63278457109e-22,8.66208434474e-19,7.63278457109e-22,3.94202567921
